CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_SERV,
dummy,,,,,,,,,,,,,,,,,,,,,
04103,129717,775,48.38,2681.2,53894,-,119405,18631,93224,17842,500,136285,72256,1249,15458,54473,1233,6798,26004,15687,
04104,221461,9049,228.21,970.4,87786,-,203372,32981,157541,30907,1525,174347,64774,1548,13210,48911,1548,5204,18339,21997,
04105,200429,17828,146.58,1367.4,73987,-,167133,33031,145851,21264,620,168446,65854,926,15483,48251,920,6702,20900,20578,
04202,119818,-1390,137.03,874.4,42124,-,101723,18261,80276,21277,307,125183,61775,3188,20022,38253,1218,12365,15282,13924,
04203,61547,-2019,17.85,3448,20574,-,54826,8731,40901,11894,319,56437,26780,833,8050,17809,80,5602,6880,6140,
04204,72897,3717,134.14,543.4,24055,-,33802,12387,48153,12172,178,76818,40066,3086,10983,25734,3081,6834,9822,10778,
04205,61452,-1547,184.35,333.3,20109,-,23961,8962,39309,13156,307,65512,33692,3857,10261,19546,1087,6851,8164,7662,
04206,40793,-1059,286.47,142.4,12402,-,13176,5816,25507,9470,77,40208,19311,1726,8229,9328,1723,6025,3179,4234,
04207,67216,5223,100.06,671.8,21039,-,36385,11774,45613,9803,323,63147,28319,2067,7947,18144,1966,5267,6908,7283,
04208,34354,-962,147.58,232.8,9889,-,7425,4997,21542,7815,99,33960,17478,1641,8842,6970,1641,7139,2487,3284,
04209,61457,832,19.65,3127.6,22060,-,54406,10031,43779,7631,203,56585,24676,394,7029,17119,382,4166,5961,6137,
04211,41407,1335,60.72,681.9,13135,-,28748,6572,28289,6534,68,39801,20131,921,6827,12307,920,4774,4604,4527,
04301,13545,-370,152.85,88.6,3651,-,0,2093,8233,3219,29,13032,6662,1157,2433,3065,1139,1607,848,1696,
04302,2034,-140,263,7.7,656,-,0,236,1053,745,13,2015,928,275,191,462,274,131,116,214,
04321,22767,772,25.01,910.3,7560,-,15025,3557,15234,3976,56,21987,10433,294,3057,7056,294,1998,2782,2692,
04322,13166,-373,78.41,167.9,3489,-,0,2035,8187,2944,21,13005,6731,752,3218,2755,752,2481,906,1129,
04323,39485,736,53.98,731.5,13250,-,17464,5830,27349,6306,73,35441,16325,548,7339,8425,547,6124,3264,3005,
04324,10872,43,270.8,40.1,2807,-,0,1649,6614,2609,25,9722,4636,796,1580,2260,788,671,630,1243,
04341,17868,-1073,273.34,65.4,4769,-,0,2358,10351,5159,48,15276,6648,1492,2870,2277,1491,1719,791,1029,
04361,34770,1736,73.21,474.9,9743,-,0,5380,22986,6404,50,27936,11883,2022,4498,5349,1936,3091,2100,2109,
04362,18537,-278,64.48,287.5,5162,-,0,2423,11675,4439,26,14592,5886,1211,2020,2650,1156,1384,695,1526,
04401,17059,-285,54,315.9,5285,-,8309,2225,11109,3719,31,14622,6351,617,1103,4626,431,439,1266,2552,
04404,21131,463,13.27,1592.4,6132,-,7844,3660,14279,3185,45,14042,4403,479,1415,2490,71,364,748,1033,
04406,29848,4713,44.75,667,8616,-,13046,6072,20266,3506,62,26096,11601,440,3989,7148,416,2451,2752,2772,
04421,24410,1554,225.59,108.2,6968,-,8327,4179,15857,4374,297,27451,14677,825,6145,7614,824,4582,2344,3281,
04422,9768,-452,82.02,119.1,2288,-,0,1316,6049,2403,12,8470,3992,641,1544,1801,641,957,464,988,
04423,35909,5685,49.13,730.9,10891,-,12642,6766,25830,3305,140,25085,8489,259,2721,5413,259,1266,1909,2186,
04424,5992,-36,60.19,99.6,1618,-,0,984,3795,1213,24,7858,5269,496,2846,1921,496,2441,543,679,
04441,13929,-289,61.44,226.7,4019,-,5531,2073,8636,3220,21,14791,8075,801,3933,3334,797,2847,1340,1287,
04442,8092,-433,221.61,36.5,2026,-,0,1101,4777,2214,5,6751,3217,845,1057,1314,841,417,361,689,
04443,6309,-414,177.77,35.5,1624,-,0,870,3646,1787,30,5146,2418,764,908,746,764,497,203,362,
04444,8162,-301,109.23,74.7,1922,-,0,1159,5098,1905,42,7564,3775,1130,1203,1440,1130,735,442,527,
04461,7072,164,30.15,234.6,1972,-,0,1039,4409,1624,3,5685,2099,428,803,866,428,572,272,413,
04462,8411,-178,44.63,188.5,2345,-,0,1183,5511,1717,4,8629,4976,481,2955,1535,481,2639,504,587,
04463,14058,-148,54.01,260.3,3927,-,0,1958,8970,3130,29,11625,4889,820,1653,2411,820,734,923,1091,
04481,14169,-883,140.7,100.7,4151,-,0,1743,8443,3983,24,13184,6099,1221,2172,2702,1215,1490,891,1250,
04482,9289,-908,326.1,28.5,3277,-,0,1164,5399,2726,23,9148,5062,545,825,3691,542,213,839,2368,
04501,19313,-857,82.08,235.3,5517,-,0,2651,12194,4468,29,18111,8556,1388,3311,3846,1388,2225,1421,1776,
04502,13417,-519,65.58,204.6,3334,-,0,1841,8212,3364,24,12243,6152,1499,2858,1792,1498,2131,602,847,
04503,20245,-225,35.55,569.5,6065,-,0,2799,12956,4490,27,17753,7908,1089,2218,4590,1089,1481,1772,1781,
04504,7150,-360,39.51,181,1802,-,0,945,4335,1870,21,5997,2450,723,674,1053,723,269,291,510,
04521,15866,-556,63.69,249.1,4995,-,0,2100,9900,3866,56,18666,10231,891,3222,6059,891,1907,2058,2638,
04522,14714,-431,52.56,279.9,4038,-,0,1971,8500,4243,56,14379,6761,1171,2405,3180,1171,1748,1310,1376,
04523,14164,-846,244.36,58,3861,-,0,1925,8058,4181,37,12872,6012,1421,2020,2570,1417,1151,871,1287,
04524,4470,-232,23.45,190.6,1213,-,0,644,2782,1044,9,4551,2606,469,1319,815,469,969,315,279,
04525,9517,-452,87.58,108.7,2574,-,0,1196,5459,2862,10,8339,3555,775,1448,1327,771,739,419,626,
04526,5515,-223,29.28,188.4,1553,-,0,760,3429,1326,8,4692,2067,462,622,982,462,360,262,555,
04527,3218,-227,37.23,86.4,975,-,0,456,1758,1004,6,3317,1542,252,744,545,252,548,117,283,
04528,8334,-416,78.45,106.2,2191,-,0,1165,4884,2285,23,8014,4176,864,1848,1463,863,1461,582,667,
04529,7545,-94,30.88,244.3,1967,-,0,1073,4480,1992,38,6027,2729,837,754,1138,836,468,396,532,
04530,1604,-128,158.9,10.1,497,-,0,176,849,579,6,1425,650,149,160,340,142,53,72,170,
04541,23040,-143,70.27,327.9,7051,-,7308,3731,14371,4938,86,25817,14356,1203,3832,9314,1203,2184,3727,3781,
04542,6024,-483,45.67,131.9,1618,-,0,844,3408,1772,16,6494,3008,466,989,1552,466,500,479,692,
04543,8718,-593,140.9,61.9,2378,-,0,1142,4944,2632,22,7913,3226,722,1137,1367,720,617,344,721,
04544,17035,-8,62.23,273.7,4324,-,0,2634,9971,4430,40,15663,7600,1811,3238,2548,1811,2475,1046,1016,
04545,7480,-383,32.85,227.7,1865,-,0,1099,4531,1850,20,7208,3773,557,1841,1374,557,1249,463,577,
04546,11170,-623,51.19,218.2,2662,-,0,1572,6739,2859,16,9488,4052,1107,1531,1412,1107,719,393,745,
04547,6438,-275,24.87,258.9,1613,-,0,893,3867,1678,28,4945,2006,579,705,719,579,458,227,350,
04548,9484,-192,40.26,235.6,2279,-,0,1460,5786,2238,15,8409,4098,898,1647,1552,898,1017,714,578,
04561,13407,-779,125.1,107.2,3407,-,0,1912,7951,3544,13,11700,4893,823,1983,2084,791,989,817,811,
04562,31488,600,49.81,632.2,9611,-,11729,5276,21121,5091,43,26456,10750,1298,2794,6653,1233,1231,2041,2418,
04563,5239,-601,46.09,113.7,1717,-,0,749,2836,1654,8,4716,1983,559,530,894,8,362,281,449,
04564,17919,-124,69.33,258.5,4791,-,0,2517,10975,4427,15,16566,7618,1522,2778,3315,1522,1559,1066,1554,
04565,8644,-346,43.81,197.3,2188,-,0,1210,5287,2147,6,7431,3463,693,1614,1153,692,967,358,504,
04566,11692,-198,52.05,224.6,3195,-,0,1724,7383,2585,10,8811,3290,740,999,1550,410,399,462,799,
04567,4472,-293,60.98,73.3,1090,-,0,636,2668,1168,6,3507,1297,307,472,518,165,205,110,295,
04581,11814,-1230,65.75,179.7,4299,-,0,1538,7357,2919,101,12878,7388,929,3174,3279,21,1675,911,1370,
04582,5279,-612,72.96,72.4,1942,-,0,624,2890,1765,13,5135,2637,1210,284,1142,57,133,361,536,
04601,14218,-435,124.24,114.4,3971,-,0,2224,8549,3445,87,13672,6484,1253,2192,3037,519,1321,1089,1440,
04602,4380,-363,68.14,64.3,1139,-,0,648,2481,1251,21,3806,1571,169,727,674,169,491,202,272,
04603,12101,-471,106.69,113.4,3283,-,0,1782,7296,3023,24,10444,4270,862,1673,1731,638,1201,513,834,
04604,8841,-436,42.28,209.1,2252,-,0,1255,5335,2251,27,6616,2164,526,603,1035,71,490,297,544,
04605,5642,-133,39.44,143.1,1392,-,0,935,3376,1331,4,4756,2067,784,506,777,165,277,234,397,
05201,317625,5677,460.1,690.3,122971,-,265711,45655,216200,55689,746,337135,166085,2952,35513,127077,2928,16523,45737,51593,
05202,53266,-1743,245.25,217.2,18814,-,23118,7049,33354,12860,159,57623,28579,2307,8104,18146,2287,4757,6672,7973,
05203,40521,-941,110.57,366.5,13257,-,15677,5617,24994,9910,137,48110,26639,1914,6603,18112,1913,4152,7171,7353,
05204,66293,-921,401.54,165.1,22808,-,25917,8897,41322,16032,155,68938,33114,2483,9196,21415,2480,5108,8393,8966,
05205,45724,616,188.31,242.8,15347,-,18804,6768,29674,9277,171,48107,25055,1162,8535,15347,1145,5094,5514,7222,
05206,30469,-2015,198.04,153.9,9945,-,0,3431,18955,8083,42,28881,12978,1610,3448,7917,1180,1204,2595,3758,
05207,34963,-1260,200.2,174.6,11134,-,12141,5166,21119,8678,106,38078,19742,2019,6937,10780,2019,4462,3987,4737,
05208,39615,-307,104.69,378.4,13180,-,17954,5490,24920,9205,88,45805,24962,1696,7019,16240,1694,3724,6143,7139,
05209,39144,-2040,707.34,55.3,12315,-,5245,5366,23299,10452,102,38137,19012,3152,5744,10109,3146,2836,3207,5051,
05303,7171,-532,178,40.3,2571,-,0,862,4226,2080,32,7860,3886,382,1986,1517,372,1189,325,868,
05321,21818,-1216,325.97,66.9,7338,-,6437,2923,13192,5703,58,21872,11063,1452,3170,6438,1451,2006,1979,3160,
05322,12095,-618,205.39,58.9,3530,-,0,1643,7165,3287,31,10600,5042,941,2022,2077,941,1208,688,1034,
05323,7806,-553,341.88,22.8,2480,-,0,930,4455,2421,33,8016,4018,480,1484,2049,468,785,504,1123,
05324,4443,-412,371.92,11.9,1520,-,0,469,2305,1669,4,4299,1882,365,649,867,365,323,203,424,
05325,7900,-404,306.77,25.8,2341,-,0,1045,4647,2208,26,7025,3395,661,1559,1173,661,1045,392,482,
05326,7983,-563,112.8,70.8,2284,-,0,920,4713,2348,28,7785,3648,649,1454,1545,646,1026,364,962,
05327,3369,-184,256.82,13.1,1127,-,0,363,1809,1197,49,3130,1339,266,481,592,264,273,157,330,
05341,6174,-430,111.38,55.4,1908,-,0,784,3618,1772,25,5592,2848,539,1082,1227,534,327,384,593,
05342,11971,-836,181.4,66,3930,-,0,1387,6872,3712,42,11132,5074,783,1976,2313,782,1305,901,963,
05343,4726,-194,112.62,42,1566,-,0,605,2688,1433,13,4320,2086,367,970,749,209,663,238,355,
05344,8524,-479,98.02,87,2474,-,0,1095,5081,2348,14,7412,3612,959,1237,1416,957,573,312,892,
05345,7414,-325,38.66,191.8,2061,-,0,1071,4527,1816,31,6374,3069,898,1057,1109,891,486,336,509,
05346,4708,-316,281.98,16.7,1438,-,0,523,2710,1475,32,4120,1813,444,620,745,444,365,212,356,
05347,4972,-246,121.57,40.9,1430,-,0,655,2976,1341,13,3973,1872,701,531,640,700,209,128,358,
05361,12372,-999,214.94,57.6,3880,-,0,1444,7418,3510,30,10867,4737,663,1915,2154,663,1284,788,904,
05362,8997,-223,40.65,221.3,2595,-,0,1176,5622,2199,29,7973,3623,474,1313,1834,453,798,538,959,
05363,7533,-235,17.03,442.3,2323,-,0,1002,4728,1803,12,6434,2999,301,987,1709,289,571,573,865,
