ESTIMATE,CODE,CODE4,ELECTOR,S_VOTE,S_VALID_VOTE,H_VOTE,H_VALID_VOTE,H_JIMIN,H_KOMEI,H_RIKKEN,H_ISHIN,H_KYOSAN,H_KOKUMIN,H_REIWA,H_SHAMIN,H_NHK,H_OTHER
dummy,dummy,dummy,,,,,,,,,,,,,,,
,,4003,443603 ,241400 ,233335 ,241392 ,235765 ,80236 ,35769 ,50383.313 ,26469 ,12956 ,11372.683 ,10019 ,4787 ,3773 ,0 
,,4004,369215 ,199247 ,194294 ,199236 ,194597 ,61231 ,32384 ,36335.928 ,28846 ,10539 ,7693.062 ,7997 ,6517 ,3054 ,0 
,,4005,454493 ,247785 ,236021 ,247780 ,241327 ,80989 ,39937 ,53239.875 ,25178 ,11758 ,11137.116 ,9714 ,5615 ,3759 ,0 
,,4006,374631 ,191767 ,185874 ,191737 ,185937 ,66711 ,34553 ,34978.213 ,17348 ,9532 ,7653.781 ,7582 ,4737 ,2842 ,0 
,,4007,288733 ,151682 ,148053 ,151672 ,146854 ,52443 ,28220 ,31945.886 ,10816 ,8021 ,5068.109 ,5156 ,3448 ,1736 ,0 
,,4008,349058 ,185148 ,175971 ,185144 ,179754 ,58583 ,37686 ,28443.549 ,14218 ,14671 ,6289.439 ,12660 ,4912 ,2291 ,0 
,,4009,380277 ,193750 ,190345 ,193716 ,187825 ,57268 ,35599 ,33471.215 ,19334 ,19224 ,8334.781 ,7359 ,4349 ,2886 ,0 
,,4010,408059 ,195883 ,191912 ,195870 ,191367 ,55267 ,37299 ,37173.889 ,22702 ,17134 ,8044.108 ,7007 ,3952 ,2788 ,0 
,,4011,256676 ,139332 ,136303 ,139319 ,133976 ,45149 ,28836 ,20612.108 ,10216 ,8805 ,5787.878 ,5579 ,7105 ,1886 ,0 
,40101,4010,81682 ,42303 ,41423 ,42300 ,41263 ,11353 ,8993 ,8266.545 ,4682 ,3660 ,1435.454 ,1274 ,1095 ,504 ,0 
,40103,4009,67656 ,33936 ,33406 ,33930 ,32883 ,9986 ,6127 ,5855.376 ,3173 ,3995 ,1301.623 ,1257 ,722 ,466 ,0 
,40105,4009,48087 ,24781 ,24248 ,24776 ,24066 ,7345 ,4550 ,3845.998 ,2382 ,3055 ,1075.001 ,874 ,504 ,435 ,0 
,40106,4010,152197 ,69975 ,68555 ,69969 ,68358 ,20232 ,12645 ,12629.312 ,8602 ,6346 ,2837.687 ,2719 ,1268 ,1079 ,0 
,40107,4010,174180 ,83605 ,81934 ,83601 ,81746 ,23682 ,15661 ,16278.032 ,9418 ,7128 ,3770.967 ,3014 ,1589 ,1205 ,0 
,40108,4009,55572 ,29253 ,28743 ,29246 ,28332 ,8649 ,5562 ,5070.080 ,2885 ,2774 ,1251.919 ,1001 ,724 ,415 ,0 
,40109,4009,208962 ,105780 ,103948 ,105764 ,102544 ,31288 ,19360 ,18699.761 ,10894 ,9400 ,4706.238 ,4227 ,2399 ,1570 ,0 
,40131,4001,255240 ,129235 ,125696 ,129224 ,126041 ,40641 ,18862 ,22891.759 ,17808 ,9110 ,6130.240 ,5587 ,2648 ,2363 ,0 
,40132,4001,197975 ,86311 ,83580 ,86313 ,84197 ,27488 ,13558 ,14164.764 ,11998 ,4938 ,4648.235 ,4142 ,1488 ,1772 ,0 
,40133,4002,165319 ,86903 ,85517 ,86894 ,85020 ,30435 ,8775 ,16971.684 ,12876 ,4653 ,4423.315 ,4027 ,1366 ,1493 ,0 
,40134,,216205 ,115047 ,112766 ,115040 ,112025 ,37087 ,16156 ,24694.752 ,14521 ,5965 ,5392.246 ,4557 ,1837 ,1815 ,0 
,40134-2,4002,191034 ,102696 ,101012 ,102689 ,100043 ,33524 ,13511 ,22157.877 ,13396 ,5191 ,4922.122 ,4099 ,1614 ,1628 ,0 
,40134-5,4005,25171 ,12351 ,11754 ,12351 ,11982 ,3563 ,2645 ,2536.875 ,1125 ,774 ,470.124 ,458 ,223 ,187 ,0 
,40135,4003,168425 ,90417 ,87510 ,90408 ,88190 ,29975 ,12346 ,19059.293 ,10366 ,4786 ,4617.706 ,3734 ,1858 ,1448 ,0 
,40136,,104823 ,58083 ,56924 ,58079 ,56840 ,18842 ,7723 ,13104.810 ,7015 ,3502 ,2629.188 ,2159 ,990 ,875 ,0 
,40136-2,4002,93199 ,52291 ,51413 ,52287 ,51158 ,16834 ,6854 ,11952.433 ,6385 ,3192 ,2359.566 ,1905 ,889 ,787 ,0 
,40136-3,4003,11624 ,5792 ,5511 ,5792 ,5682 ,2008 ,869 ,1152.377 ,630 ,310 ,269.622 ,254 ,101 ,88 ,0 
,40137,4003,179037 ,97678 ,94085 ,97680 ,95561 ,31752 ,15140 ,20241.255 ,11263 ,5287 ,4615.744 ,3852 ,1846 ,1564 ,0 
,40202,4007,95014 ,47738 ,46451 ,47732 ,46482 ,13863 ,9851 ,10009.739 ,3690 ,3925 ,1613.260 ,1636 ,1349 ,545 ,0 
,40203,4006,249139 ,123121 ,119176 ,123098 ,119695 ,41684 ,23153 ,21993.132 ,11633 ,6249 ,5000.867 ,5080 ,2974 ,1928 ,0 
,40204,4008,46678 ,24171 ,23164 ,24169 ,23523 ,7564 ,4164 ,3416.556 ,1765 ,2157 ,854.443 ,2654 ,649 ,299 ,0 
,40205,4008,105732 ,55741 ,53158 ,55738 ,54165 ,18725 ,11290 ,8093.845 ,4410 ,3938 ,2052.154 ,3267 ,1566 ,823 ,0 
,40206,4011,38567 ,20541 ,20032 ,20539 ,19842 ,5944 ,4495 ,2652.319 ,1419 ,1886 ,611.680 ,972 ,1530 ,332 ,0 
,40207,4007,54358 ,28515 ,27814 ,28514 ,27486 ,10886 ,4959 ,5672.775 ,2056 ,1126 ,901.224 ,950 ,575 ,360 ,0 
,40210,4007,52194 ,28456 ,27865 ,28456 ,27387 ,10539 ,5453 ,6155.171 ,1652 ,1108 ,899.828 ,846 ,474 ,260 ,0 
,40211,4007,40254 ,21147 ,20610 ,21145 ,20532 ,7147 ,3800 ,4596.250 ,1712 ,863 ,803.750 ,836 ,488 ,286 ,0 
,40212,4006,28512 ,14917 ,14560 ,14914 ,14313 ,5898 ,2950 ,2519.670 ,1064 ,570 ,414.329 ,482 ,254 ,161 ,0 
,40213,4011,60493 ,31401 ,30724 ,31401 ,30113 ,10598 ,5199 ,5156.282 ,2852 ,1761 ,1551.717 ,1177 ,1353 ,465 ,0 
,40214,4011,20802 ,12339 ,12137 ,12339 ,11924 ,4525 ,2166 ,1989.244 ,936 ,637 ,490.755 ,446 ,579 ,155 ,0 
,40215,4008,34870 ,16840 ,15867 ,16841 ,16357 ,4685 ,3637 ,2861.657 ,1549 ,1576 ,533.342 ,938 ,368 ,209 ,0 
,40216,4006,48688 ,28539 ,27657 ,28534 ,27750 ,10471 ,3734 ,5769.046 ,2782 ,1445 ,1292.953 ,1061 ,766 ,429 ,0 
,40217,4005,86238 ,49805 ,47594 ,49807 ,48557 ,16014 ,7335 ,11299.323 ,5247 ,2533 ,2279.676 ,1942 ,1122 ,785 ,0 
,40218,4005,91350 ,50792 ,48513 ,50793 ,49515 ,17274 ,8030 ,9994.957 ,5737 ,2130 ,2480.042 ,2007 ,1016 ,846 ,0 
,40219,4005,82280 ,44492 ,42596 ,44493 ,43598 ,14994 ,6946 ,9379.107 ,4983 ,1750 ,2183.892 ,1712 ,941 ,709 ,0 
,40220,4004,80186 ,46396 ,45275 ,46396 ,45161 ,14658 ,5933 ,8816.811 ,6641 ,3196 ,1691.188 ,1821 ,1739 ,665 ,0 
,40221,4005,58960 ,33448 ,32127 ,33449 ,32631 ,10832 ,4724 ,7664.858 ,3412 ,1808 ,1527.141 ,1355 ,850 ,458 ,0 
,40223,4004,48623 ,27063 ,26428 ,27060 ,26483 ,8432 ,4528 ,5119.626 ,3800 ,1266 ,986.373 ,972 ,979 ,400 ,0 
,40224,4004,54230 ,30695 ,30024 ,30689 ,29964 ,9668 ,4137 ,5711.323 ,4815 ,1749 ,1233.676 ,1156 ,1059 ,435 ,0 
,40225,4006,24163 ,12691 ,12318 ,12691 ,12155 ,4219 ,2507 ,2373.689 ,879 ,705 ,430.310 ,471 ,429 ,141 ,0 
,40226,4008,22764 ,11978 ,11418 ,11979 ,11630 ,3850 ,2598 ,1879.086 ,764 ,820 ,380.913 ,884 ,316 ,138 ,0 
,40227,4008,31236 ,16811 ,16004 ,16809 ,16252 ,5099 ,4349 ,2486.539 ,1029 ,1085 ,456.460 ,1034 ,562 ,151 ,0 
,40228,4005,43549 ,22594 ,20846 ,22588 ,21631 ,7786 ,3922 ,4989.978 ,1551 ,885 ,782.021 ,843 ,590 ,282 ,0 
,40229,4007,30978 ,17114 ,16802 ,17113 ,16506 ,6869 ,2564 ,3667.355 ,1118 ,651 ,521.644 ,562 ,389 ,164 ,0 
,40230,4003,84517 ,47513 ,46229 ,47512 ,46332 ,16501 ,7414 ,9930.388 ,4210 ,2573 ,1869.611 ,2179 ,982 ,673 ,0 
,40231,4005,40418 ,20260 ,19314 ,20260 ,19840 ,5918 ,3853 ,4166.470 ,2051 ,1257 ,904.529 ,871 ,530 ,289 ,0 
,40341,4004,30375 ,15431 ,14982 ,15430 ,15089 ,4249 ,3558 ,2764.776 ,2018 ,744 ,524.223 ,617 ,429 ,185 ,0 
,40342,4004,25533 ,13592 ,13250 ,13591 ,13184 ,4142 ,2277 ,2549.160 ,1822 ,647 ,522.839 ,581 ,403 ,240 ,0 
,40343,4004,37025 ,17993 ,17511 ,17994 ,17603 ,5272 ,3257 ,3187.951 ,2732 ,736 ,732.048 ,830 ,540 ,316 ,0 
,40344,4004,22941 ,11177 ,10886 ,11178 ,10939 ,3094 ,2569 ,1915.315 ,1461 ,533 ,428.684 ,474 ,318 ,146 ,0 
,40345,4004,25318 ,14053 ,13734 ,14051 ,13806 ,4524 ,1904 ,2596.150 ,2342 ,522 ,673.849 ,553 ,409 ,282 ,0 
,40348,4004,7108 ,4085 ,3986 ,4085 ,3998 ,1285 ,836 ,707.430 ,532 ,214 ,107.569 ,153 ,110 ,53 ,0 
,40349,4004,37876 ,18762 ,18218 ,18762 ,18370 ,5907 ,3385 ,2967.386 ,2683 ,932 ,792.613 ,840 ,531 ,332 ,0 
,40381,4008,11325 ,6357 ,6062 ,6358 ,6205 ,2351 ,1317 ,806.334 ,453 ,484 ,204.665 ,404 ,112 ,73 ,0 
,40382,4008,23413 ,12407 ,11644 ,12407 ,11992 ,3517 ,2587 ,1922.212 ,994 ,1381 ,397.787 ,761 ,277 ,155 ,0 
,40383,4008,26364 ,14773 ,13912 ,14772 ,14413 ,4589 ,2577 ,2618.882 ,1396 ,1174 ,573.117 ,952 ,360 ,173 ,0 
,40384,4008,16033 ,8950 ,8388 ,8950 ,8632 ,2918 ,1488 ,1632.926 ,751 ,710 ,325.073 ,524 ,202 ,81 ,0 
,40401,4008,6343 ,3645 ,3518 ,3645 ,3529 ,1181 ,810 ,479.486 ,208 ,320 ,107.513 ,285 ,106 ,32 ,0 
,40402,4008,13157 ,7340 ,6982 ,7340 ,7127 ,2318 ,1516 ,1181.259 ,505 ,595 ,201.740 ,546 ,182 ,82 ,0 
,40421,4008,11143 ,6135 ,5854 ,6136 ,5929 ,1786 ,1353 ,1064.767 ,394 ,431 ,202.232 ,411 ,212 ,75 ,0 
,40447,4005,24790 ,12977 ,12294 ,12974 ,12539 ,4167 ,2298 ,2978.327 ,1015 ,594 ,488.672 ,494 ,312 ,192 ,0 
,40448,4005,1737 ,1066 ,983 ,1065 ,1034 ,441 ,184 ,229.980 ,57 ,27 ,21.019 ,32 ,31 ,11 ,0 
,40503,4006,12768 ,6708 ,6529 ,6709 ,6436 ,2435 ,1038 ,1261.981 ,503 ,338 ,292.018 ,286 ,173 ,109 ,0 
,40522,4006,11361 ,5791 ,5634 ,5791 ,5588 ,2004 ,1171 ,1060.695 ,487 ,225 ,223.304 ,202 ,141 ,74 ,0 
,40544,4007,15935 ,8712 ,8511 ,8712 ,8461 ,3139 ,1593 ,1844.596 ,588 ,348 ,328.403 ,326 ,173 ,121 ,0 
,40601,4011,9163 ,5192 ,5083 ,5193 ,4968 ,1582 ,1276 ,675.743 ,336 ,354 ,161.256 ,173 ,358 ,52 ,0 
,40602,4011,8057 ,4770 ,4677 ,4770 ,4549 ,1647 ,1160 ,670.736 ,226 ,292 ,121.263 ,163 ,236 ,33 ,0 
,40604,4011,7324 ,3985 ,3903 ,3985 ,3822 ,1060 ,1130 ,549.630 ,221 ,275 ,112.369 ,197 ,238 ,39 ,0 
,40605,4011,13660 ,7040 ,6856 ,7040 ,6775 ,1967 ,2323 ,772.446 ,345 ,485 ,162.553 ,252 ,393 ,75 ,0 
,40608,4011,4325 ,2690 ,2629 ,2688 ,2526 ,820 ,847 ,264.681 ,143 ,104 ,74.319 ,119 ,114 ,40 ,0 
,40609,4011,2609 ,1542 ,1516 ,1542 ,1469 ,460 ,412 ,209.180 ,92 ,70 ,33.819 ,69 ,108 ,15 ,0 
,40610,4011,18421 ,9838 ,9536 ,9833 ,9326 ,2680 ,2447 ,1254.019 ,636 ,696 ,332.980 ,532 ,616 ,132 ,0 
,40621,4011,30114 ,14865 ,14486 ,14863 ,14413 ,4775 ,2692 ,2376.002 ,1242 ,829 ,1157.997 ,637 ,469 ,235 ,0 
,40625,4011,16302 ,9222 ,9039 ,9222 ,8919 ,3097 ,1929 ,1538.058 ,633 ,569 ,362.941 ,301 ,385 ,104 ,0 
,40642,4011,5547 ,3163 ,3103 ,3163 ,3042 ,953 ,698 ,526.146 ,241 ,226 ,131.853 ,95 ,128 ,43 ,0 
,40646,4011,6248 ,3952 ,3905 ,3951 ,3819 ,1455 ,646 ,654.354 ,304 ,217 ,170.645 ,142 ,188 ,42 ,0 
,40647,4011,15044 ,8792 ,8677 ,8790 ,8469 ,3586 ,1416 ,1323.268 ,590 ,404 ,311.731 ,304 ,410 ,124 ,0 
,41000,,674722 ,394667 ,389653 ,394643 ,383934 ,158771 ,49119 ,99058.394 ,23596 ,14659 ,13236.586 ,12187 ,8106 ,5201 ,0 
,,4101,333792 ,187566 ,184771 ,187553 ,183178 ,72874 ,22123 ,47149.946 ,13373 ,7373 ,6931.047 ,6095 ,4438 ,2821 ,0 
,,4102,340930 ,207101 ,204882 ,207090 ,200756 ,85897 ,26996 ,51908.448 ,10223 ,7286 ,6305.539 ,6092 ,3668 ,2380 ,0 
,41201,4101,191489 ,102909 ,101542 ,102910 ,100578 ,39715 ,11396 ,27701.787 ,7303 ,3812 ,3773.212 ,3240 ,2171 ,1466 ,0 
,41202,4102,98714 ,57158 ,56512 ,57158 ,55627 ,24536 ,8508 ,11666.840 ,2937 ,2849 ,1715.159 ,1726 ,994 ,695 ,0 
,41203,4101,59324 ,33930 ,33335 ,33920 ,33157 ,12362 ,4118 ,7706.391 ,2913 ,1568 ,1487.608 ,1254 ,1156 ,592 ,0 
,41204,4102,15843 ,9494 ,9399 ,9494 ,9291 ,3536 ,1344 ,2710.093 ,462 ,315 ,296.906 ,282 ,241 ,104 ,0 
,41205,4102,44107 ,27315 ,27026 ,27312 ,26378 ,11554 ,3497 ,6706.661 ,1425 ,781 ,823.338 ,814 ,485 ,292 ,0 
,41206,4102,40108 ,24189 ,23926 ,24188 ,23490 ,10352 ,2831 ,6005.671 ,1296 ,775 ,731.328 ,763 ,450 ,286 ,0 
,41207,4102,23585 ,14861 ,14700 ,14859 ,14478 ,5899 ,1724 ,4514.881 ,682 ,501 ,388.118 ,418 ,221 ,130 ,0 
,41208,4102,36923 ,21099 ,20872 ,21096 ,20312 ,7803 ,2677 ,6171.450 ,1048 ,615 ,679.549 ,587 ,433 ,298 ,0 
,41209,4102,21369 ,13499 ,13368 ,13499 ,13202 ,5879 ,1524 ,3629.682 ,618 ,359 ,387.317 ,432 ,229 ,144 ,0 
,41210,4101,25899 ,15813 ,15585 ,15811 ,15539 ,6884 ,1921 ,3704.259 ,896 ,636 ,506.740 ,435 ,329 ,227 ,0 
,41327,4101,13129 ,7555 ,7400 ,7555 ,7397 ,3336 ,874 ,1642.371 ,479 ,197 ,281.628 ,297 ,147 ,143 ,0 
,41341,4101,14528 ,9723 ,9550 ,9723 ,9509 ,3692 ,1208 ,2293.640 ,724 ,552 ,346.359 ,289 ,271 ,133 ,0 
,41345,4101,7864 ,4729 ,4662 ,4729 ,4589 ,1966 ,702 ,1071.667 ,252 ,100 ,176.332 ,157 ,80 ,84 ,0 
,41346,4101,21559 ,12907 ,12697 ,12905 ,12409 ,4919 ,1904 ,3029.831 ,806 ,508 ,359.168 ,423 ,284 ,176 ,0 
,41387,4102,4564 ,2888 ,2864 ,2888 ,2741 ,1395 ,438 ,435.085 ,78 ,92 ,175.914 ,79 ,26 ,22 ,0 
,41401,4102,16208 ,10630 ,10449 ,10630 ,10175 ,4218 ,1250 ,2702.806 ,651 ,332 ,374.193 ,341 ,174 ,132 ,0 
,41423,4102,5461 ,3462 ,3488 ,3462 ,3343 ,1333 ,507 ,902.422 ,175 ,104 ,103.577 ,98 ,92 ,28 ,0 
,41424,4102,7892 ,5241 ,5188 ,5241 ,5024 ,2109 ,537 ,1443.403 ,254 ,175 ,180.596 ,152 ,90 ,83 ,0 
,41425,4102,18881 ,12588 ,12491 ,12586 ,12184 ,5339 ,1387 ,3796.666 ,455 ,286 ,342.333 ,294 ,159 ,125 ,0 
,41441,4102,7275 ,4677 ,4599 ,4677 ,4511 ,1944 ,772 ,1222.788 ,142 ,102 ,107.211 ,106 ,74 ,41 ,0 
,42000,,1113966 ,633687 ,619169 ,633601 ,613979 ,228030 ,96643 ,121086.597 ,44033 ,29740 ,53700.380 ,18420 ,15197 ,7129 ,0 
,,4201,334139 ,184605 ,181684 ,184577 ,180399 ,56682 ,25627 ,29790.459 ,14331 ,11470 ,30617.540 ,5462 ,4460 ,1959 ,0 
,,4202,293298 ,167270 ,163676 ,167240 ,161661 ,62681 ,27136 ,32136.968 ,11272 ,7399 ,10573.025 ,4722 ,3859 ,1882 ,0 
,,4203,236525 ,144104 ,140729 ,144081 ,138583 ,55850 ,22805 ,30630.257 ,8952 ,5758 ,5935.733 ,4161 ,2902 ,1589 ,0 
,,4204,250004 ,137708 ,133080 ,137703 ,133336 ,52817 ,21075 ,28528.913 ,9478 ,5113 ,6574.082 ,4075 ,3976 ,1699 ,0 
,42201,,347384 ,191323 ,188225 ,191293 ,186874 ,59014 ,26778 ,31147.669 ,14729 ,11742 ,31184.329 ,5646 ,4610 ,2023 ,0 
,42201-1,4201,334139 ,184605 ,181684 ,184577 ,180399 ,56682 ,25627 ,29790.459 ,14331 ,11470 ,30617.540 ,5462 ,4460 ,1959 ,0 
,42201-2,4202,13245 ,6718 ,6541 ,6716 ,6475 ,2332 ,1151 ,1357.210 ,398 ,272 ,566.789 ,184 ,150 ,64 ,0 
,42202,,204031 ,108896 ,104979 ,108897 ,105347 ,40103 ,16586 ,23072.492 ,8332 ,3749 ,5246.506 ,3336 ,3511 ,1411 ,0 
,42202-3,4203,32067 ,15887 ,15320 ,15887 ,15400 ,5597 ,2187 ,3713.593 ,1308 ,519 ,790.406 ,511 ,575 ,199 ,0 
,42202-4,4204,171964 ,93009 ,89659 ,93010 ,89947 ,34506 ,14399 ,19358.899 ,7024 ,3230 ,4456.100 ,2825 ,2936 ,1212 ,0 
,42203,4202,36812 ,22034 ,21702 ,22028 ,21011 ,8947 ,4137 ,3545.783 ,1313 ,696 ,881.216 ,567 ,640 ,284 ,0 
,42204,4202,112379 ,61318 ,60027 ,61315 ,59412 ,21990 ,9496 ,12454.291 ,4503 ,3231 ,3815.708 ,1794 ,1407 ,721 ,0 
,42205,4203,78665 ,45247 ,44000 ,45245 ,43769 ,17141 ,6073 ,9903.176 ,3415 ,1961 ,2234.823 ,1522 ,845 ,674 ,0 
,42207,4204,25655 ,14935 ,14539 ,14932 ,14503 ,6726 ,1961 ,3047.893 ,747 ,519 ,507.106 ,433 ,370 ,192 ,0 
,42208,4204,18468 ,10618 ,10287 ,10615 ,10157 ,4274 ,1607 ,2069.867 ,595 ,460 ,517.132 ,300 ,228 ,106 ,0 
,42209,4203,24962 ,16857 ,16485 ,16852 ,15963 ,6849 ,3078 ,3337.250 ,800 ,447 ,532.749 ,469 ,284 ,166 ,0 
,42210,4203,21592 ,13949 ,13735 ,13946 ,13595 ,5859 ,2652 ,2810.167 ,620 ,546 ,427.832 ,327 ,241 ,112 ,0 
,42211,4203,31037 ,21192 ,20912 ,21186 ,19947 ,8988 ,3057 ,3779.260 ,1046 ,1367 ,684.739 ,518 ,320 ,187 ,0 
,42212,4204,22683 ,13007 ,12624 ,13007 ,12781 ,4918 ,2226 ,2824.751 ,676 ,619 ,789.248 ,326 ,292 ,110 ,0 
,42213,4202,35675 ,23311 ,22682 ,23300 ,22151 ,10339 ,3678 ,3495.875 ,1250 ,850 ,1155.124 ,688 ,451 ,244 ,0 
,42214,4202,37594 ,21788 ,21377 ,21787 ,21309 ,8787 ,4541 ,3650.233 ,1247 ,971 ,918.766 ,523 ,456 ,215 ,0 
,42307,4202,33773 ,19494 ,19051 ,19488 ,19033 ,6212 ,2269 ,4814.646 ,1644 ,844 ,1976.353 ,566 ,517 ,190 ,0 
,42308,4202,23820 ,12607 ,12296 ,12606 ,12270 ,4074 ,1864 ,2818.930 ,917 ,535 ,1259.069 ,400 ,238 ,164 ,0 
,42321,4203,6605 ,4250 ,4163 ,4250 ,4145 ,1595 ,675 ,1075.764 ,237 ,137 ,181.235 ,115 ,83 ,46 ,0 
,42322,4203,11402 ,6591 ,6378 ,6586 ,6261 ,2117 ,1019 ,1637.284 ,454 ,308 ,295.715 ,179 ,192 ,59 ,0 
,42323,4203,12071 ,7376 ,7196 ,7374 ,7182 ,2753 ,1241 ,1764.056 ,474 ,189 ,307.943 ,240 ,147 ,66 ,0 
,42383,4203,2056 ,1628 ,1599 ,1628 ,1593 ,697 ,409 ,267.995 ,67 ,45 ,39.004 ,38 ,28 ,2 ,0 
,42391,4204,11234 ,6139 ,5971 ,6139 ,5948 ,2393 ,882 ,1227.503 ,436 ,285 ,304.496 ,191 ,150 ,79 ,0 
,42411,4203,16068 ,11127 ,10941 ,11127 ,10728 ,4254 ,2414 ,2341.712 ,531 ,239 ,441.287 ,242 ,187 ,78 ,0 
,43000,,1454804 ,820453 ,801572 ,820387 ,792924 ,323194 ,135533 ,151508.845 ,56937 ,34073 ,30751.106 ,27359 ,19517 ,14051 ,0 
,,4301,421038 ,222751 ,215213 ,222730 ,218203 ,85443 ,30246 ,46389.378 ,19643 ,10057 ,9459.619 ,8518 ,4198 ,4249 ,0 
,,4302,314184 ,184330 ,181922 ,184310 ,176910 ,72106 ,31787 ,30393.025 ,13523 ,7735 ,7538.967 ,6481 ,4268 ,3078 ,0 
,,4303,315296 ,180899 ,175899 ,180890 ,174667 ,72032 ,32405 ,28348.927 ,11944 ,6440 ,6907.056 ,6389 ,6450 ,3751 ,0 
,,4304,404286 ,232473 ,228538 ,232457 ,223144 ,93613 ,41095 ,46377.515 ,11827 ,9841 ,6845.464 ,5971 ,4601 ,2973 ,0 
,43101,4301,148296 ,78274 ,75759 ,78264 ,76752 ,29420 ,8879 ,16844.161 ,7687 ,4097 ,3508.838 ,3197 ,1524 ,1595 ,0 
,43102,4301,155367 ,82497 ,79479 ,82487 ,80717 ,31955 ,12074 ,16379.222 ,7137 ,3601 ,3469.777 ,3059 ,1500 ,1542 ,0 
,43103,4302,76566 ,43626 ,43030 ,43614 ,42138 ,16377 ,8021 ,7483.717 ,3397 ,1870 ,1834.282 ,1529 ,886 ,740 ,0 
,43104,4302,106756 ,60468 ,59705 ,60467 ,58366 ,24329 ,9938 ,9898.210 ,4982 ,2163 ,2579.789 ,2223 ,1082 ,1171 ,0 
,43105,4301,117375 ,61980 ,59975 ,61979 ,60734 ,24068 ,9293 ,13165.995 ,4819 ,2359 ,2481.004 ,2262 ,1174 ,1112 ,0 
,43202,4304,103801 ,53760 ,52984 ,53750 ,52247 ,21896 ,8146 ,11282.139 ,3317 ,2055 ,1842.860 ,1574 ,1303 ,831 ,0 
,43203,4304,26354 ,15767 ,15519 ,15766 ,15345 ,6242 ,2159 ,3882.885 ,829 ,793 ,439.114 ,384 ,449 ,167 ,0 
,43204,4302,43000 ,24070 ,23712 ,24069 ,23248 ,7857 ,4604 ,4170.618 ,1723 ,1567 ,1037.381 ,958 ,974 ,357 ,0 
,43205,4304,20104 ,11863 ,11682 ,11863 ,11487 ,4637 ,1821 ,2256.441 ,555 ,1024 ,337.558 ,292 ,422 ,142 ,0 
,43206,4302,54264 ,34454 ,34040 ,34449 ,32282 ,15077 ,4870 ,5373.754 ,2074 ,1185 ,1334.245 ,1082 ,775 ,511 ,0 
,43208,4303,42738 ,24023 ,23417 ,24021 ,23127 ,9605 ,4637 ,3610.012 ,1462 ,815 ,885.987 ,750 ,878 ,484 ,0 
,43210,4303,39503 ,21609 ,20925 ,21606 ,20659 ,8259 ,4489 ,3164.377 ,1208 ,811 ,739.622 ,732 ,837 ,419 ,0 
,43211,4304,30391 ,16238 ,15920 ,16237 ,15910 ,6219 ,2814 ,3469.001 ,1026 ,605 ,676.998 ,517 ,318 ,265 ,0 
,43212,4304,22573 ,12490 ,12243 ,12490 ,11787 ,4880 ,2921 ,2035.074 ,486 ,661 ,282.925 ,284 ,124 ,113 ,0 
,43213,4304,48696 ,25450 ,25002 ,25447 ,24493 ,10277 ,3966 ,5409.973 ,1510 ,817 ,877.026 ,694 ,572 ,370 ,0 
,43214,4303,21423 ,12578 ,12177 ,12577 ,12153 ,4858 ,2417 ,2082.473 ,722 ,443 ,487.526 ,449 ,452 ,242 ,0 
,43215,4304,66433 ,41211 ,40346 ,41210 ,39092 ,15743 ,9665 ,6938.647 ,1881 ,2093 ,907.352 ,923 ,477 ,464 ,0 
,43216,4303,49270 ,27544 ,26813 ,27545 ,26898 ,10502 ,4309 ,4823.288 ,2406 ,1117 ,1194.711 ,947 ,987 ,612 ,0 
,43348,4304,8445 ,4873 ,4732 ,4873 ,4610 ,2039 ,1009 ,875.971 ,201 ,106 ,134.028 ,128 ,69 ,48 ,0 
,43364,4302,4321 ,2900 ,2866 ,2900 ,2792 ,1092 ,748 ,408.638 ,160 ,73 ,119.361 ,88 ,64 ,39 ,0 
,43367,4302,7978 ,4832 ,4750 ,4832 ,4607 ,1975 ,785 ,805.166 ,297 ,235 ,197.833 ,156 ,102 ,54 ,0 
,43368,4302,12945 ,8218 ,8116 ,8217 ,7862 ,2973 ,1487 ,1409.435 ,588 ,439 ,259.564 ,291 ,271 ,144 ,0 
,43369,4302,8354 ,5762 ,5703 ,5762 ,5615 ,2426 ,1334 ,843.487 ,302 ,203 ,176.512 ,154 ,114 ,62 ,0 
,43403,4303,28155 ,15733 ,15389 ,15732 ,15225 ,6236 ,2668 ,2354.185 ,1118 ,556 ,692.814 ,679 ,524 ,397 ,0 
,43404,4303,33881 ,18660 ,18143 ,18659 ,18253 ,6918 ,2999 ,3064.388 ,1684 ,648 ,961.611 ,739 ,772 ,467 ,0 
,43423,4303,3282 ,2136 ,2085 ,2136 ,2076 ,822 ,429 ,398.074 ,103 ,75 ,62.925 ,66 ,88 ,32 ,0 
,43424,4303,5880 ,3993 ,3867 ,3993 ,3750 ,1681 ,806 ,529.645 ,149 ,202 ,94.354 ,99 ,135 ,54 ,0 
,43425,4303,1206 ,829 ,808 ,829 ,803 ,285 ,261 ,111.445 ,46 ,20 ,22.554 ,23 ,25 ,9 ,0 
,43428,4303,5311 ,3395 ,3331 ,3395 ,3305 ,1328 ,859 ,473.748 ,153 ,99 ,104.251 ,123 ,111 ,54 ,0 
,43432,4303,5523 ,3383 ,3292 ,3383 ,3270 ,1196 ,855 ,506.028 ,173 ,103 ,95.971 ,166 ,101 ,74 ,0 
