code,alias,name,yomi,ken,area,note,fullcode
92002,,粟崎,,石川県,金沢市[粟崎・蚊爪]、内灘町,,92002
92003,,金石,,石川県,金沢市[金石・大野],,92003
92008,92000,,,石川県,,,92008
92009,92000,,,石川県,,,92009
92011,,浅川,,石川県,金沢市[浅川],,92011
92013,,犀川,,石川県,金沢市[犀川],,92013
92021,,鶴来,,石川県,白山市[鶴来],,92021
92023,,吉野,,石川県,白山市[鳥越・河内・吉野谷・尾口],,92023
92025,,白峰,,石川県,白山市[白峰],,92025
92031,92001,,,石川県,,,92031
92082,92000,,,石川県,,,92082
92180,,金沢南,,石川県,金沢市[西部]、野々市市,,92180/92181/92188
92181,92180,,,石川県,,,92181
92188,92180,,,石川県,,,92188
92200,,加賀,,石川県,加賀市[大聖寺],,92200/92208
92201,,山中,,石川県,加賀市[山中],,92201
92202,,山代,,石川県,加賀市[山代],,92202
92203,,動橋,,石川県,加賀市[動橋],,92203
92204,,片山津,,石川県,加賀市[片山津],,92204
92205,,橋立,,石川県,加賀市[橋立],,92205
92206,,吉崎,,福井県,あわら市[吉崎]、石川県加賀市[塩屋・吉崎],,92206
92208,92200,,,石川県,,,92208
92300,,小松,,石川県,小松市[小松],,92300/92308/92309
92301,,金野,,石川県,小松市[梯川],,92301
92303,,粟津,,石川県,小松市[粟津・那谷],,92303
92308,92300,,,石川県,,,92308
92309,92300,,,石川県,,,92309
92311,,寺井,,石川県,能美市[寺井],,92311
92312,,辰口,,石川県,能美市[辰口]、川北町,,92312
92400,,松任,,石川県,白山市[松任],,92400/92408
92408,92400,,,石川県,,,92408
92500,,羽咋,,石川県,羽咋市[羽咋・鹿島路],,92500
92501,,高浜,,石川県,志賀町[志賀],,92501
92502,,土田,,石川県,志賀町[土田],,92502
92503,,福浦,,石川県,志賀町[福浦・熊野],,92503
92504,,富来,,石川県,志賀町[富来],,92504
92505,,西海,,石川県,志賀町[西海],,92505
92506,,邑知,,石川県,羽咋市[邑知],,92506
92600,,七尾,,石川県,七尾市[七尾],,92600/92608
92601,,和倉温泉,,石川県,七尾市[和倉],,92601
92602,,能登島,,石川県,七尾市[能登島],,92602
92603,,佐々波,,石川県,七尾市[大呑],,92603
92608,92600,,,石川県,,,92608
92700,,穴水,,石川県,穴水町[穴水],,92700
92702,,諸橋,,石川県,穴水町[兜・諸橋],,92702
92703,,鵜川,,石川県,能登町[鵜川],,92703
92704,,能都,,石川県,能登町[宇出津],,92704
92705,,小木,,石川県,能登町[真脇・小木],,92705
92706,,松波,,石川県,能登町[松波],,92706
92712,,珠洲,,石川県,珠洲市[珠洲],,92712
92713,,大谷,,石川県,珠洲市[西海],,92713
92714,,三崎,,石川県,珠洲市[三崎],,92714
92721,,門前,,石川県,輪島市[門前],,92721
92722,,七浦,,石川県,輪島市[七浦],,92722
92723,,剱地,,石川県,輪島市[剱地],,92723
92800,,輪島,,石川県,輪島市[輪島・舳倉島],,92800
92802,,町野,,石川県,輪島市[町野],,92802
92803,,柳田,,石川県,能登町[柳田],,92803
92901,,根上,,石川県,能美市[根上],,92901
92902,,美川,,石川県,白山市[美川],,92902
92903,,津幡,,石川県,津幡町[津幡],,92903
92904,,倶利伽羅,,石川県,津幡町[倶利伽羅],,92904
92911,,宇野気,,石川県,かほく市[宇ノ気・七塚],,92911
92912,,高松,,石川県,かほく市[高松],,92912
92913,,押水,,石川県,宝達志水町[押水(沢川を除く)],,92913
92914,,志雄,,石川県,宝達志水町[志雄],,92914
92916,,鹿西,,石川県,中能登町[鹿西・御祖],,92916
92917,,良川,,石川県,中能登町[鳥屋],,92917
92918,,鹿島,,石川県,中能登町[越路・滝尾],,92918
92921,,田鶴浜,,石川県,七尾市[田鶴浜],,92921
92922,,中島,,石川県,七尾市[中島],,92922
92923,,三井,,石川県,輪島市[三井],,92923
93000,,富山中央,,富山県,富山市[富山],,93000/93008/93009
93001,,富山西,,富山県,富山市[呉羽],,93001
93002,,立山,,富山県,立山町[雄山]、舟橋村,,93002/93032
93003,,上市,,富山県,上市町[護摩堂を除く],,93003/93004
93004,93003,,,富山県,,,93004
93008,93000,,,富山県,,,93008
93009,93000,,,富山県,,,93009
93012,,福沢,,富山県,富山市[福沢],,93012
93013,,上滝,,富山県,富山市[上滝]、立山町[岩峅寺],,93013
93014,,小見,,富山県,富山市[有峰]、立山町[立山],,93014
93021,,山田,,富山県,富山市[山田],,93021
93022,,四方,,富山県,富山市[四方],,93022
93032,93002,,,富山県,,,93032
93183,,富山北,,富山県,富山市[岩瀬],,93183/93184
93184,93183,,,富山県,,,93184
93200,,小矢部,,富山県,小矢部市[石動],,93200/93208
93201,,津沢,,富山県,小矢部市[津沢],,93201
93202,,井波,,富山県,南砺市[井波],,93202
93203,,庄川,,富山県,砺波市[庄川]、南砺市[利賀大牧],,93203
93208,93200,,,富山県,,,93208
93300,,高岡,,富山県,高岡市[高岡]、射水市[庄川西岸],,93300/93308/93309
93301,,伏木,,富山県,高岡市[伏木],,93301
93302,,海老江,,富山県,射水市[堀岡・下村],,93302
93303,,立野,,富山県,高岡市[西高岡],,93303
93308,93300,,,富山県,,,93308
93309,93300,,,富山県,,,93309
93400,,新湊,,富山県,射水市[新湊・作道]、高岡市[牧野],,93400
93500,,氷見,,富山県,氷見市[氷見],,93500
93501,,布勢,,富山県,氷見市[布勢],,93501
93502,,速川,,富山県,氷見市[速川],,93502
93503,,八代,,富山県,氷見市[八代],,93503
93504,,宇波,,富山県,氷見市[宇波],,93504
93600,,滑川,,富山県,滑川市、上市町[護摩堂],,93600/93608
93608,93600,,,富山県,,,93608
93700,,魚津,,富山県,魚津市,,93700/93708
93708,93700,,,富山県,,,93708
93800,,黒部,,富山県,黒部市[黒部・東山],,93800/93808
93801,,舟見,,富山県,入善町[舟見]、朝日町[山崎]、黒部市[愛本],,93801
93802,,宇奈月,,富山県,黒部市[宇奈月],,93802
93808,93800,,,富山県,,,93808
93901,,福岡,,富山県,高岡市[福岡]、石川県宝達志水町[沢川],,93901
93902,,大門,,富山県,射水市[大門・大島],,93902
93903,,小杉,,富山県,射水市[小杉],,93903
93904,,水戸田,,富山県,射水市[大門南部],,93904
93905,,水橋,,富山県,富山市[水橋],,93905/93935
93906,,入善,,富山県,入善町[入善],,93906
93907,,泊,,富山県,朝日町[泊],,93907
93911,,戸出,,富山県,高岡市[戸出],,93911
93912,,中田,,富山県,高岡市[中田],,93912
93913,,砺波,,富山県,砺波市[出町],,93913
93914,,栴檀野,,富山県,砺波市[砺波東部],,93914
93915,,福野,,富山県,南砺市[福野],,93915
93916,,福光,,富山県,南砺市[福光],,93916/93917
93917,93916,,,富山県,,,93917
93918,,城端,,富山県,南砺市[城端・井口],,93918
93919,,平,,富山県,南砺市[平・上平],,93919
93921,,細入,,富山県,富山市[細入・下タ村],,93921
93922,,大沢野,,富山県,富山市[大沢野],,93922
93923,,越中八尾,,富山県,富山市[八尾],,93923/93924
93924,93923,,,富山県,,,93924
93925,,利賀,,富山県,南砺市[利賀],,93925
93926,,古里,,富山県,富山市[婦中西部],,93926
93927,,婦中,,富山県,富山市[婦中東部],,93927
93935,93905,,,富山県,,,93935
93980,,富山南,,富山県,富山市[富山南部],,93980/93981/93982
93981,93980,,,富山県,,,93981
93982,93980,,,富山県,,,93982
94000,,長岡,,新潟県,長岡市[長岡],,94000/94008
94001,94002,,,新潟県,,,94001
94002,,栃尾,,新潟県,長岡市[栃尾],,94001/94002
94008,94000,,,新潟県,,,94008
94011,,越後宮内,,新潟県,長岡市[長岡南部],,94011
94020,94021,,,新潟県,,,94020
94021,,長岡西,,新潟県,長岡市[長岡西部],,94020/94021
94023,,脇野町,,新潟県,長岡市[三島],,94023
94024,,与板,,新潟県,長岡市[与板・下川西],,94024
94025,,寺泊,,新潟県,長岡市[寺泊],,94025
94100,,糸魚川,,新潟県,糸魚川市[糸魚川],,94100
94200,,直江津,,新潟県,上越市[直江津],,94200
94201,,頸城,,新潟県,上越市[大瀁],,94201
94202,,越後明治,,新潟県,上越市[明治・保倉・美守],,94202
94203,,浦川原,,新潟県,上越市[浦川原],,94203
94204,,安塚,,新潟県,上越市[安塚],,94204
94205,,菱里,,新潟県,上越市[菱里],,94205
94211,,大平,,新潟県,上越市[保倉],,94211
94212,,大島,,新潟県,上越市[大島],,94212
94213,,室野,,新潟県,十日町市[奴奈川・浦田],,94213
94214,,松之山,,新潟県,十日町市[松之山],,94214
