CODE,POPULATION,AREA,OFFICE,WORKER,O_PRIVATE,O_1ST,O_2ND,O_3RD,W_PRIVATE,W_1ST,W_2ND,W_3RD,ADD_VALUE,SALES_EST,SALES_AGRI,SALES_MINI,SALES_CONS,SALES_MANU,SALES_SUPP,SALES_INFO,SALES_TRAN,SALES_SALE,SALES_FINA,SALES_REAL,SALES_RESE,SALES_ACCO,SALES_LIVI,SALES_EDUC,SALES_MEDI,SALES_COMP,SALES_OSERV,MANU_OFFICE,MANU_WORKER,MANU_SHIP,MANU_ADD,SHIP_FOOD,SHIP_TEXT,SHIP_WOOD,SHIP_PAPE,SHIP_CHEM,SHIP_PETR,SHIP_LEAT,SHIP_META,SHIP_MACH,SHIP_ELEC,SHIP_VEHI,SHIP_OMANU,SL_OFFICE,SL_WORKER,SL_SALES,WH_OFFICE,WH_WORKER,WH_SALES,RE_OFFICE,RE_WORKER,RE_SALES,RE_AREA
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21302,24622,7.91,1503,14995,1460,1,397,1062,14995,7,3796,11192,67363,291151,X,0,30981,43613,0,X,18536,158324,2472,6691,3178,6835,5887,742,6242,533,7014,146,2093,3636448,1444930,-,-,-,-,-,-,-,-,-,-,-,-,302,3418,145449,130,1553,100035,172,1865,45415,43926
21303,22750,10.3,911,8813,895,2,239,654,8813,13,2818,5982,35511,134559,X,0,4637,41430,0,X,4742,49273,4114,556,959,1164,2235,875,21052,1470,1723,69,1921,3635899,1541300,-,-,-,-,-,-,-,-,-,-,-,-,209,1337,45688,56,570,30349,153,767,15340,17104
21341,29029,72.29,1138,11054,1128,21,337,770,11054,286,4622,6146,44995,226078,1410,X,17266,98103,0,X,6796,71652,5020,227,305,6394,2126,282,9654,1425,4766,110,3299,9540089,2962216,-,-,-,-,-,-,-,-,-,-,-,-,258,1793,65090,56,392,33044,202,1401,32046,38975
21361,27556,57.09,958,10331,946,12,289,645,10331,124,5161,5046,42693,197513,681,0,10466,125870,0,X,4033,26402,X,355,609,2408,11005,181,10970,1185,1941,99,4304,12299256,4422009,-,-,-,-,-,-,-,-,-,-,-,-,185,1317,24251,27,99,4387,158,1218,19865,29659
21362,7419,49.28,343,3204,340,3,122,215,3204,51,1950,1203,17560,61258,159,0,8668,39977,0,0,562,6906,706,48,88,1438,68,43,893,274,1429,38,1469,3901497,1935091,-,-,-,-,-,-,-,-,-,-,-,-,62,258,4591,7,35,1983,55,223,2608,4607
21381,19282,18.78,711,7007,702,9,211,482,7007,76,4098,2833,42017,179839,371,X,9004,141054,0,0,2952,14365,X,1733,391,901,544,349,3672,1532,1300,79,3283,13780767,4503753,-,-,-,-,-,-,-,-,-,-,-,-,117,754,12673,23,146,5174,94,608,7499,10538
21382,9973,22.33,434,4939,425,10,162,253,4939,137,2389,2413,21191,96701,567,0,5536,45513,0,0,10105,26647,X,861,970,205,195,X,1152,480,4248,51,1662,4276029,953422,-,-,-,-,-,-,-,-,-,-,-,-,60,813,25453,17,424,19112,43,389,6341,6656
21383,14752,18.16,458,4975,448,3,178,267,4975,69,2474,2432,25212,114994,95,0,7605,57797,0,X,5663,27442,X,626,1632,657,399,84,2436,483,8216,46,1671,5580218,3090590,-,-,-,-,-,-,-,-,-,-,-,-,76,609,20898,19,111,5495,57,498,15403,10362
21401,21503,803.44,1059,8915,1054,17,332,705,8915,314,4037,4564,40393,137256,3161,X,30413,49572,X,117,3327,16199,7405,559,876,2021,2960,339,8567,2776,8416,65,2373,4227917,979840,-,-,-,-,-,-,-,-,-,-,-,-,205,874,15119,23,99,4779,182,775,10339,7968
21403,23453,34.2,824,7272,816,10,239,567,7272,103,2698,4471,25823,99843,577,485,10658,44430,0,31,1255,22757,715,1699,587,1314,1026,980,5233,878,7218,67,1662,4106533,2065224,-,-,-,-,-,-,-,-,-,-,-,-,150,1010,19663,18,109,3327,132,901,16336,22591
21404,24347,38.8,897,8627,891,7,283,601,8627,49,4424,4154,32991,140635,290,X,10912,81871,0,X,1659,22883,1230,368,772,1426,6884,437,5767,1178,4571,72,2959,7658731,2766889,-,-,-,-,-,-,-,-,-,-,-,-,146,913,20629,21,86,6087,125,827,14542,26937
21421,18169,5.18,788,5457,772,1,96,675,5457,8,815,4634,19314,76258,X,0,7335,13491,0,X,1030,29403,2426,1425,682,5028,6966,683,4480,420,2600,16,266,1126930,231961,-,-,-,-,-,-,-,-,-,-,-,-,159,1269,25676,21,107,2650,138,1162,23027,47483
21501,8202,12.87,247,3801,242,2,77,163,3801,18,2118,1665,22511,93128,X,0,5106,55475,0,0,2833,9447,X,X,X,377,13694,917,1599,305,2733,29,1895,5209048,1881381,-,-,-,-,-,-,-,-,-,-,-,-,37,323,9062,8,71,3402,29,252,5661,7104
21502,5564,16.82,263,2634,260,2,121,137,2634,11,1686,937,12491,48117,X,0,2038,37931,0,0,1168,3867,X,302,209,207,745,78,900,333,234,33,1444,3678755,1177181,-,-,-,-,-,-,-,-,-,-,-,-,33,246,2646,6,37,627,27,209,2019,2868
21503,10197,41.16,454,3560,452,10,143,299,3560,104,1795,1661,15907,67787,310,X,11454,39643,X,0,1273,9025,688,195,86,320,681,33,2095,305,780,47,1410,3827896,1382946,-,-,-,-,-,-,-,-,-,-,-,-,101,531,8721,13,54,2194,88,477,6527,11228
21504,3876,90.47,188,1005,186,2,81,103,1005,42,535,428,2334,12234,X,0,2863,5884,0,0,X,1816,X,0,X,169,46,X,621,335,37,13,307,559391,204158,-,-,-,-,-,-,-,-,-,-,-,-,37,143,1487,2,10,X,35,133,X,1834
21505,11027,128.79,518,4350,514,10,199,305,4350,125,2376,1849,13549,92025,622,X,3220,64198,X,X,693,8941,447,X,30,610,1320,25,2277,661,2877,56,1753,6142530,2169136,-,-,-,-,-,-,-,-,-,-,-,-,109,473,8195,19,69,2591,90,404,5604,6343
21506,8392,237.9,505,3288,502,5,216,281,3288,41,1513,1734,11468,34789,317,X,14792,6485,0,0,453,6350,X,49,263,454,981,49,2866,989,311,41,687,578229,299245,-,-,-,-,-,-,-,-,-,-,-,-,99,398,5596,12,52,919,87,346,4677,4298
21507,2261,87.09,163,958,162,3,86,73,958,56,561,341,2649,9525,X,0,2097,4025,0,X,0,1635,X,X,X,215,28,69,178,290,41,21,297,381969,129538,-,-,-,-,-,-,-,-,-,-,-,-,25,112,1428,2,8,X,23,104,X,746
21521,18111,56.69,659,7284,644,1,183,460,7284,2,4063,3219,33139,180492,X,X,5708,138085,0,0,1950,19032,X,284,240,1201,8344,176,3349,734,759,53,3935,13652877,4462764,-,-,-,-,-,-,-,-,-,-,-,-,142,975,18167,18,114,3203,124,861,14964,25820
21604,1609,356.64,224,1033,223,3,31,189,1033,17,211,805,4363,22931,98,0,2828,1375,11714,0,X,1588,X,X,1428,2067,46,170,171,485,486,4,56,129396,70940,-,-,-,-,-,-,-,-,-,-,-,-,37,98,1523,0,0,0,37,98,1523,1777
22101,253593,1073.76,14925,132219,14498,32,2171,12295,132219,322,16546,115351,722831,3917715,1566,X,225899,146178,X,125759,106909,1305583,444707,168046,72192,53618,98533,30614,1017407,15548,100774,440,6064,12519660,4975179,2994184,27198,954441,1658849,158150,864946,392791,1128057,921668,902571,357569,1786355,3466,25409,1143492,941,9030,800893,2525,16379,342599,293683
22102,212419,73.05,10016,105666,9796,8,2130,7658,105666,58,25162,80446,536371,3156344,379,X,272935,635106,X,89417,104759,1323269,249991,65741,41611,34523,109313,27048,114994,13415,73183,487,15096,60703899,33188043,4003340,44529,780248,2645060,3244611,1057908,179753,3514909,1341095,38098360,1577067,2381742,2211,21106,1233117,996,9449,981817,1215,11657,251300,220220
22103,238977,265.09,11052,102738,10900,30,2410,8460,102738,282,34434,68022,496991,2570651,1675,0,145716,1131788,19729,16494,210770,642601,120359,29863,24753,27918,54971,15901,62395,7825,57892,655,24961,99279771,29801121,22320159,96917,2972744,2395037,5385609,2855467,1120062,6459927,12379290,27510053,2887395,480305,2348,15370,592581,581,4285,389639,1767,11085,202942,219680
22131,237443,44.34,12994,129028,12742,6,1699,11037,129028,42,20161,108825,710194,3139832,198,0,224664,446117,1300,43155,95232,1253594,428958,86510,38690,72513,154001,41926,138965,9848,104160,389,10853,36160970,15009145,843860,994486,342787,267379,0,778581,0,1648219,5106789,568313,24708182,819170,2634,19209,1168127,789,6327,830607,1845,12882,337520,270312
22132,128555,46.29,6220,63895,6126,14,1547,4565,63895,116,17680,46099,304549,1482585,2595,X,120517,295678,X,11931,64746,709545,28857,23083,14704,21954,55977,13343,59725,7843,24259,457,11412,28027156,12683912,2229150,1170583,483697,1293455,189934,1596172,522194,2630674,1587493,6873313,8554001,623720,1499,13390,658234,573,5382,454292,926,8008,203943,203219
22133,111353,114.71,4105,39275,4031,45,986,3000,39275,443,11866,26966,156011,836646,5389,440,74391,166006,0,1245,42391,401618,9279,10531,5773,28522,23527,4494,35234,9249,18556,282,8157,15348557,6133545,1978486,142744,598992,221443,0,1221681,98352,1697586,2857958,1223821,4502345,0,858,7010,377004,152,1629,258734,706,5381,118269,149951
22134,100870,46.84,3973,48054,3918,8,1206,2704,48054,151,23490,24413,282270,1428106,617,0,94572,713573,X,2865,22862,406648,73873,12776,12460,11961,17020,2297,39533,X,13876,382,12824,35387419,12479960,2671561,463154,404195,1356907,0,3997708,0,2931175,3178884,2759604,16887832,484535,831,7734,360476,360,4212,282984,471,3522,77492,66275
22135,93567,295.54,3661,41788,3609,37,993,2579,41788,495,15022,26271,202602,726292,13641,X,47833,357322,84,2501,9222,143754,14782,5804,9603,14326,12088,7607,63365,X,12968,292,11352,33714543,12646857,592188,124383,224775,509923,0,1811256,648390,1259693,5016395,9346920,10520937,2480568,727,4761,125656,127,731,39512,600,4030,86144,86238
22136,95900,66.5,3695,35511,3658,17,1054,2587,35511,268,13945,21298,158474,668272,1510,X,32690,301475,X,491,46025,168312,15366,8057,7012,9273,24066,3323,40941,3314,5937,315,11344,28400598,10408534,1077341,151642,279934,108725,0,4072628,361162,4457384,2256225,2688599,11915472,424481,734,4975,152561,132,770,55119,602,4205,97442,165110
22137,30292,943.84,1473,9975,1468,23,408,1037,9975,393,3551,6031,38740,118814,2881,142,13104,50626,20,210,1588,16211,3219,1030,7252,1627,2142,192,10931,3120,4520,97,2014,4760771,1665959,51726,20084,657762,0,0,71293,130815,131626,14698,171087,1614682,0,332,1125,14737,35,128,2159,297,997,12578,11195
22203,195633,186.96,10411,101160,10178,29,2012,8137,101160,489,27413,73258,541036,2470607,12597,0,153107,687280,0,32056,90466,917920,227690,46298,30439,52432,72300,14015,69361,7887,56760,581,18069,64015902,16796956,5661507,108735,272826,3096447,5525454,1513979,254881,13548484,11486622,18607913,3626357,262844,2100,16175,830893,637,5697,599897,1463,10478,230996,208911
22205,37544,61.78,2681,19637,2630,6,342,2282,19637,70,1622,17945,77108,219931,262,0,19037,4656,X,X,17772,65160,9623,7495,1688,51790,5678,1731,21470,2077,8481,37,327,393528,215709,270520,0,0,0,0,0,83700,0,0,0,0,0,494,2482,61359,82,679,28169,412,1803,33190,21873
22206,110046,62.02,5331,45728,5261,13,827,4421,45728,92,10287,35349,208075,838742,779,0,67208,218292,X,X,36403,231264,69381,20760,17530,39012,24347,21701,36530,7236,39837,194,6759,20725040,10488218,1973989,0,182489,616294,0,1352744,59209,1739490,4668443,2201638,435412,52111,964,6274,186746,257,1637,103079,707,4637,83667,67970
22207,130770,389.08,5521,54277,5448,51,1328,4069,54277,539,23579,30159,290915,1285344,5597,559,54696,821990,2730,1577,31817,192962,36413,9800,8056,17457,40061,5941,33616,3462,18610,368,19429,80123368,32002059,5705183,0,0,8056452,23922774,2253116,367003,5216725,18704208,1873051,12604478,858125,1140,7266,169782,204,1419,56727,936,5847,113054,122052
22208,68345,124.1,4358,27919,4295,14,577,3704,27919,81,2820,25018,96216,294408,240,0,26665,11719,612,1999,9148,124900,21601,8821,2409,34025,16380,2430,21132,4761,7567,56,619,1019718,534103,767364,0,0,6065,0,0,97865,0,0,0,0,0,864,4905,115683,140,745,37388,724,4160,78295,93011
22209,98112,315.7,4378,37944,4346,10,1120,3216,37944,146,14205,23593,161299,763571,591,1394,56328,366824,1768,2648,25349,178602,31356,5814,8032,9777,29621,3128,23966,5566,12806,355,11155,35828662,13952477,12264594,863501,1539622,8485911,938571,1215111,745999,972190,7042455,1046494,485564,47971,935,5944,157174,165,1032,60816,770,4912,96358,99432
22210,248399,244.95,12004,119139,11778,25,2647,9106,119139,304,43575,75260,628770,3278292,1287,0,159535,1510224,138319,7352,197360,800972,99990,46984,16896,49668,87239,8765,79542,6418,67741,896,34514,144516084,53902417,12425197,125378,2345839,43456741,22141431,5496654,1004414,8255695,19251561,1755219,27718080,517417,2355,16543,705480,635,4596,451387,1720,11947,254093,248096
22211,167210,163.45,6611,83433,6509,31,1783,4695,83433,335,40802,42296,459082,2486120,1943,1181,73334,1779693,549,8142,45452,333276,71184,13523,13494,24115,33676,10326,41775,6949,27508,593,34838,172934637,62395132,40858133,1107844,1133633,2424853,6444658,8393100,435065,8697580,5519321,8789001,84676761,4393716,1349,9385,297906,246,1858,145857,1103,7527,152049,176164
22212,139462,70.31,6407,59096,6328,40,1641,4647,59096,945,20718,37433,335309,1336443,19457,X,69317,613792,0,9916,64144,390629,30544,X,6725,22402,36166,4597,34928,5997,16991,607,16280,58059382,19581878,37452673,43649,1234097,1063074,4458067,2381052,562471,3840885,3241158,753708,2356278,398625,1398,9400,351623,393,2610,224634,1005,6790,126988,134191
22213,114602,265.69,4825,57244,4792,24,1194,3574,57244,260,24245,32739,330825,1838742,3006,X,67165,1279800,X,1889,67460,217100,34169,13034,5966,19620,29678,4541,43483,8868,23381,403,21035,105647630,34270180,4470830,314781,5575712,6542286,24725641,4340535,4356371,7452763,1255104,30338144,14310712,1865388,997,6764,196366,206,1300,83994,791,5464,112372,132830
22214,143605,194.06,6069,54887,5980,20,1333,4627,54887,326,16626,37935,260099,1195095,1359,0,70362,482303,210,905,31086,387270,60354,25992,7618,17792,37894,8763,38122,6521,18543,386,12598,47422190,21821919,8399891,517896,2213293,1409720,15362530,4329970,241128,2824455,3793613,2768631,4955879,440498,1340,9740,355572,297,2571,212943,1043,7169,142629,159933
22215,88078,194.9,3747,39975,3684,19,613,3052,39975,166,10344,29465,180879,927410,2963,0,44324,419558,1122,619,55977,202810,34908,14284,16316,34306,37418,4147,32116,5317,21223,163,8199,41296027,13557363,5445110,212029,1496857,2425786,3112735,644424,274358,10792890,4381708,3976112,5697427,822974,782,6639,184226,95,719,31170,687,5920,153057,118662
22216,85789,108.33,3498,40199,3445,12,818,2615,40199,162,16035,24002,196662,1007749,927,X,39753,552818,X,179,58629,229039,24441,X,3655,10677,34365,3175,17940,4211,18103,265,13811,53593690,20644283,11089580,469826,156603,2595785,5578019,2550795,1224686,3496430,6921042,6488427,12552215,73102,650,5222,205236,147,1278,122835,503,3944,82400,101604
22219,22916,104.38,1928,10911,1915,10,196,1709,10911,97,1065,9749,34701,117965,1292,0,12135,3177,0,552,3084,47754,11654,2167,2226,15603,3365,1696,8625,1504,3132,7,168,254960,95678,0,0,0,0,0,0,0,0,0,0,0,0,431,2099,42881,91,452,15925,340,1647,26956,21225
22220,52737,138.12,1877,27156,1861,15,440,1406,27156,191,8647,18318,243669,938679,833,0,29332,394820,0,794,24598,407245,11264,4265,3434,7662,21676,6514,13173,2251,10819,116,7170,37998337,11470887,2505562,0,0,1259996,3288808,1597559,139583,13111437,1246288,1379829,11818641,0,306,3443,402734,45,1335,360484,261,2108,42250,34764
22221,59789,86.56,2302,35870,2284,26,587,1671,35870,182,24174,11514,216907,1820424,3919,0,22361,1637716,X,X,14263,91770,7492,4692,1684,6398,7128,1664,10402,2739,7312,221,22705,163101047,51602619,74053,0,0,274352,0,2260345,49022,624413,644097,39263496,97812797,229515,450,2899,85993,69,426,39638,381,2473,46355,51458
22222,31317,363.97,1725,12988,1714,23,371,1320,12988,225,2361,10402,43822,133909,1622,X,14694,18230,X,184,2719,36435,9462,1354,1534,19264,7898,360,14558,2207,3040,75,1110,1559235,702248,200711,0,233906,0,0,0,124518,519161,275789,0,81890,0,336,1845,31675,43,155,2890,293,1690,28785,31843
22223,32578,65.56,1641,15037,1619,21,513,1085,15037,217,6229,8591,97217,287868,3392,X,50836,136878,X,1588,10768,38153,6348,3014,4779,6024,7316,585,4590,1782,6649,132,3946,13280259,5136099,792131,414409,0,0,4915313,750626,219538,3250979,992848,444872,1263122,100000,259,1642,33171,34,128,4161,225,1514,29010,42175
22224,46763,94.19,1860,19781,1843,19,522,1302,19781,498,9471,9812,96431,423993,4687,0,13556,274455,0,70,9432,70967,8513,2519,2215,5173,11842,2499,11843,2268,3953,191,7810,26740190,11796088,3031314,0,0,1523462,1195193,3044522,130438,2191302,4070643,3957915,7040896,244571,351,2496,65743,55,379,25266,296,2117,40477,48094
22225,48152,94.62,2332,18899,2301,13,449,1839,18899,131,4811,13957,96321,321922,438,X,17906,122212,X,5237,6076,66378,12739,3786,2530,17475,12884,777,41923,2617,8940,107,3146,11473926,5730995,336009,0,74292,34879,173317,139807,218574,412048,1221125,5714179,2851603,0,400,2278,51963,59,277,8420,341,2001,43543,39492
22226,45547,111.69,2488,25547,2456,11,806,1639,25547,109,13282,12156,137510,1079544,968,419,18121,884572,0,108,19453,98296,10203,3477,2008,5298,8375,1323,14210,2540,10173,276,11704,87302699,41576076,31027469,29992,43710,113402,0,3242056,103770,2378230,1336697,21770034,26985783,12495,537,3495,90113,105,935,34663,432,2560,55451,49303
22301,12624,77.81,770,5263,762,4,131,627,5263,36,610,4617,16150,52828,200,0,8250,587,0,X,2982,11902,X,1111,350,16360,928,1254,4040,634,479,8,59,38140,21038,-,-,-,-,-,-,-,-,-,-,-,-,152,610,10679,23,87,2694,129,523,7985,8360
22302,7303,100.69,527,2881,523,4,97,422,2881,27,459,2395,13262,25224,234,0,3521,2034,X,0,599,7222,X,79,106,5365,486,58,3826,503,629,6,120,156963,68588,-,-,-,-,-,-,-,-,-,-,-,-,112,435,6308,14,56,1803,98,379,4505,3874
22304,8524,109.94,607,2883,604,6,96,502,2883,64,444,2375,7296,21722,248,0,4192,1413,X,0,170,6421,X,151,439,4239,1095,166,1675,526,441,12,119,130262,70177,-,-,-,-,-,-,-,-,-,-,-,-,111,431,5644,9,40,776,102,391,4868,5082
22305,6837,85.19,534,2227,528,3,75,450,2227,10,311,1906,6568,21256,23,0,2249,918,0,60,189,7849,3758,53,138,2234,1346,304,1322,458,356,8,68,53604,29531,-,-,-,-,-,-,-,-,-,-,-,-,125,506,7030,18,46,594,107,460,6435,7106
22306,8234,105.54,593,3334,589,7,113,469,3334,59,726,2549,12485,38589,460,0,3229,5958,0,X,5032,10540,165,91,X,7649,809,64,3432,604,492,24,370,529797,228737,-,-,-,-,-,-,-,-,-,-,-,-,128,535,8272,20,56,1901,108,479,6371,6732
22325,37661,65.16,1346,10472,1333,8,315,1010,10472,43,2398,8031,54241,149123,598,0,14257,28267,X,X,1628,60628,2440,2979,3778,5649,13932,823,9297,1882,2528,56,1292,2739005,1172694,-,-,-,-,-,-,-,-,-,-,-,-,235,1926,46809,49,256,11602,186,1670,35207,30798
22341,32118,8.81,1615,15353,1602,4,354,1244,15353,37,4343,10973,79006,397944,90,0,28323,90241,0,2984,8433,175827,15475,19383,1564,4846,17748,944,22260,1432,8394,120,3482,8832795,4065169,-,-,-,-,-,-,-,-,-,-,-,-,385,3484,150680,118,1202,97221,267,2282,53459,62223
22342,42331,26.63,1455,20188,1430,5,323,1102,20188,41,7581,12566,137030,720201,217,0,30200,442541,446,1680,16640,107799,61178,6564,1842,5707,12224,9499,9779,792,13094,105,5402,43757027,16116094,-,-,-,-,-,-,-,-,-,-,-,-,273,2622,102076,67,626,58935,206,1996,43141,36884
22344,19497,135.74,729,7538,709,8,156,545,7538,117,3149,4272,38859,219340,443,0,12202,154793,0,X,4027,20279,X,1978,168,4321,10906,89,4695,1158,3430,51,2417,15447874,7508243,-,-,-,-,-,-,-,-,-,-,-,-,135,668,14048,14,84,5329,121,584,8718,5642
22424,29093,20.73,1273,16174,1253,2,434,817,16174,10,8815,7349,90681,427805,X,X,18749,293867,X,X,22070,63223,1878,3561,X,2863,8800,368,5992,1092,3839,150,8073,28841785,11338868,-,-,-,-,-,-,-,-,-,-,-,-,241,1790,59281,65,521,37553,176,1269,21728,34312
22429,7192,496.88,456,3023,454,1,129,324,3023,27,1363,1633,11094,25261,X,X,6046,9207,0,X,833,4737,X,22,X,973,94,23,1185,794,686,32,650,851627,269192,-,-,-,-,-,-,-,-,-,-,-,-,133,442,3856,5,21,129,128,421,3727,903
22461,18528,133.91,837,8671,831,7,291,533,8671,31,5071,3569,39143,188198,396,0,9914,143833,0,0,4445,20003,719,221,313,1046,1637,51,2767,1000,1854,95,4885,14235430,6505170,-,-,-,-,-,-,-,-,-,-,-,-,187,1032,18440,31,221,7939,156,811,10501,13425
23101,164696,18.18,7908,69941,7324,0,571,6753,69941,0,4775,65166,328536,1689963,-,0,127398,73243,X,59857,13175,939263,120774,84705,36636,41154,58570,44819,56407,X,32471,51,587,1319947,818956,47063,60692,0,181043,0,0,0,0,28610,34163,0,150039,1353,12473,824303,450,4398,652612,903,8075,171691,146211
23102,78043,7.71,6636,89401,6125,1,565,5559,89401,4,14148,75249,683814,6602335,X,0,413462,405740,0,429496,46661,2592144,139028,108584,109918,27547,107552,26282,2120061,X,70414,94,6572,35178318,15234927,231073,118570,0,572636,0,0,0,298775,177913,31399334,0,93925,1304,17299,2450010,719,11398,2295684,585,5901,154326,113146
23103,163579,17.53,7469,61014,7094,0,1472,5622,61014,0,11335,49679,279474,1299968,-,0,144595,143881,120,9733,68442,639033,30654,35945,16090,28843,58716,6395,71731,4301,41490,285,4060,13235235,7456288,283566,351768,177589,2359717,4981449,600194,73768,285219,883827,151178,231873,111666,1273,11289,589128,494,4624,454628,779,6665,134500,99448
23104,149098,17.93,8937,89686,8533,1,1785,6747,89686,10,16893,72783,476953,3345388,X,0,198505,249038,X,157043,61351,2080912,112087,71772,92768,32999,143614,10470,53879,3446,76736,478,8261,20300303,8353069,6860143,1304126,164273,5534080,348483,674064,63232,922208,3437522,316814,404875,134875,1867,20198,1925355,916,12338,1757142,951,7860,168213,189152
23105,133206,16.3,12798,196572,11709,4,1287,10418,196572,20,20721,175831,1367200,10710085,14,0,446330,224720,3734,262151,480249,7708424,337420,275768,184063,124577,195375,43530,121780,2106,299845,188,3745,9653453,3736481,1638643,233729,0,727630,307643,767151,0,155976,4079848,58283,1064915,151188,2722,32608,7405285,1366,19263,6865288,1356,13345,539997,284581
23106,83203,9.38,22951,295777,20983,4,1154,19825,295777,32,21905,273840,2042208,15609118,X,0,1163188,109737,X,817319,272740,8065777,2171934,915247,357061,192480,381266,33182,499526,2511,623896,132,2264,4313378,1893091,499537,239973,104928,1446161,0,360000,0,672770,0,227882,0,70650,4320,54601,7639730,2243,36044,6875503,2077,18557,764227,440112
23107,107170,10.94,5412,53810,5176,2,628,4546,53810,7,5596,48207,242820,1079942,X,0,107046,42780,X,34453,10704,543494,31226,28926,19242,16753,27896,56529,128190,865,31644,101,1541,3766344,1997380,723909,123447,22129,1407968,0,42624,0,287217,491984,109487,0,180498,1031,10273,504216,392,4719,369875,639,5554,134341,83695
23108,105357,11.22,4369,47168,4201,1,597,3603,47168,1,12775,34392,294143,1319883,X,0,73083,505659,X,8691,15480,497310,27150,29510,9190,16582,19764,25346,74748,2495,14868,123,6582,19516681,7658171,144525,0,25351,0,0,147073,0,2492611,1649755,7680332,561856,65232,813,7532,462816,288,3718,376470,525,3814,86347,52689
23109,65895,8.2,4408,55256,4261,3,657,3601,55256,23,9872,45361,326953,1930629,X,0,118794,198918,X,23215,87542,1230155,52995,42463,34908,31806,23795,11837,35354,1753,36913,181,4739,17402931,5711129,1888120,0,138354,294240,0,115055,0,1334748,3356391,458839,9382952,184266,1059,12139,1180978,575,7867,1062281,484,4272,118696,93273
23110,220281,32.02,8870,82587,8519,5,2216,6298,82587,44,20043,62500,386442,1987875,659,0,145297,314854,X,4560,82877,1083906,31728,47856,18201,28013,97961,2772,86817,X,38378,608,9161,25612986,9812154,4450812,154116,878936,674189,255104,901086,663249,9506448,5452739,788183,1524223,205874,1736,16955,1001161,733,7858,784441,1003,9097,216720,210465
23111,146745,45.64,6500,94632,6287,6,1569,4712,94632,74,30067,64491,538476,2911906,561,0,215769,1003594,136770,15270,419402,797884,22304,26781,24466,26829,78363,6325,59683,4375,73531,512,21233,95562752,29340506,13718930,115220,1413598,546939,13550365,1249244,3942553,23570686,4362690,483058,31878646,89936,1152,11780,653326,343,3560,459059,809,8220,194267,300660
23112,136935,18.46,6254,63416,6043,2,1565,4476,63416,5,18649,44762,301407,1327305,X,0,88758,390641,X,3269,41884,518981,21628,50456,23595,21752,51707,9848,73919,3822,27035,459,11058,35373685,11329670,1088840,122468,582290,218595,809047,5023080,137748,14983351,4743744,2277791,4751315,129355,1166,10187,444924,362,3485,299932,804,6702,144992,140370
23113,172845,34.01,5640,53228,5425,5,1351,4069,53228,61,12376,40791,210322,1057567,624,0,100502,307369,319,11076,34004,366371,26365,22157,17874,17089,56416,14893,54931,1719,25858,345,6012,28923180,10377710,11847781,207958,170665,1402518,0,1526919,535214,1150536,10778749,545606,353193,143222,890,8582,327973,283,2465,194701,607,6117,133272,143512
