CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_MANU,IND_SALE,IND_ACCO,IND_MEDI
dummy,,,,,,,,,,,,,,,,,,,,,
23302,43903,1045,18.03,2435,16823,1057,28487,6537,26144,10206,1220,,,,,,,,,,
23342,15613,436,6.18,2526.4,6598,417,14772,2285,8756,3444,430,,,,,,,,,,
23361,24305,1031,13.61,1785.8,9150,834,13452,3456,13797,5769,608,,,,,,,,,,
23362,34133,327,11.19,3050.3,13509,830,25932,4616,20033,8992,424,,,,,,,,,,
23424,32399,1409,6.59,4916.4,13468,1363,31574,4890,19868,6667,696,,,,,,,,,,
23425,37338,253,11.09,3366.8,16104,1133,29080,4552,22565,9473,1415,,,,,,,,,,
23427,4575,178,22.42,204.1,1506,247,0,647,2504,1419,246,,,,,,,,,,
23441,28383,636,23.8,1192.6,10134,507,6876,4817,15837,7513,305,,,,,,,,,,
23442,49596,366,31.14,1592.7,19406,882,34472,6701,29566,12836,1314,,,,,,,,,,
23445,16617,-2090,38.37,433.1,6533,-448,0,1471,8614,6451,389,,,,,,,,,,
23446,22496,-1079,46.2,486.9,9530,216,0,2216,12971,6820,306,,,,,,,,,,
23447,43535,1062,26.38,1650.3,18122,1398,31238,5869,26033,10795,1109,,,,,,,,,,
23501,42449,2900,56.72,748.4,15810,2117,22325,6979,26024,9198,1233,,,,,,,,,,
23561,4437,-637,273.94,16.2,1845,-170,0,328,1828,2263,26,,,,,,,,,,
23562,2942,-504,123.38,23.8,1294,-142,0,256,1176,1490,17,,,,,,,,,,
23563,1017,-118,155.88,6.5,437,-53,0,80,404,533,20,,,,,,,,,,
23999X,0,0,2.57,0,0,0,0,0,0,0,0,,,,,,,,,,
24201,274537,-5349,711.19,386,117663,2984,137562,33180,156532,80745,7377,,,,,,,,,,
24202,305424,-5607,206.52,1478.9,133331,5022,205948,37575,184945,78647,8530,,,,,,,,,,
24203,122765,-5052,208.35,589.2,51580,642,54923,14205,68102,39098,991,,,,,,,,,,
24204,159145,-4718,623.58,255.2,65481,1533,74258,19629,90248,47785,3859,,,,,,,,,,
24205,138613,-1690,136.68,1014.1,56362,2621,74955,17826,81466,37083,3707,,,,,,,,,,
24207,195670,-733,194.46,1006.2,82158,4433,111739,22929,108792,47973,6432,,,,,,,,,,
24208,76387,-2408,129.77,588.6,31466,871,42957,9146,41820,24835,965,,,,,,,,,,
24209,16252,-1757,192.71,84.3,8153,-507,8540,1396,7323,7122,184,,,,,,,,,,
24210,49835,-419,191.04,260.9,20617,672,6256,6292,26400,12773,1658,,,,,,,,,,
24211,17525,-1923,107.34,163.3,7382,-348,0,1596,8890,6885,165,,,,,,,,,,
24212,15965,-1357,373.35,42.8,7751,-400,0,1525,7265,7113,104,,,,,,,,,,
24214,44973,-842,219.83,204.6,18075,969,0,5479,26529,12301,1842,,,,,,,,,,
24215,46057,-4284,178.95,257.4,19568,-489,0,3968,22746,18818,330,,,,,,,,,,
24216,88766,-1815,558.23,159,36615,2964,21409,9603,47834,28933,4993,,,,,,,,,,
24303,6023,-334,15.74,382.7,2208,34,0,540,3118,2010,302,,,,,,,,,,
24324,25784,440,22.68,1136.9,9539,676,11887,3520,14229,8011,593,,,,,,,,,,
24341,40559,349,107.01,379,15382,959,14437,5598,23816,10630,770,,,,,,,,,,
24343,11021,461,5.99,1839.9,4112,260,0,2069,6797,2104,164,,,,,,,,,,
24344,15123,371,8.73,1732.3,6602,579,9193,2173,10045,2848,543,,,,,,,,,,
24441,14021,-857,103.06,136,5124,-36,0,1752,7320,4848,138,,,,,,,,,,
24442,22445,-141,41.04,546.9,8067,370,0,2906,12450,7009,176,,,,,,,,,,
24443,8668,-889,362.86,23.9,3639,-139,0,807,4093,3755,103,,,,,,,,,,
24461,15041,-390,40.91,367.7,5404,144,0,2096,8548,4258,164,,,,,,,,,,
24470,7847,-462,134.98,58.1,2689,63,0,878,4120,2834,46,,,,,,,,,,
24471,7815,-1124,233.32,33.5,3404,-287,0,565,3312,3934,83,,,,,,,,,,
24472,10989,-1799,241.89,45.4,4977,-455,0,648,4442,5867,79,,,,,,,,,,
24543,14604,-1734,256.54,56.9,6814,-455,0,1165,6692,6686,275,,,,,,,,,,
24561,8079,-662,88.13,91.7,3711,-151,0,859,3916,3301,46,,,,,,,,,,
24562,10321,-886,79.62,129.6,4724,-223,0,1165,5262,3867,102,,,,,,,,,,
25201,345070,4097,464.51,742.9,146088,9935,280334,45482,200166,90578,4035,,,,,,,,,,
25202,113647,-32,196.87,577.3,48212,2666,67923,14888,67948,28299,2274,,,,,,,,,,
25203,113636,-4557,681.02,166.9,42570,782,34968,14546,63648,32349,3253,,,,,,,,,,
25204,81122,-190,177.45,457.2,31403,1619,36622,11335,46578,22493,1376,,,,,,,,,,
25206,143913,6666,67.82,2122,66944,6720,115741,19712,86272,30057,2306,,,,,,,,,,
25207,83236,3377,55.74,1493.3,31796,2744,61282,13642,50266,18098,1025,,,,,,,,,,
25208,68820,2071,52.69,1306.1,26688,2096,48038,11355,43973,13138,1297,,,,,,,,,,
25209,88358,-2543,481.62,183.5,33641,1275,18388,11240,50912,24909,3201,,,,,,,,,,
25210,50513,624,80.14,630.3,19659,1516,24842,7139,29647,13189,599,,,,,,,,,,
25211,54460,171,70.4,773.6,22498,1212,29212,7187,33062,13387,3083,,,,,,,,,,
25212,46377,-3648,693.05,66.9,18037,-112,0,4959,24449,16648,462,,,,,,,,,,
25213,112819,-1361,388.37,290.5,42899,2208,36791,15176,65768,30209,3536,,,,,,,,,,
25214,37225,-1494,250.39,148.7,13385,149,0,4759,20960,11058,524,,,,,,,,,,
25383,20964,-909,117.6,178.3,7932,204,0,2575,11656,6424,557,,,,,,,,,,
25384,11789,-645,44.55,264.6,4435,169,0,1506,6897,3315,98,,,,,,,,,,
25425,20893,115,37.97,550.3,7841,632,0,3150,11474,4595,798,,,,,,,,,,
25441,7132,-290,7.8,914.4,2629,23,0,1035,4069,1983,188,,,,,,,,,,
25442,6362,-677,13.63,466.8,2211,-99,0,714,3477,2118,55,,,,,,,,,,
25443,7274,-81,135.77,53.6,2506,85,0,969,3559,2464,37,,,,,,,,,,
26101,117165,-2309,94.88,1234.9,57187,383,110238,11696,65757,32695,2380,,,,,,,,,,
26102,83832,-1281,7.03,11924.9,48004,1155,83832,7021,51097,22094,2725,,,,,,,,,,
26103,166039,-2227,246.77,672.8,85726,2303,150655,17068,94764,44736,6288,,,,,,,,,,
26104,110488,1147,7.41,14910.7,60634,1549,110488,11312,66427,25905,2453,,,,,,,,,,
26105,36602,-2442,7.48,4893.3,20562,-819,35395,2716,20201,11489,1008,,,,,,,,,,
26106,82784,116,6.78,12210,48309,1103,82784,7767,50506,17827,2300,,,,,,,,,,
26107,101970,2043,15.81,6449.7,50485,3391,101602,11471,61989,25594,5095,,,,,,,,,,
26108,202047,-2215,292.07,691.8,97849,3324,191995,21865,114420,54886,4618,,,,,,,,,,
26109,277858,-2797,61.66,4506.3,131284,5337,263649,30129,160493,78621,7916,,,,,,,,,,
26110,135101,-370,28.7,4707.4,64402,3951,129182,13713,75339,40258,2085,,,,,,,,,,
26111,149837,-1125,59.24,2529.3,65082,1973,138152,18247,86053,40301,2518,,,,,,,,,,
26201,77306,-1629,552.54,139.9,33632,1462,39021,10041,42693,22974,979,,,,,,,,,,
26202,80336,-3654,342.13,234.8,35188,479,54252,9756,43185,25438,836,,,,,,,,,,
26203,31846,-1975,347.1,91.7,13735,-31,12169,3462,15767,12313,431,,,,,,,,,,
26204,179630,-5048,67.54,2659.6,73595,278,175891,21985,103635,53800,2533,,,,,,,,,,
26205,16758,-1668,172.74,97,7292,-446,5198,1595,7873,7245,126,,,,,,,,,,
26206,86174,-3305,224.8,383.3,34431,516,58828,10707,48207,25959,836,,,,,,,,,,
26207,74607,-2262,32.71,2280.9,30484,600,67603,8530,40018,25105,633,,,,,,,,,,
26208,56859,3479,7.72,7365.2,23525,2169,56655,7849,32857,15164,470,,,,,,,,,,
26209,80608,518,19.17,4204.9,33728,1237,79760,11065,46950,22021,627,,,,,,,,,,
26210,70433,-2231,24.35,2892.5,30554,1295,62182,8188,39701,22054,1572,,,,,,,,,,
26211,73753,2918,42.92,1718.4,31693,2000,61736,10641,43138,17311,915,,,,,,,,,,
26212,50860,-4194,501.44,101.4,20138,-331,0,5662,25593,19292,414,,,,,,,,,,
26213,31629,-1516,616.4,51.3,13195,412,8043,3252,16680,11139,325,,,,,,,,,,
26214,77907,5067,85.13,915.2,29802,3146,47046,12926,44873,19188,561,,,,,,,,,,
26303,15953,772,5.97,2672.2,6549,556,15057,2327,9183,4351,111,,,,,,,,,,
26322,15250,-555,13.86,1100.3,6322,106,11749,1772,8361,4875,513,,,,,,,,,,
26343,7406,-504,18.04,410.5,3161,102,0,677,4124,2562,206,,,,,,,,,,
26344,8911,-408,58.16,153.2,3421,189,0,1017,5187,2683,358,,,,,,,,,,
26364,1144,-224,23.52,48.6,522,-51,0,48,470,582,3,,,,,,,,,,
26365,3478,-478,64.93,53.6,1379,-66,0,237,1584,1655,16,,,,,,,,,,
26366,36198,-178,25.68,1409.6,13530,755,23006,5089,21907,9035,316,,,,,,,,,,
26367,2391,-261,64.11,37.3,1023,-45,0,154,1077,1158,20,,,,,,,,,,
26407,12907,-1546,303.09,42.6,5217,-231,0,1083,6045,5705,150,,,,,,,,,,
26463,1928,-182,61.95,31.1,849,-24,0,178,814,934,8,,,,,,,,,,
26465,20092,-1742,108.38,185.4,8038,-102,0,2219,10248,7544,97,,,,,,,,,,
27102,107904,3177,6.08,17747.4,56944,5395,107904,11855,65956,25393,2924,,,,,,,,,,
27103,79328,6844,4.67,16986.7,42631,5121,79328,9680,52725,14675,1438,,,,,,,,,,
27104,65251,-1405,19.28,3384.4,32318,1606,65251,7368,38420,17779,1759,,,,,,,,,,
27106,105862,13432,5.21,20319,63874,11736,105862,12132,72783,15481,3979,,,,,,,,,,
27107,80948,-1087,7.86,10298.7,42612,2264,80948,8285,47811,21531,2524,,,,,,,,,,
27108,62083,-3058,9.43,6583.6,29859,650,62083,6297,35413,19826,1391,,,,,,,,,,
27109,82148,6419,4.84,16972.7,42163,4105,82148,10986,51695,15324,4239,,,,,,,,,,
27111,75504,5738,4.39,17199.1,53297,5756,75504,5215,54418,13222,8858,,,,,,,,,,
27113,95864,374,14.21,6746.2,46266,3342,95864,10842,59239,24429,3594,,,,,,,,,,
27114,177120,1590,13.27,13347.4,99699,7163,177120,16710,110322,42318,6233,,,,,,,,,,
27115,84906,4343,4.54,18701.8,45487,5804,84906,8546,52177,20671,6123,,,,,,,,,,
27116,127309,-2858,8.37,15210.2,67616,3994,127309,11098,69989,37208,23657,,,,,,,,,,
27117,89670,-1938,6.32,14188.3,45303,1603,89670,9290,52468,26621,2043,,,,,,,,,,
27118,169043,4346,8.38,20172.2,82712,6257,169043,20361,104015,42613,4699,,,,,,,,,,
27119,110995,3369,5.98,18561,53649,3545,110995,14056,65950,27619,2838,,,,,,,,,,
27120,153056,-1183,9.4,16282.6,78098,6380,153056,16463,88910,41844,3380,,,,,,,,,,
27121,127849,1550,9.75,13112.7,62025,4228,127849,14088,73906,36491,3015,,,,,,,,,,
27122,106111,-5772,7.37,14397.7,66379,-2846,106111,6903,53196,38771,7324,,,,,,,,,,
27123,183444,7243,12.64,14513,104193,9733,183444,17948,119665,40271,6484,,,,,,,,,,
27124,112691,1134,8.17,13793.3,48884,2526,112691,16544,69064,25397,1879,,,,,,,,,,
27125,120072,-2916,20.68,5806.2,59913,2993,120072,12539,68120,36509,3669,,,,,,,,,,
27126,192152,-4481,15.28,12575.4,92872,3912,191742,21032,111618,53440,7354,,,,,,,,,,
27127,139376,15709,10.34,13479.3,85785,11603,139376,12854,93449,23734,4888,,,,,,,,,,
27128,103726,10657,8.87,11694,67139,8055,103726,9557,75448,15654,7294,,,,,,,,,,
27141,148682,477,23.66,6284.1,73809,4693,148682,15567,87217,40015,4177,,,,,,,,,,
27142,121236,-3307,17.88,6780.5,50213,1675,114935,16169,69471,33015,1213,,,,,,,,,,
27143,85043,-146,10.49,8107.1,36889,2167,82755,10637,47086,25672,728,,,,,,,,,,
27144,135375,-371,28.62,4730.1,58120,3506,133725,18049,78818,35596,1567,,,,,,,,,,
27145,138464,-9162,40.39,3428.2,59706,-721,121593,15817,72947,48005,2460,,,,,,,,,,
27146,159757,912,15.6,10240.8,72497,3959,157863,21130,95504,39094,1789,,,,,,,,,,
27147,37604,-1552,13.2,2848.8,14845,499,28620,4722,20624,11734,552,,,,,,,,,,
27202,190658,-4253,72.72,2621.8,79073,3826,174616,23665,110325,53497,2413,,,,,,,,,,
27203,401558,6079,36.39,11034.8,176967,6642,401558,54916,240797,105379,5287,,,,,,,,,,
27204,104993,1924,22.14,4742.2,48611,2834,96121,12844,61529,27786,1882,,,,,,,,,,
27205,385567,11099,36.09,10683.5,180099,11626,385567,51990,231248,88508,4718,,,,,,,,,,
27206,74412,-1485,14.33,5192.7,32516,1426,74412,8927,45189,18939,1181,,,,,,,,,,
27207,352698,869,105.29,3349.8,152869,4821,335860,43042,200510,102233,3022,,,,,,,,,,
27208,84443,-4251,43.93,1922.2,33284,-71,72324,10856,49800,23013,865,,,,,,,,,,
27209,143096,54,12.71,11258.5,67860,3028,143096,15437,83146,40885,2223,,,,,,,,,,
27210,397289,-6863,65.12,6100.9,172253,4835,386789,45276,212620,110284,3090,,,,,,,,,,
27211,287730,7697,76.49,3761.7,125089,8406,277984,39221,171964,68701,3216,,,,,,,,,,
27212,264642,-4158,41.72,6343.3,114265,3851,259657,31874,153071,74907,7104,,,,,,,,,,
27213,100131,-835,56.51,1771.9,43864,2298,82788,11488,60883,26232,1735,,,,,,,,,,
27214,108699,-5285,39.72,2736.6,45699,86,84296,12109,62665,32782,1311,,,,,,,,,,
27215,229733,-7785,24.7,9300.9,101538,-11,227418,25895,129383,68059,2626,,,,,,,,,,
27216,101692,-5295,109.63,927.6,42367,223,67427,10330,54254,36016,617,,,,,,,,,,
27217,117641,-3109,16.66,7061.3,51902,1944,116796,12546,66990,35266,1482,,,,,,,,,,
27218,119367,-3850,18.27,6533.5,52686,737,117979,13870,70833,31451,2528,,,,,,,,,,
27219,184495,-1614,84.98,2171,73701,2688,155837,24884,109891,46995,2263,,,,,,,,,,
27220,136868,3457,47.9,2857.4,58088,1259,126819,20385,80023,35261,2373,,,,,,,,,,
27221,68775,-2337,25.33,2715.2,30009,1000,62639,7611,40004,19964,1280,,,,,,,,,,
27222,108736,-3947,26.45,4111,45008,882,98257,12338,61958,33318,950,,,,,,,,,,
27223,119764,-3812,12.3,9736.9,57379,1554,119764,11764,70541,35573,2833,,,,,,,,,,
27224,87456,2449,14.87,5881.4,40243,3370,87265,10852,52197,22099,1382,,,,,,,,,,
27225,55635,-894,11.3,4923.5,23130,669,55635,7006,32402,15666,465,,,,,,,,,,
27226,63688,-1750,8.89,7164,27814,681,63688,7725,36982,18074,685,,,,,,,,,,
27227,493940,-8844,61.78,7995.1,232303,8818,492760,52269,283589,135791,13235,,,,,,,,,,
27228,60102,-2336,48.98,1227.1,23123,323,47818,7512,34209,17776,589,,,,,,,,,,
27229,55177,-898,18.69,2952.2,22415,326,52416,6925,32625,15149,481,,,,,,,,,,
27230,75033,-1402,25.55,2936.7,29569,646,71172,9641,43621,21581,499,,,,,,,,,,
27231,58435,643,11.92,4902.3,24216,1234,49712,7924,33101,16429,376,,,,,,,,,,
27232,51254,-3022,36.17,1417,20774,64,34121,5615,28470,17072,342,,,,,,,,,,
27301,30927,944,16.81,1839.8,12747,735,30122,4589,17749,8491,224,,,,,,,,,,
27321,18279,-1655,34.34,532.3,7580,-180,10149,1201,8387,8666,93,,,,,,,,,,
27322,9079,-1177,98.75,91.9,3645,-72,0,606,4579,3767,95,,,,,,,,,,
27341,16567,-731,3.97,4173,6749,23,16567,1968,9791,4778,437,,,,,,,,,,
27361,43763,-672,17.24,2538.5,17256,773,35960,5665,24799,12444,245,,,,,,,,,,
27362,8434,17,5.62,1500.7,3734,-38,7023,1165,5202,1996,104,,,,,,,,,,
27366,14741,-1197,49.18,299.7,6273,-134,0,1173,7404,5966,91,,,,,,,,,,
27381,13009,-739,14.17,918.1,5048,-18,9482,1553,7476,3844,111,,,,,,,,,,
27382,15697,-429,25.26,621.4,6392,277,6449,1685,8615,4901,141,,,,,,,,,,
27383,4909,-469,37.3,131.6,1944,-92,0,417,2258,2232,15,,,,,,,,,,
28101,213562,-72,34.02,6277.5,102465,5200,211988,26649,123659,50482,4183,,,,,,,,,,
28102,136747,659,32.66,4187,70009,2602,135651,16059,78114,33112,3139,,,,,,,,,,
28105,109144,2188,14.67,7439.9,61186,3311,107472,9815,60038,29278,3763,,,,,,,,,,
28106,94791,-3121,11.36,8344.3,49601,821,94338,8261,48679,30875,4917,,,,,,,,,,
28107,158719,-3749,28.93,5486.3,74352,1074,154006,17077,84297,50399,2792,,,,,,,,,,
28108,215302,-4172,28.11,7659.3,97680,2207,204420,27359,114792,63128,1972,,,,,,,,,,
28109,210492,-9313,240.29,876,88489,1363,176172,24766,114238,65667,1816,,,,,,,,,,
28110,147518,12365,28.97,5092.1,90870,9848,146885,12699,84360,31090,8156,,,,,,,,,,
28111,238877,-6905,138.01,1730.9,100268,3035,201723,28630,135468,65130,2271,,,,,,,,,,
28201,530495,-5169,534.56,992.4,224106,11305,392599,69356,310280,142411,10045,,,,,,,,,,
28202,459593,7030,50.72,9061.4,221404,10971,459593,47978,246316,120113,8420,,,,,,,,,,
28203,303601,10192,49.42,6143.3,133647,11757,289204,41155,177638,79617,3356,,,,,,,,,,
28204,485587,-2263,99.96,4857.8,215651,4686,454756,64958,293519,115944,6104,,,,,,,,,,
28205,41236,-3022,182.38,226.1,17792,-289,9846,4339,21327,15169,284,,,,,,,,,,
28206,93922,-1428,18.47,5085.1,42522,641,91486,11455,52989,27654,1441,,,,,,,,,,
28207,198138,1255,25,7925.5,82481,3578,197972,27159,119497,51476,2802,,,,,,,,,,
28208,28355,-1774,90.4,313.7,11806,-347,15591,3238,14479,10414,400,,,,,,,,,,
28209,77489,-4761,697.55,111.1,30180,-9,16948,9482,41006,26522,633,,,,,,,,,,
28210,260878,-6557,138.48,1883.9,107195,3700,203937,32871,151933,72332,2520,,,,,,,,,,
28212,45892,-2675,126.85,361.8,18911,182,29076,5217,25047,15093,352,,,,,,,,,,
28213,38673,-2193,132.44,292,15167,118,14886,4568,20732,12974,662,,,,,,,,,,
28214,226432,1529,101.8,2224.3,95465,1325,214586,29195,129846,63689,2535,,,,,,,,,,
28215,75294,-1884,176.51,426.6,30370,1717,50357,8230,40261,26408,1650,,,,,,,,,,
28216,87722,-3308,34.38,2551.5,36712,372,78330,11169,50316,25596,1080,,,,,,,,,,
28217,152321,-4054,53.44,2850.3,63331,656,146514,18392,84625,49188,1182,,,,,,,,,,
28218,47562,-1018,92.94,511.7,17810,950,17014,6325,27104,13844,828,,,,,,,,,,
28219,109238,-3453,210.32,519.4,42401,1331,81941,13945,65910,28853,776,,,,,,,,,,
28220,42700,-1613,150.98,282.8,16245,881,9100,4596,23521,14366,1269,,,,,,,,,,
28221,39611,-1879,377.59,104.9,15605,27,0,4470,20427,13862,762,,,,,,,,,,
28222,22129,-2159,422.91,52.3,8388,-325,0,2447,10876,8750,106,,,,,,,,,,
28223,61471,-3189,493.21,124.6,23033,480,0,7433,32235,21535,928,,,,,,,,,,
28224,44137,-2775,229.01,192.7,17047,79,0,5190,22362,15956,355,,,,,,,,,,
28225,28989,-1816,403.06,71.9,11399,-101,0,3394,14817,10351,323,,,,,,,,,,
28226,41967,-2010,184.32,227.7,17494,43,0,4495,20946,16265,302,,,,,,,,,,
28227,34819,-2954,658.54,52.9,12882,159,0,4000,18121,12648,236,,,,,,,,,,
28228,40645,335,157.55,258,17070,1984,5855,5119,23844,10757,1726,,,,,,,,,,
28229,74316,-3103,210.87,352.4,27757,460,13709,8995,40382,22963,499,,,,,,,,,,
28301,29680,-1158,90.33,328.6,10995,215,21075,3839,16422,9411,189,,,,,,,,,,
28365,19261,-1939,185.19,104,6562,-103,0,1951,9809,7306,283,,,,,,,,,,
28381,30268,-752,34.92,866.8,11384,358,8490,3820,16615,9716,405,,,,,,,,,,
28382,33604,-135,9.13,3680.6,13792,534,33172,4785,19308,9160,466,,,,,,,,,,
28442,11231,-1069,82.67,135.9,4324,-10,0,1124,5894,4184,129,,,,,,,,,,
28443,19377,-361,45.79,423.2,7795,889,0,2442,10516,5454,445,,,,,,,,,,
28446,10616,-836,202.23,52.5,3779,-19,0,1151,5399,4055,62,,,,,,,,,,
28464,33477,-213,22.61,1480.6,12757,665,17356,4844,19172,9045,231,,,,,,,,,,
28481,13879,-1345,150.26,92.4,5537,-178,0,1239,6882,5454,119,,,,,,,,,,
28501,15863,-1647,307.44,51.6,5927,-181,0,1462,7533,6853,143,,,,,,,,,,
28585,16064,-2006,368.77,43.6,5912,-316,0,1661,7870,6530,99,,,,,,,,,,
28586,13318,-1501,241.01,55.3,4929,-362,0,1401,6442,5464,124,,,,,,,,,,
29201,354630,-5680,276.94,1280.5,155305,6385,308712,39706,197673,110212,3047,,,,,,,,,,
29202,61744,-3073,16.48,3746.6,26095,476,45872,5978,35924,19318,532,,,,,,,,,,
29203,83285,-3765,42.69,1950.9,34216,78,63759,9044,45680,27301,666,,,,,,,,,,
29204,63889,-3509,86.42,739.3,25619,-191,26505,7701,38373,16877,740,,,,,,,,,,
29205,120922,-3189,39.56,3056.7,51330,1407,94037,14419,69671,34502,904,,,,,,,,,,
29206,54857,-2387,98.91,554.6,22011,339,24857,6330,30665,17491,597,,,,,,,,,,
29207,27927,-3070,292.02,95.6,10897,-302,5791,2049,13295,10360,280,,,,,,,,,,
29208,24096,-2772,60.58,397.8,9996,-419,8049,1843,12075,10102,266,,,,,,,,,,
29209,116675,-1558,53.15,2195.2,47666,2073,99233,16057,66351,33430,1213,,,,,,,,,,
29210,78113,552,24.26,3219.8,29609,1807,61714,11918,46856,18430,508,,,,,,,,,,
29211,36832,197,33.72,1092.3,13288,744,16482,5610,20796,10338,349,,,,,,,,,,
29212,28121,-2984,247.5,113.6,10852,-303,0,2481,13770,11793,238,,,,,,,,,,
29322,3226,-448,66.52,48.5,1110,-34,0,255,1401,1557,34,,,,,,,,,,
29342,18009,-874,23.9,753.5,7173,15,0,1815,9177,6968,99,,,,,,,,,,
29343,23219,-352,8.79,2641.5,9494,339,22267,2785,12779,7530,148,,,,,,,,,,
29344,27587,284,14.27,1933.2,10902,572,24066,3831,15222,8393,181,,,,,,,,,,
29345,7225,-218,4.31,1676.3,3068,193,0,650,3966,2544,203,,,,,,,,,,
29361,8167,-318,5.93,1377.2,3206,-42,0,978,4360,2809,157,,,,,,,,,,
29362,6439,-397,4.06,1586,2645,16,0,632,3475,2330,83,,,,,,,,,,
29363,31177,-514,21.09,1478.3,11905,442,18796,3677,17273,9959,208,,,,,,,,,,
29385,1295,-254,47.76,27.1,593,-29,0,85,542,668,15,,,,,,,,,,
29386,1479,-280,79.58,18.6,705,-43,0,50,534,891,9,,,,,,,,,,
29401,6729,-466,25.79,260.9,2320,-76,0,610,3304,2782,9,,,,,,,,,,
29402,5179,-344,24.1,214.9,1786,7,0,526,2517,2131,15,,,,,,,,,,
29424,21714,-340,6.14,3536.5,8558,473,15269,2105,11826,7783,137,,,,,,,,,,
29425,24043,1018,7.01,3429.8,10031,684,20935,3507,13527,6735,195,,,,,,,,,,
29426,33810,323,16.3,2074.2,11921,909,21487,4980,19828,8849,178,,,,,,,,,,
29427,17018,-923,8.23,2067.8,6792,80,10032,1714,8648,6574,111,,,,,,,,,,
29441,6229,-1170,95.65,65.1,2659,-287,0,373,2620,3236,65,,,,,,,,,,
29442,16728,-1341,38.1,439.1,6509,0,0,1641,9261,5784,207,,,,,,,,,,
29443,5037,-627,61.99,81.3,2139,-93,0,325,2353,2359,37,,,,,,,,,,
29444,623,-37,47.7,13.1,307,-4,0,43,236,344,6,,,,,,,,,,
29446,1176,-178,175.66,6.7,561,-67,0,96,482,598,1,,,,,,,,,,
29447,357,-92,154.9,2.3,204,-23,0,12,164,180,6,,,,,,,,,,
29449,3061,-447,672.38,4.6,1410,-168,0,230,1526,1305,18,,,,,,,,,,
29450,753,-142,133.39,5.6,447,-70,0,53,334,366,7,,,,,,,,,,
29451,444,-68,274.22,1.6,265,-5,0,15,199,230,1,,,,,,,,,,
29452,1156,-157,269.26,4.3,625,-55,0,69,444,642,13,,,,,,,,,,
29453,1502,-243,131.65,11.4,762,-68,0,78,548,875,22,,,,,,,,,,
30201,356729,-7425,208.85,1708.1,157666,4577,274582,42340,201722,109950,3045,,,,,,,,,,
30202,48369,-3491,101.06,478.6,20088,-590,14155,4867,25370,17720,256,,,,,,,,,,
30203,60818,-2803,130.55,465.9,24028,375,0,6957,33405,20116,313,,,,,,,,,,
30204,26538,-1932,36.83,720.6,10270,-306,5833,2769,14289,9270,137,,,,,,,,,,
30205,23481,-1320,43.91,534.8,10123,210,5163,2496,13155,7333,163,,,,,,,,,,
30206,69870,-4900,1026.91,68,31215,-948,28986,7944,37608,23429,252,,,,,,,,,,
30207,27171,-2160,255.23,106.5,13123,-494,14386,2869,13339,10111,163,,,,,,,,,,
30208,58816,-3800,228.21,257.7,23351,-106,0,6553,32440,19449,397,,,,,,,,,,
30209,53967,515,38.51,1401.4,21999,1225,0,7295,32952,12849,383,,,,,,,,,,
30304,8256,-950,128.34,64.3,3474,-288,0,585,3662,4009,35,,,,,,,,,,
30341,15967,-1025,151.69,105.3,6223,-92,0,1643,7867,6425,77,,,,,,,,,,
30343,3856,-521,44.15,87.3,1528,-121,0,286,1773,1792,4,,,,,,,,,,
30344,2970,-382,137.03,21.7,1408,-60,0,227,1502,1220,29,,,,,,,,,,
30361,11122,-1078,20.79,535,4599,-156,5127,1185,5766,4089,37,,,,,,,,,,
30362,6781,-443,65.33,103.8,2481,-22,0,818,3521,2413,44,,,,,,,,,,
30366,25258,-1103,351.84,71.8,9506,80,0,3273,13621,8325,76,,,,,,,,,,
30381,6867,-613,12.77,537.7,2863,-101,0,690,3590,2566,29,,,,,,,,,,
30382,7673,32,46.19,166.1,2896,114,0,1197,4135,2317,17,,,,,,,,,,
30383,5364,-473,30.94,173.4,2261,38,0,500,2724,2088,37,,,,,,,,,,
30390,7720,-348,113.62,67.9,2993,75,0,942,3910,2855,32,,,,,,,,,,
30391,11818,-924,120.28,98.3,4277,-144,0,1427,6413,3929,77,,,,,,,,,,
30392,9219,-557,331.59,27.8,3592,-58,0,1093,4737,3388,33,,,,,,,,,,
30401,20262,-1271,200.98,100.8,9382,-156,0,1940,10121,8017,145,,,,,,,,,,
30404,15236,247,57.37,265.6,6368,351,0,2148,8838,4112,38,,,,,,,,,,
30406,3685,-442,174.45,21.1,1790,-137,0,301,1568,1795,22,,,,,,,,,,
30421,14137,-1545,183.31,77.1,6795,-501,0,1351,6556,6200,107,,,,,,,,,,
30422,2791,-296,5.81,480.4,1315,-69,0,202,1335,1251,10,,,,,,,,,,
30424,2480,-346,294.23,8.4,1248,-130,0,184,926,1370,12,,,,,,,,,,
30427,404,-42,48.2,8.4,223,-16,0,40,182,182,0,,,,,,,,,,
30428,14959,-1599,135.67,110.3,7398,-399,0,1238,6677,6930,59,,,,,,,,,,
31201,188465,-5252,765.31,246.3,77029,1088,103827,23684,106218,54990,1306,,,,,,,,,,
31202,147317,-1996,132.42,1112.5,62134,2097,76322,19171,82094,42337,1170,,,,,,,,,,
