CODE,ELECTOR,S_VOTE,S_VALID_VOTE,H_VOTE,H_VALID_VOTE,H_JIMIN,H_KOMEI,H_RIKKEN,H_ISHIN,H_KOKUMIN,H_KYOSAN,H_REIWA,H_SHAMIN,H_NHK,H_SANSEI,H_OTHER
dummy,,,,,,,,,,,,,,,,
22224,37011 ,21935 ,21500 ,21932 ,20879 ,8708.938 ,1936.000 ,2146.652 ,1983.000 ,2352.340 ,1108.120 ,863.041 ,350.006 ,539.772 ,612.000 ,279.125 
22225,40484 ,20757 ,20343 ,20755 ,19981 ,8465.465 ,2299.391 ,2007.045 ,2083.732 ,1186.970 ,1400.789 ,845.284 ,408.000 ,476.818 ,630.000 ,177.500 
22226,35983 ,20132 ,19708 ,20130 ,19275 ,9327.858 ,1872.000 ,1618.898 ,2024.000 ,1156.095 ,813.000 ,838.141 ,293.005 ,456.952 ,691.000 ,184.047 
22301,10397 ,5365 ,5229 ,5365 ,5132 ,2377.689 ,825.000 ,504.973 ,424.000 ,212.890 ,234.150 ,185.294 ,99.000 ,107.000 ,128.000 ,34.000 
22302,6010 ,3515 ,3428 ,3515 ,3362 ,1684.967 ,466.000 ,370.161 ,263.000 ,112.838 ,129.031 ,129.000 ,65.000 ,49.000 ,68.000 ,25.000 
22304,6943 ,4201 ,4112 ,4197 ,4019 ,1866.000 ,535.000 ,421.285 ,329.000 ,172.714 ,203.000 ,173.000 ,87.000 ,83.000 ,124.000 ,25.000 
22305,5533 ,3530 ,3467 ,3529 ,3365 ,1610.735 ,415.000 ,363.953 ,256.052 ,149.046 ,162.200 ,136.000 ,64.000 ,77.000 ,96.010 ,35.000 
22306,6577 ,3996 ,3910 ,3995 ,3815 ,1789.999 ,766.500 ,344.236 ,256.000 ,143.263 ,179.000 ,103.000 ,61.000 ,68.000 ,79.000 ,25.000 
22325,31691 ,15736 ,15441 ,15737 ,15133 ,6043.000 ,1746.025 ,1592.656 ,1573.332 ,990.317 ,1117.436 ,604.000 ,307.666 ,397.000 ,605.563 ,156.000 
22341,25980 ,13616 ,13290 ,13612 ,13097 ,5050.986 ,1816.000 ,1387.176 ,1451.000 ,867.823 ,662.113 ,624.000 ,261.000 ,370.900 ,492.000 ,113.000 
22342,35029 ,19976 ,19541 ,19972 ,19307 ,7301.906 ,1779.002 ,2187.952 ,2523.045 ,1897.982 ,950.137 ,798.000 ,458.000 ,569.968 ,671.000 ,170.000 
22344,14972 ,9035 ,8847 ,9034 ,8682 ,4479.862 ,983.857 ,689.564 ,629.000 ,458.435 ,389.230 ,312.137 ,193.000 ,214.911 ,249.000 ,83.000 
22424,23143 ,12509 ,12210 ,12509 ,11963 ,5271.642 ,1360.000 ,974.969 ,1408.148 ,737.016 ,579.282 ,587.170 ,161.000 ,310.013 ,441.717 ,132.037 
22429,5630 ,3858 ,3783 ,3858 ,3657 ,1808.582 ,632.000 ,238.200 ,228.250 ,176.747 ,238.000 ,113.166 ,63.000 ,56.052 ,76.000 ,25.000 
22461,14833 ,8842 ,8703 ,8841 ,8442 ,3785.855 ,862.000 ,841.400 ,784.200 ,649.600 ,440.000 ,344.144 ,164.800 ,212.000 ,280.000 ,78.000 
23000,6113878 ,3189927 ,3096214 ,3189750 ,3104705 ,1014301.858 ,347037.852 ,390643.731 ,389622.649 ,343621.383 ,178808.984 ,153380.822 ,53180.664 ,78844.534 ,111240.927 ,44020.045 
23101,131048 ,67317 ,65326 ,67315 ,65775 ,20180.170 ,5056.462 ,7933.762 ,8947.373 ,8524.177 ,5008.000 ,3256.787 ,1562.000 ,1723.596 ,2787.000 ,795.666 
23102,67236 ,32225 ,31358 ,32221 ,31588 ,10063.532 ,2407.044 ,4019.046 ,4947.999 ,2929.908 ,2025.000 ,1651.447 ,721.000 ,974.018 ,1416.000 ,433.000 
23103,136068 ,63605 ,61700 ,63606 ,61890 ,17619.376 ,8607.846 ,8130.462 ,7996.614 ,5126.428 ,5288.240 ,3146.536 ,1221.500 ,1672.040 ,2235.948 ,845.000 
23104,123104 ,59459 ,57605 ,59455 ,57836 ,17682.187 ,6616.015 ,7329.806 ,8547.285 ,5480.211 ,3694.647 ,2969.776 ,1019.714 ,1513.545 ,2209.352 ,773.454 
23105,113213 ,50463 ,49047 ,50459 ,49202 ,15000.792 ,5949.967 ,6829.626 ,6612.999 ,4134.966 ,3263.524 ,2458.190 ,932.000 ,1360.188 ,1964.674 ,695.064 
23106,74776 ,31889 ,30995 ,31886 ,31083 ,10110.641 ,2400.000 ,3567.603 ,4510.028 ,2981.454 ,1895.164 ,1788.258 ,641.000 ,1096.846 ,1605.000 ,487.000 
23107,86084 ,46171 ,44947 ,46171 ,45293 ,14540.721 ,2942.000 ,7086.814 ,6289.072 ,4441.185 ,3349.000 ,2212.371 ,1003.000 ,1116.000 ,1793.833 ,519.000 
23108,89489 ,46575 ,45340 ,46573 ,45488 ,14473.261 ,4034.000 ,6577.653 ,6579.067 ,4252.386 ,3065.416 ,2157.200 ,987.000 ,1107.583 ,1727.429 ,527.000 
23109,54808 ,27506 ,26593 ,27503 ,26857 ,8038.133 ,2461.000 ,4059.502 ,3593.032 ,2385.497 ,2383.000 ,1304.333 ,574.000 ,680.000 ,1041.500 ,337.000 
23110,179940 ,78216 ,75532 ,78215 ,76118 ,21571.608 ,12453.960 ,10404.470 ,9510.738 ,6389.425 ,4990.379 ,3676.304 ,1233.373 ,2069.786 ,2746.595 ,1071.347 
23111,115383 ,46478 ,44951 ,46474 ,45288 ,12207.302 ,8616.840 ,5421.535 ,5040.364 ,3414.430 ,4265.000 ,2284.099 ,619.705 ,1201.192 ,1552.522 ,665.000 
23112,111122 ,50118 ,48545 ,50118 ,48689 ,13941.372 ,7871.533 ,6389.961 ,5739.024 ,4126.967 ,4019.179 ,2242.546 ,884.000 ,1216.827 ,1619.540 ,638.040 
23113,142772 ,69163 ,66952 ,69159 ,67465 ,19723.620 ,7722.064 ,8045.073 ,8480.476 ,9089.884 ,4644.009 ,3307.763 ,1237.569 ,1772.332 ,2570.144 ,872.054 
23114,201004 ,105414 ,102123 ,105411 ,102941 ,29851.159 ,11606.697 ,16270.065 ,13850.658 ,10157.934 ,7221.219 ,4877.232 ,1828.000 ,2410.959 ,3606.476 ,1260.590 
23115,130443 ,66420 ,64683 ,66421 ,65118 ,19856.423 ,5825.265 ,7940.412 ,9408.602 ,8205.596 ,4442.628 ,3173.825 ,1336.000 ,1681.734 ,2547.431 ,700.071 
23116,130832 ,65067 ,63117 ,65061 ,63828 ,19126.952 ,6316.000 ,8907.237 ,9028.812 ,6002.762 ,5000.799 ,3239.134 ,1276.000 ,1626.025 ,2515.272 ,789.000 
23201,297835 ,147142 ,142423 ,147128 ,143200 ,46787.666 ,16578.359 ,16246.719 ,16720.994 ,15823.143 ,8437.723 ,8202.300 ,2448.604 ,3763.309 ,5880.386 ,2310.776 
23202,310565 ,174804 ,169780 ,174785 ,170126 ,57477.791 ,15804.882 ,21158.784 ,20749.077 ,23531.025 ,7260.374 ,8360.783 ,2573.623 ,4453.174 ,6178.242 ,2578.225 
23203,315549 ,154480 ,150374 ,154459 ,150536 ,48800.108 ,20405.237 ,17298.242 ,22183.754 ,12418.051 ,8105.584 ,7812.650 ,2378.455 ,3745.074 ,5353.765 ,2035.058 
23204,105730 ,56357 ,54891 ,56355 ,54741 ,17205.353 ,6862.765 ,6973.771 ,6856.263 ,5314.183 ,3875.819 ,2718.486 ,1066.000 ,1255.176 ,1861.173 ,752.000 
23205,96283 ,49450 ,47971 ,49447 ,48270 ,14574.715 ,5901.646 ,6075.364 ,7019.039 ,5124.652 ,2606.240 ,2542.193 ,803.011 ,1317.132 ,1607.000 ,699.000 
23206,253267 ,124558 ,121815 ,124547 ,121757 ,38604.349 ,14783.336 ,15730.770 ,16043.533 ,11073.214 ,8231.467 ,5757.535 ,2395.551 ,2983.684 ,4631.519 ,1522.028 
23207,150332 ,81315 ,79141 ,81307 ,78720 ,28119.899 ,8618.619 ,10242.533 ,8886.812 ,7903.467 ,3703.354 ,4130.229 ,1217.364 ,2049.109 ,2774.579 ,1074.020 
23208,51174 ,23149 ,22611 ,23146 ,22521 ,7538.579 ,2883.192 ,3168.801 ,2621.024 ,1758.986 ,1547.019 ,988.047 ,353.000 ,547.647 ,817.347 ,297.352 
23209,56166 ,29762 ,28734 ,29763 ,28860 ,10521.249 ,3156.000 ,3022.277 ,3022.483 ,3735.703 ,1275.713 ,1495.225 ,367.538 ,683.959 ,977.779 ,602.062 
23210,122793 ,73609 ,71706 ,73606 ,71730 ,24081.709 ,6488.082 ,8483.643 ,8637.157 ,11117.267 ,2965.334 ,3594.095 ,1100.560 ,1879.961 ,2386.972 ,995.209 
23211,336415 ,207694 ,200341 ,207691 ,201050 ,67249.644 ,20820.637 ,20763.056 ,20808.785 ,38005.968 ,6810.784 ,9389.888 ,2831.584 ,5129.475 ,6198.060 ,3042.102 
23212,150177 ,89996 ,87196 ,89990 ,87369 ,31042.292 ,8198.333 ,10664.707 ,10244.358 ,11516.105 ,3166.182 ,4484.241 ,1293.285 ,2409.642 ,3024.832 ,1325.006 
23213,134090 ,79899 ,76984 ,79898 ,77219 ,29582.411 ,7264.218 ,8388.541 ,8584.236 ,9478.353 ,2994.282 ,3764.438 ,1054.073 ,1920.728 ,2614.728 ,1572.977 
23214,65023 ,34462 ,33271 ,34461 ,33433 ,12271.684 ,4348.000 ,3938.945 ,3734.285 ,3121.043 ,1477.017 ,1611.278 ,469.000 ,812.928 ,1133.931 ,514.880 
23215,59994 ,33536 ,32843 ,33534 ,32586 ,10671.411 ,3892.000 ,4111.165 ,3986.235 ,3156.834 ,2435.393 ,1521.168 ,615.181 ,720.000 ,1050.606 ,426.000 
23216,47271 ,24744 ,24064 ,24743 ,24058 ,8318.835 ,2678.000 ,3300.760 ,2877.016 ,2211.239 ,1240.000 ,1236.145 ,416.000 ,604.000 ,831.000 ,345.000 
23217,82619 ,43520 ,42536 ,43513 ,42351 ,13684.112 ,5322.721 ,4929.181 ,5980.101 ,3571.772 ,2965.433 ,2131.305 ,771.008 ,1006.245 ,1435.111 ,554.000 
23219,119216 ,58488 ,57031 ,58480 ,57084 ,19226.648 ,7044.051 ,7194.583 ,7152.599 ,5075.364 ,3474.303 ,2704.108 ,924.625 ,1454.962 ,2035.713 ,797.037 
23220,111459 ,57229 ,55412 ,57227 ,55606 ,19959.519 ,6026.000 ,7371.369 ,6861.030 ,5104.642 ,3229.000 ,2401.362 ,919.043 ,1271.928 ,1696.000 ,766.098 
23221,37630 ,22369 ,21794 ,22368 ,21757 ,8698.464 ,2447.724 ,3213.466 ,2087.170 ,1678.488 ,1015.000 ,914.076 ,362.000 ,366.067 ,682.301 ,292.232 
23222,92252 ,46647 ,45622 ,46644 ,45468 ,13656.956 ,6131.018 ,7647.376 ,4949.073 ,4444.642 ,2244.326 ,2217.472 ,679.009 ,1178.944 ,1610.119 ,709.055 
23223,73151 ,43149 ,42036 ,43148 ,42003 ,13707.814 ,3916.375 ,5095.208 ,5203.000 ,6108.115 ,2293.040 ,1854.104 ,715.000 ,1096.243 ,1446.000 ,568.095 
23224,69419 ,37818 ,36860 ,37817 ,36692 ,11549.885 ,4591.634 ,5721.636 ,4418.000 ,3634.321 ,1935.123 ,1717.100 ,659.012 ,805.281 ,1153.000 ,507.000 
23225,56009 ,32997 ,31715 ,32998 ,31910 ,10705.784 ,2885.015 ,3726.725 ,3885.879 ,4533.258 ,1608.000 ,1633.161 ,474.250 ,910.000 ,1083.924 ,464.000 
23226,68877 ,37774 ,36905 ,37775 ,36848 ,11865.016 ,3935.000 ,4863.601 ,5021.456 ,3537.453 ,2426.316 ,1770.379 ,699.666 ,905.000 ,1360.106 ,464.000 
23227,37214 ,20925 ,20103 ,20925 ,20370 ,6646.000 ,2311.037 ,2213.842 ,2143.999 ,3219.119 ,860.000 ,1134.000 ,235.000 ,560.000 ,704.000 ,343.000 
23228,38479 ,19408 ,18769 ,19409 ,18829 ,6045.875 ,2080.000 ,2180.773 ,2716.024 ,1626.174 ,1417.000 ,940.098 ,425.051 ,461.000 ,646.000 ,291.000 
23229,55258 ,30465 ,29712 ,30463 ,29935 ,9830.962 ,3142.000 ,3923.008 ,3535.000 ,3239.991 ,1759.000 ,1483.037 ,589.000 ,694.000 ,1012.000 ,727.000 
23230,73832 ,43376 ,41857 ,43368 ,42337 ,14033.863 ,3335.000 ,5430.176 ,5949.000 ,4980.823 ,2572.020 ,2042.114 ,989.000 ,974.000 ,1543.000 ,488.000 
23231,49664 ,29172 ,28226 ,29172 ,28124 ,11513.342 ,2557.000 ,2864.150 ,2820.938 ,3363.849 ,1005.000 ,1480.348 ,377.000 ,685.000 ,983.366 ,474.000 
23232,52311 ,26032 ,25210 ,26031 ,25173 ,9266.057 ,3047.790 ,3287.995 ,2696.175 ,1896.939 ,1791.171 ,1089.206 ,407.000 ,598.420 ,806.205 ,286.028 
23233,55728 ,27703 ,26990 ,27705 ,26979 ,8794.854 ,3242.571 ,3657.122 ,3637.000 ,2466.882 ,1394.007 ,1287.096 ,466.034 ,717.351 ,988.000 ,328.076 
23234,69849 ,33610 ,32890 ,33609 ,32817 ,10303.330 ,4321.000 ,4319.026 ,4564.077 ,2920.973 ,1795.013 ,1555.080 ,595.000 ,810.000 ,1194.495 ,439.000 
23235,35533 ,18765 ,18264 ,18764 ,18174 ,6944.950 ,2249.694 ,2185.165 ,2089.036 ,1367.708 ,1073.012 ,834.035 ,237.022 ,420.369 ,578.000 ,195.000 
23236,48446 ,29352 ,28290 ,29350 ,28500 ,9703.357 ,2407.000 ,2912.964 ,3479.611 ,5124.055 ,1000.007 ,1370.000 ,457.000 ,692.833 ,966.000 ,387.166 
23237,72271 ,33337 ,32506 ,33338 ,32227 ,10958.323 ,4369.048 ,4181.167 ,3775.098 ,2717.755 ,1761.000 ,1589.074 ,504.500 ,811.000 ,1119.000 ,441.027 
23238,47006 ,27117 ,26444 ,27114 ,26559 ,8895.999 ,1957.840 ,3274.400 ,3985.000 ,3014.599 ,1387.176 ,1435.000 ,524.000 ,690.160 ,1032.823 ,362.000 
23302,34761 ,19615 ,19052 ,19616 ,19022 ,6332.466 ,1942.636 ,2338.182 ,2316.032 ,2348.740 ,1117.181 ,943.045 ,308.076 ,488.363 ,652.272 ,235.000 
23342,12520 ,6032 ,5860 ,6032 ,5845 ,1977.888 ,832.000 ,698.289 ,685.000 ,473.710 ,302.000 ,341.111 ,54.000 ,168.750 ,230.000 ,82.250 
23361,19279 ,11129 ,10728 ,11128 ,10744 ,4076.809 ,1219.000 ,1216.810 ,1357.000 ,961.189 ,565.000 ,496.190 ,151.000 ,254.000 ,324.000 ,123.000 
23362,28796 ,16046 ,15753 ,16046 ,15576 ,5340.000 ,1535.000 ,2066.076 ,2196.000 ,1405.923 ,1027.000 ,728.000 ,260.000 ,333.000 ,500.000 ,185.000 
23424,26359 ,11268 ,11063 ,11268 ,11025 ,3628.000 ,1758.000 ,1396.161 ,1266.000 ,795.838 ,536.000 ,595.000 ,160.000 ,303.000 ,450.000 ,137.000 
23425,30295 ,14887 ,14511 ,14885 ,14458 ,4732.949 ,1761.714 ,2098.831 ,1820.018 ,1319.168 ,673.500 ,708.030 ,255.000 ,350.785 ,557.000 ,181.000 
23427,3583 ,2231 ,2132 ,2230 ,2146 ,1095.674 ,163.000 ,244.240 ,197.000 ,131.759 ,52.000 ,90.045 ,23.000 ,38.000 ,79.279 ,32.000 
23441,22674 ,13465 ,12908 ,13464 ,12971 ,4297.303 ,1442.210 ,1917.087 ,1529.696 ,1288.885 ,764.844 ,610.088 ,209.026 ,287.789 ,416.063 ,208.000 
23442,40825 ,23444 ,22754 ,23444 ,22818 ,7221.949 ,2636.000 ,3068.829 ,2765.413 ,2784.170 ,1168.000 ,1067.000 ,392.636 ,569.000 ,718.000 ,427.000 
23445,14349 ,7606 ,7374 ,7606 ,7387 ,3411.370 ,992.760 ,582.403 ,630.030 ,377.460 ,480.023 ,272.059 ,71.000 ,157.375 ,232.515 ,180.000 
23446,18283 ,9880 ,9560 ,9880 ,9603 ,3811.934 ,973.000 ,1124.672 ,1098.000 ,600.327 ,601.000 ,505.065 ,153.000 ,232.000 ,315.000 ,189.000 
23447,35149 ,18720 ,17934 ,18718 ,18191 ,5999.926 ,2472.000 ,2447.151 ,2167.000 ,1556.848 ,918.000 ,958.072 ,336.000 ,494.000 ,572.000 ,270.000 
23501,33276 ,20385 ,19778 ,20384 ,19854 ,7258.942 ,1916.015 ,2185.164 ,2251.000 ,2758.802 ,653.000 ,963.056 ,288.016 ,513.000 ,724.000 ,342.000 
23561,4041 ,2559 ,2422 ,2559 ,2454 ,1075.887 ,279.000 ,380.588 ,191.000 ,145.411 ,149.000 ,94.112 ,28.000 ,25.000 ,63.000 ,23.000 
23562,2575 ,1753 ,1660 ,1753 ,1650 ,857.707 ,168.000 ,165.727 ,103.000 ,91.272 ,94.000 ,62.292 ,22.000 ,21.000 ,49.000 ,16.000 
23563,904 ,611 ,594 ,611 ,583 ,357.000 ,58.000 ,39.483 ,44.000 ,22.516 ,16.000 ,11.000 ,2.000 ,3.000 ,23.000 ,7.000 
24000,1473183 ,777571 ,755335 ,777560 ,754885 ,272257.872 ,94279.052 ,133976.614 ,75520.476 ,45931.493 ,35338.411 ,29751.916 ,11104.501 ,18145.466 ,28181.038 ,10394.933 
24201,225491 ,115183 ,111845 ,115184 ,112070 ,40178.137 ,13843.862 ,19387.091 ,10842.657 ,6845.607 ,6412.563 ,4527.350 ,1897.459 ,2584.277 ,4054.490 ,1496.486 
24202,254331 ,130372 ,126780 ,130374 ,126782 ,42275.645 ,15855.428 ,24489.437 ,12501.203 ,8848.593 ,5680.062 ,5205.793 ,1787.224 ,3249.363 ,5142.570 ,1746.665 
24203,104487 ,53752 ,52146 ,53750 ,52370 ,19647.713 ,5574.540 ,9446.699 ,5460.779 ,2832.273 ,2480.629 ,2218.222 ,835.272 ,1214.778 ,1951.000 ,708.086 
24204,132442 ,66825 ,64953 ,66820 ,64896 ,24255.376 ,8412.656 ,10791.317 ,6225.793 ,3654.598 ,2994.050 ,2568.504 ,959.530 ,1623.074 ,2485.040 ,926.043 
24205,114253 ,61794 ,60276 ,61794 ,59733 ,21040.753 ,5022.555 ,13061.837 ,6067.286 ,3866.335 ,2550.888 ,2524.386 ,940.029 ,1526.088 ,2242.886 ,889.939 
24207,159524 ,82861 ,80477 ,82858 ,80607 ,27884.277 ,8847.620 ,13839.044 ,7984.824 ,7363.938 ,3569.977 ,3497.232 ,1090.511 ,2210.503 ,3159.102 ,1159.955 
24208,64734 ,35103 ,33645 ,35102 ,34382 ,10252.843 ,6598.158 ,4069.102 ,6168.653 ,1315.691 ,1840.418 ,1155.093 ,472.444 ,827.943 ,1224.577 ,457.066 
24209,14701 ,8015 ,7758 ,8015 ,7747 ,2919.490 ,1427.000 ,1302.484 ,551.124 ,300.702 ,405.000 ,211.150 ,78.000 ,176.000 ,257.170 ,118.875 
24210,39489 ,21140 ,20609 ,21140 ,20531 ,7286.922 ,2544.000 ,3802.535 ,1790.125 ,1453.464 ,1046.841 ,758.076 ,264.000 ,490.157 ,784.000 ,310.875 
24211,15318 ,8266 ,8066 ,8267 ,7886 ,3526.794 ,1287.000 ,1020.761 ,579.000 ,230.238 ,395.554 ,263.194 ,70.000 ,134.454 ,305.000 ,72.000 
24212,14020 ,8295 ,8097 ,8296 ,8025 ,3336.000 ,1200.000 ,1586.326 ,643.500 ,197.673 ,231.571 ,224.000 ,106.500 ,129.428 ,293.000 ,76.000 
24214,36326 ,20624 ,20114 ,20624 ,19900 ,7515.452 ,2091.000 ,4154.969 ,1272.462 ,1412.030 ,866.599 ,788.265 ,208.571 ,520.441 ,746.203 ,324.000 
24215,41598 ,21289 ,20704 ,21288 ,20614 ,8772.554 ,2998.000 ,3131.428 ,1674.516 ,730.671 ,874.368 ,745.226 ,222.714 ,450.631 ,776.000 ,237.884 
24216,71454 ,38547 ,37232 ,38544 ,37433 ,13790.613 ,5557.058 ,5330.158 ,5292.234 ,1421.800 ,1552.271 ,1214.707 ,825.814 ,723.880 ,1195.376 ,529.076 
24303,4893 ,2689 ,2608 ,2689 ,2605 ,1037.000 ,328.000 ,466.505 ,201.000 ,121.494 ,160.000 ,80.000 ,21.000 ,60.000 ,89.000 ,41.000 
24324,21031 ,12069 ,11786 ,12070 ,11780 ,4158.440 ,1299.000 ,2521.064 ,998.050 ,816.935 ,508.365 ,486.000 ,159.000 ,281.000 ,425.142 ,127.000 
24341,33677 ,19151 ,18622 ,19150 ,18563 ,6316.680 ,2443.000 ,3426.144 ,1595.000 ,1284.855 ,901.508 ,866.300 ,268.000 ,454.508 ,696.000 ,311.000 
24343,8478 ,5150 ,5038 ,5149 ,4997 ,1738.697 ,406.000 ,1101.247 ,510.000 ,473.752 ,160.000 ,196.043 ,71.000 ,110.000 ,177.258 ,53.000 
24344,12321 ,6506 ,6347 ,6506 ,6293 ,2376.678 ,580.000 ,1243.092 ,516.000 ,490.907 ,185.500 ,291.176 ,88.000 ,181.000 ,244.500 ,96.142 
24441,11864 ,7686 ,7432 ,7686 ,7301 ,3282.831 ,667.000 ,1263.763 ,572.000 ,304.234 ,354.555 ,269.083 ,103.000 ,163.444 ,229.000 ,92.083 
24442,19089 ,10103 ,9825 ,10104 ,9806 ,3896.756 ,1220.021 ,1735.548 ,911.685 ,515.429 ,346.666 ,340.243 ,155.600 ,191.333 ,363.000 ,129.714 
24443,7557 ,4681 ,4568 ,4681 ,4518 ,1920.876 ,511.000 ,914.779 ,314.000 ,162.220 ,134.250 ,144.123 ,52.000 ,113.750 ,183.000 ,68.000 
24461,12538 ,6822 ,6629 ,6821 ,6583 ,2516.895 ,653.000 ,1285.197 ,613.000 ,398.833 ,238.500 ,302.025 ,95.000 ,136.500 ,265.000 ,79.044 
24470,6793 ,3829 ,3731 ,3830 ,3646 ,1480.880 ,549.000 ,608.719 ,260.000 ,181.084 ,130.111 ,147.118 ,54.000 ,71.083 ,115.000 ,49.000 
24471,7013 ,4518 ,4408 ,4519 ,4349 ,1851.783 ,740.000 ,624.772 ,267.000 ,128.227 ,289.333 ,153.214 ,50.000 ,75.666 ,134.000 ,35.000 
24472,10625 ,5861 ,5643 ,5861 ,5579 ,2508.925 ,1133.821 ,671.482 ,330.500 ,133.361 ,321.333 ,154.073 ,53.500 ,71.999 ,156.000 ,44.000 
24543,12988 ,7262 ,7076 ,7260 ,6966 ,2925.446 ,1191.333 ,1199.211 ,442.999 ,203.454 ,328.999 ,173.218 ,79.333 ,137.666 ,193.333 ,91.000 
24561,7102 ,4157 ,4036 ,4157 ,4026 ,1690.896 ,492.000 ,740.767 ,333.000 ,100.232 ,214.500 ,107.102 ,49.000 ,89.500 ,149.000 ,60.000 
24562,9046 ,5021 ,4884 ,5021 ,4897 ,1872.520 ,807.000 ,761.136 ,602.086 ,142.863 ,164.000 ,141.000 ,48.000 ,147.000 ,145.391 ,66.000 
25000,1154141,629993,610510,629978,611527 ,211838.544 ,50813.324 ,56143.127 ,133511.713 ,33232.236 ,48678.195 ,25330.632 ,12471.608 ,13221.613 ,19937.045 ,6348.823 
25201,285906,156889,151810,156879,152371 ,46974.844 ,13009.288 ,13593.557 ,34484.844 ,9894.129 ,13498.441 ,6601.429 ,3793.885 ,3376.066 ,5448.164 ,1696.332 
25202,91472,47041,45991,47044,45587 ,15628.931 ,3633.560 ,5122.708 ,9837.441 ,2490.291 ,3208.500 ,1833.424 ,915.684 ,1033.940 ,1416.514 ,466.000 
25203,94434,48707,47740,48704,47081 ,18767.266 ,3037.529 ,4563.802 ,9079.412 ,1922.921 ,4102.846 ,1815.659 ,903.000 ,968.135 ,1371.000 ,549.416 
25204,66936,35620,34518,35619,34585 ,11527.046 ,2853.666 ,3231.885 ,7780.786 ,1810.114 ,2956.610 ,1415.052 ,713.733 ,811.882 ,1095.921 ,388.294 
25206,110528,60120,58000,60121,58653 ,18926.029 ,4715.009 ,5246.003 ,14351.679 ,3855.983 ,4050.811 ,2419.657 ,1093.502 ,1334.288 ,2136.964 ,523.063 
25207,67658,38031,36823,38033,37138 ,12946.827 ,2568.003 ,3164.878 ,9107.850 ,2145.117 ,2546.054 ,1480.000 ,708.533 ,806.000 ,1317.979 ,346.750 
25208,55757,29696,28724,29696,28980 ,9559.239 ,2649.548 ,2413.629 ,6951.999 ,1603.334 ,1914.053 ,1295.128 ,448.004 ,728.481 ,1109.576 ,307.000 
25209,72392,41259,39674,41257,40142 ,14637.460 ,4115.391 ,3587.247 ,8429.225 ,1599.752 ,3128.437 ,1539.744 ,733.000 ,757.229 ,1226.507 ,388.000 
25210,41446,23987,23186,23984,23249 ,8415.366 ,1861.466 ,2088.142 ,5269.242 ,1298.857 ,1602.048 ,859.340 ,431.000 ,512.533 ,690.000 ,221.000 
25211,43475,23046,22206,23046,22426 ,6817.240 ,2474.900 ,2104.934 ,5039.696 ,1299.133 ,1714.333 ,1049.348 ,395.642 ,550.766 ,749.000 ,231.000 
25212,40209,24667,23746,24666,23839 ,10363.290 ,1962.000 ,1854.245 ,4233.282 ,895.754 ,1898.697 ,921.825 ,378.000 ,414.458 ,687.420 ,230.021 
25213,91106,47417,46001,47417,46125 ,17037.283 ,3886.000 ,4126.315 ,9580.642 ,2243.640 ,3718.028 ,1960.470 ,901.000 ,893.000 ,1283.000 ,495.614 
25214,31709,18240,17916,18239,17587 ,6933.760 ,1069.000 ,1976.884 ,3255.074 ,788.115 ,1338.000 ,753.163 ,446.000 ,369.000 ,480.000 ,178.000 
25383,17310,10320,9975,10320,9932 ,3675.357 ,868.714 ,915.511 ,1829.375 ,403.488 ,1068.200 ,444.642 ,192.625 ,184.085 ,256.000 ,94.000 
25384,9687,6376,6153,6376,6161 ,2505.974 ,506.000 ,466.872 ,1193.166 ,332.127 ,420.000 ,267.523 ,107.000 ,140.000 ,162.000 ,60.333 
25425,16473,8609,8374,8609,8223 ,3359.812 ,614.000 ,682.664 ,1528.000 ,335.335 ,732.137 ,331.050 ,124.000 ,167.000 ,253.000 ,96.000 
25441,5770,2972,2903,2972,2815 ,1087.000 ,388.000 ,296.019 ,423.000 ,70.980 ,240.000 ,99.000 ,47.000 ,61.000 ,77.000 ,26.000 
25442,5671,3017,2891,3017,2838 ,1186.999 ,232.000 ,314.465 ,468.000 ,109.534 ,227.000 ,106.000 ,56.000 ,51.000 ,69.000 ,18.000 
25443,6202,3979,3879,3979,3795 ,1488.821 ,369.250 ,393.367 ,669.000 ,133.632 ,314.000 ,138.178 ,84.000 ,62.750 ,108.000 ,34.000 
26000,2094931,1066437,1039978,1066385,1035309 ,263621.443 ,104233.017 ,128874.002 ,242681.720 ,55661.081 ,123993.215 ,36647.656 ,14755.236 ,19558.720 ,34982.930 ,10299.745 
26101,91100,47480,46552,47477,46115 ,11029.537 ,3388.597 ,5160.955 ,11321.576 ,2151.945 ,7376.424 ,1848.870 ,757.000 ,836.152 ,1755.000 ,488.933 
26102,63043,34220,33511,34221,33207 ,8567.574 ,2280.000 ,3746.919 ,7451.999 ,1730.968 ,4956.253 ,1523.425 ,638.000 ,672.857 ,1317.000 ,322.000 
26103,124478,69152,67658,69142,67200 ,15227.187 ,3658.221 ,8226.672 ,13479.715 ,5825.249 ,11338.055 ,3497.231 ,1558.444 ,1267.800 ,2526.303 ,595.111 
26104,88050,47382,46411,47379,46068 ,11831.473 ,3096.045 ,5368.257 ,10993.497 ,2600.696 ,6134.919 ,1859.914 ,734.000 ,1082.142 ,1889.262 ,477.785 
26105,28952,14226,13921,14226,13835 ,3477.852 ,967.000 ,1467.839 ,2928.399 ,1247.326 ,1836.000 ,618.979 ,204.000 ,253.000 ,694.000 ,140.600 
