primkey,ken,shicho,gun,name,type,code6,code5,yomi,start,end,y,x,note,update
21304,熊本県,,飽託郡,花園村,村,431102,,はなぞのむら,1896-04-01,1921-06-01,32.820623,130.693359,,2021-08-18
21305,熊本県,,飽託郡,河内村,村,431103,,かわちむら,1902-04-01,1956-09-30,32.830576,130.588346,,2021-08-18
21306,熊本県,,飽田郡,河内村,村,431103A,,かわちむら,1889-04-01,1896-04-01,32.823688,130.600791,,2021-08-18
21307,熊本県,,飽託郡,河内村,村,431103A,,かわちむら,1896-04-01,1902-04-01,32.823688,130.600791,,2021-08-18
21308,熊本県,,飽田郡,船津村,村,431103B,,ふなつむら,1889-04-01,1896-04-01,32.830576,130.588346,,2021-08-18
21309,熊本県,,飽託郡,船津村,村,431103B,,ふなつむら,1896-04-01,1902-04-01,32.830576,130.588346,,2021-08-18
21310,熊本県,,飽田郡,白浜村,村,431103C,,しらはまむら,1889-04-01,1896-04-01,32.841105,130.585728,,2021-08-18
21311,熊本県,,飽託郡,白浜村,村,431103C,,しらはまむら,1896-04-01,1902-04-01,32.841105,130.585728,,2021-08-18
21312,熊本県,,飽田郡,高橋町,町,431104,,たかはしまち,1889-04-01,1896-04-01,32.785416,130.656281,,2021-08-18
21313,熊本県,,飽託郡,高橋町,町,431104,,たかはしまち,1896-04-01,1944-02-11,32.785416,130.656281,,2021-08-18
21314,熊本県,,飽田郡,横手村,村,431105,,よこてむら,1889-04-01,1896-04-01,32.800460,130.690956,,2021-08-18
21315,熊本県,,飽託郡,横手村,村,431105,,よこてむら,1896-04-01,1921-06-01,32.800460,130.690956,,2021-08-18
21316,熊本県,,飽田郡,春日村,村,431106,,かすがむら,1889-04-01,1896-04-01,32.788447,130.689025,,2021-08-18
21317,熊本県,,飽託郡,春日村,村,431106,,かすがむら,1896-04-01,1906-04-01,32.788447,130.689025,,2021-08-18
21318,熊本県,,飽託郡,春日町,町,431106,,かすがまち,1906-04-01,1921-06-01,32.788447,130.689025,,2021-08-18
21319,熊本県,,飽田郡,古町村,村,431107,,ふるまちむら,1889-04-01,1896-04-01,32.783721,130.691128,,2021-08-18
21320,熊本県,,飽託郡,古町村,村,431107,,ふるまちむら,1896-04-01,1921-06-01,32.783721,130.691128,,2021-08-18
21321,熊本県,,飽田郡,川口村,村,431108,,かわぐちむら,1889-04-01,1896-04-01,32.716768,130.624566,,2021-08-18
21322,熊本県,,飽託郡,川口村,村,431108,,かわぐちむら,1896-04-01,1956-09-30,32.716768,130.624566,,2021-08-18
21323,熊本県,,飽田郡,走潟村,村,431109,,はしりがたむら,1889-04-01,1896-04-01,32.705899,130.646839,,2021-08-18
21324,熊本県,,飽託郡,走潟村,村,431109,,はしりがたむら,1896-04-01,1954-10-01,32.705899,130.646839,,2021-08-18
21325,熊本県,,飽田郡,川尻町,町,431110,,かわしりまち,1889-04-01,1896-04-01,32.739332,130.682545,,2021-08-18
21326,熊本県,,飽託郡,川尻町,町,431110,,かわしりまち,1896-04-01,1940-12-01,32.739332,130.682545,,2021-08-18
21327,熊本県,,飽田郡,龍田村,村,431111,,たつたむら,1889-04-01,1896-04-01,32.839879,130.760350,,2021-08-18
21328,熊本県,,飽託郡,龍田村,村,431111,,たつたむら,1896-04-01,1957-01-01,32.839879,130.760350,,2021-08-18
21329,熊本県,,飽田郡,黒髪村,村,431112,,くろかみむら,1889-04-01,1896-04-01,32.814708,130.723615,,2021-08-18
21330,熊本県,,飽託郡,黒髪村,村,431112,,くろかみむら,1896-04-01,1921-06-01,32.814708,130.723615,,2021-08-18
21331,熊本県,,飽田郡,清水村,村,431113,,しみずむら,1889-04-01,1896-04-01,32.831081,130.724130,,2021-08-18
21332,熊本県,,飽託郡,清水村,村,431113,,しみずむら,1896-04-01,1939-08-01,32.831081,130.724130,,2021-08-18
21333,熊本県,,飽田郡,川上村,村,431114,,かわかみむら,1889-04-01,1896-04-01,32.870703,130.702286,,2021-08-18
21334,熊本県,,飽託郡,川上村,村,431114,,かわかみむら,1896-04-01,1955-07-01,32.870703,130.702286,,2021-08-18
21335,熊本県,,飽託郡,西里村,村,431115,,にしざとむら,1898-08-26,1955-07-01,32.862232,130.690527,,2021-08-18
21336,熊本県,,飽田郡,硯川村,村,431115A,,すずりかわむら,1889-04-01,1896-04-01,32.862232,130.690527,,2021-08-18
21337,熊本県,,飽託郡,硯川村,村,431115A,,すずりかわむら,1896-04-01,1898-08-26,32.862232,130.690527,,2021-08-18
21338,熊本県,,飽田郡,寺迫村,村,431115B,,てらさこむら,1889-04-01,1896-04-01,32.860826,130.676193,,2021-08-18
21339,熊本県,,飽託郡,寺迫村,村,431115B,,てらさこむら,1896-04-01,1898-08-26,32.860826,130.676193,,2021-08-18
21340,熊本県,,飽田郡,五町村,村,431115C,,ごちょうむら,1889-04-01,1896-04-01,32.844134,130.692201,,2021-08-18
21341,熊本県,,飽託郡,五町村,村,431115C,,ごちょうむら,1896-04-01,1898-08-26,32.844134,130.692201,,2021-08-18
21342,熊本県,,飽田郡,芳野村,村,431116,,よしのむら,1889-04-01,1896-04-01,32.831694,130.644865,,2021-08-18
21343,熊本県,,飽託郡,芳野村,村,431116,,よしのむら,1896-04-01,1956-09-30,32.831694,130.644865,,2021-08-18
21344,熊本県,,飽田郡,松尾村,村,431117,,まつおむら,1889-04-01,1896-04-01,32.799017,130.634351,,2021-08-18
21345,熊本県,,飽託郡,松尾村,村,431117,,まつおむら,1896-04-01,1955-04-01,32.799017,130.634351,,2021-08-18
21346,熊本県,,飽田郡,小島町,町,431118,,おしままち,1889-04-01,1896-04-01,32.777984,130.634694,,2021-08-18
21347,熊本県,,飽託郡,小島町,町,431118,,おしままち,1896-04-01,1957-01-01,32.777984,130.634694,,2021-08-18
21348,熊本県,,飽田郡,城山村,村,431119,,じょうざんむら,1889-04-01,1896-04-01,32.780077,130.655723,,2021-08-18
21349,熊本県,,飽託郡,城山村,村,431119,,じょうざんむら,1896-04-01,1944-02-11,32.780077,130.655723,,2021-08-18
21350,熊本県,,飽田郡,池上村,村,431120,,いけのうえむら,1889-04-01,1896-04-01,32.792091,130.668039,,2021-08-18
21351,熊本県,,飽託郡,池上村,村,431120,,いけのうえむら,1896-04-01,1944-02-11,32.792091,130.668039,,2021-08-18
21352,熊本県,,飽田郡,島崎村,村,431121,,しまさきむら,1889-04-01,1896-04-01,32.811281,130.683575,,2021-08-18
21353,熊本県,,飽託郡,島崎村,村,431121,,しまさきむら,1896-04-01,1921-06-01,32.811281,130.683575,,2021-08-18
21354,熊本県,,飽田郡,白坪村,村,431122,,しらつぼむら,1889-04-01,1896-04-01,32.779102,130.684476,,2021-08-18
21355,熊本県,,飽託郡,白坪村,村,431122,,しらつぼむら,1896-04-01,1931-06-01,32.779102,130.684476,,2021-08-18
21356,熊本県,,飽田郡,力合村,村,431123,,りきごうむら,1889-04-01,1896-04-01,32.755935,130.680442,,2021-08-18
21357,熊本県,,飽託郡,力合村,村,431123,,りきごうむら,1896-04-01,1940-12-01,32.755935,130.680442,,2021-08-18
21358,熊本県,,飽田郡,八分字村,村,431124,,はふじむら,1889-04-01,1896-04-01,32.762287,130.660143,,2021-08-18
21359,熊本県,,飽託郡,八分字村,村,431124,,はふじむら,1896-04-01,1955-04-01,32.762287,130.660143,,2021-08-18
21360,熊本県,,飽田郡,藤富村,村,431125,,ふじとみむら,1889-04-01,1896-04-01,32.750088,130.664048,,2021-08-18
21361,熊本県,,飽託郡,藤富村,村,431125,,ふじとみむら,1896-04-01,1955-04-01,32.750088,130.664048,,2021-08-18
21362,熊本県,,飽田郡,中緑村,村,431126,,なかみどりむら,1889-04-01,1896-04-01,32.730956,130.661774,,2021-08-18
21363,熊本県,,飽託郡,中緑村,村,431126,,なかみどりむら,1896-04-01,1956-09-30,32.730956,130.661774,,2021-08-18
21364,熊本県,,飽田郡,銭塘村,村,431127,,ぜんどもむら,1889-04-01,1896-04-01,32.736624,130.643492,,2021-08-18
21365,熊本県,,飽託郡,銭塘村,村,431127,,ぜんどもむら,1896-04-01,1956-09-30,32.736624,130.643492,,2021-08-18
21366,熊本県,,飽田郡,内田村,村,431128,,うちだむら,1889-04-01,1896-04-01,32.744313,130.644865,,2021-08-18
21367,熊本県,,飽託郡,内田村,村,431128,,うちだむら,1896-04-01,1956-09-30,32.744313,130.644865,,2021-08-18
21368,熊本県,,飽田郡,中島村,村,431129,,なかしまむら,1889-04-01,1896-04-01,32.765499,130.631218,,2021-08-18
21369,熊本県,,飽託郡,中島村,村,431129,,なかしまむら,1896-04-01,1941-01-01,32.765499,130.631218,,2021-08-18
21370,熊本県,,飽田郡,中原村,村,431130,,なかばるむら,1889-04-01,1896-04-01,32.769648,130.637441,,2021-08-18
21371,熊本県,,飽託郡,中原村,村,431130,,なかばるむら,1896-04-01,1941-01-01,32.769648,130.637441,,2021-08-18
21372,熊本県,,飽田郡,沖新村,村,431131,,おきしんむら,1889-04-01,1896-04-01,32.765643,130.622592,,2021-08-18
21373,熊本県,,飽託郡,沖新村,村,431131,,おきしんむら,1896-04-01,1941-01-01,32.765643,130.622592,,2021-08-18
21374,熊本県,,飽田郡,奥古閑村,村,431132,,おくこがむら,1889-04-01,1896-04-01,32.731498,130.624223,,2021-08-18
21375,熊本県,,飽託郡,奥古閑村,村,431132,,おくこがむら,1896-04-01,1956-09-30,32.731498,130.624223,,2021-08-18
21376,熊本県,,飽田郡,海路口村,村,431133,,うじぐちむら,1889-04-01,1896-04-01,32.735686,130.611134,,2021-08-18
21377,熊本県,,飽託郡,海路口村,村,431133,,うじぐちむら,1896-04-01,1956-09-30,32.735686,130.611134,,2021-08-18
21378,熊本県,,飽田郡,浜田村,村,431134,,はまだむら,1889-04-01,1896-04-01,32.756909,130.639930,,2021-08-18
21379,熊本県,,飽託郡,浜田村,村,431134,,はまだむら,1896-04-01,1955-04-01,32.756909,130.639930,,2021-08-18
21380,熊本県,,飽田郡,白石村,村,431135,,しろいしむら,1889-04-01,1896-04-01,32.751207,130.639200,,2021-08-18
21381,熊本県,,飽託郡,白石村,村,431135,,しろいしむら,1896-04-01,1955-04-01,32.751207,130.639200,,2021-08-18
21382,熊本県,,飽田郡,並建村,村,431136,,なみたてむら,1889-04-01,1896-04-01,32.753950,130.642204,,2021-08-18
21383,熊本県,,飽託郡,並建村,村,431136,,なみたてむら,1896-04-01,1955-04-01,32.753950,130.642204,,2021-08-18
21384,熊本県,,飽田郡,畠口村,村,431137,,はたぐちむら,1889-04-01,1896-04-01,32.754058,130.625339,,2021-08-18
21385,熊本県,,飽託郡,畠口村,村,431137,,はたぐちむら,1896-04-01,1955-04-01,32.754058,130.625339,,2021-08-18
21386,熊本県,,託麻郡,本荘村,村,431138,,ほんじょうむら,1889-04-01,1896-04-01,32.791983,130.706878,,2021-08-18
21387,熊本県,,飽託郡,本荘村,村,431138,,ほんじょうむら,1896-04-01,1921-06-01,32.791983,130.706878,,2021-08-18
21388,熊本県,,託麻郡,本山村,村,431139,,もとやまむら,1889-04-01,1896-04-01,32.788880,130.698080,,2021-08-18
21389,熊本県,,飽託郡,本山村,村,431139,,もとやまむら,1896-04-01,1921-06-01,32.788880,130.698080,,2021-08-18
21390,熊本県,,託麻郡,春竹村,村,431140,,はるたけむら,1889-04-01,1896-04-01,32.788627,130.708594,,2021-08-18
21391,熊本県,,飽託郡,春竹村,村,431140,,はるたけむら,1896-04-01,1921-06-01,32.788627,130.708594,,2021-08-18
21392,熊本県,,託麻郡,大江村,村,431141,,おおえむら,1889-04-01,1896-04-01,32.800532,130.723915,,2021-08-18
21393,熊本県,,飽託郡,大江村,村,431141,,おおえむら,1896-04-01,1921-06-01,32.800532,130.723915,,2021-08-18
21394,熊本県,,託麻郡,供合村,村,431142,,ともあいむら,1889-04-01,1896-04-01,32.837896,130.772409,,2021-08-18
21395,熊本県,,飽託郡,供合村,村,431142,,ともあいむら,1896-04-01,1955-01-30,32.837896,130.772409,,2021-08-18
21396,熊本県,,託麻郡,広畑村,村,431143,,ひろはたむら,1889-04-01,1896-04-01,32.818856,130.767603,,2021-08-18
21397,熊本県,,飽託郡,広畑村,村,431143,,ひろはたむら,1896-04-01,1955-01-30,32.818856,130.767603,,2021-08-18
21398,熊本県,,託麻郡,小山戸島村,村,431144,,おやまとしまむら,1889-04-01,1896-04-01,32.824337,130.795069,,2021-08-18
21399,熊本県,,飽託郡,小山戸島村,村,431144,,おやまとしまむら,1896-04-01,1955-01-30,32.824337,130.795069,,2021-08-18
21400,熊本県,,託麻郡,健軍村,村,431145,,けんぐんむら,1889-04-01,1896-04-01,32.782458,130.753355,異読[たけみやむら],2021-08-18
21401,熊本県,,飽託郡,健軍村,村,431145,,けんぐんむら,1896-04-01,1936-10-01,32.782458,130.753355,異読[たけみやむら],2021-08-18
21402,熊本県,,託麻郡,出水村,村,431146,,いずみむら,1889-04-01,1896-04-01,32.786860,130.732498,,2021-08-18
21403,熊本県,,飽託郡,出水村,村,431146,,いずみむら,1896-04-01,1925-04-01,32.786860,130.732498,,2021-08-18
21404,熊本県,,託麻郡,画図村,村,431147,,えずむら,1889-04-01,1896-04-01,32.764885,130.730739,,2021-08-18
21405,熊本県,,飽託郡,画図村,村,431147,,えずむら,1896-04-01,1932-12-15,32.764885,130.730739,,2021-08-18
21406,熊本県,,飽託郡,日吉村,村,431148,,ひよしむら,1899-04-01,1940-12-01,32.765535,130.690312,,2021-08-18
21407,熊本県,,託麻郡,日吉村,村,431148A,,ひよしむら,1889-04-01,1896-04-01,32.765535,130.690312,,2021-08-18
21408,熊本県,,飽託郡,日吉村,村,431148A,,ひよしむら,1896-04-01,1899-04-01,32.765535,130.690312,,2021-08-18
21409,熊本県,,託麻郡,元三村,村,431148B,,もとみむら,1889-04-01,1896-04-01,32.738429,130.690269,,2021-08-18
21410,熊本県,,飽託郡,元三村,村,431148B,,もとみむら,1896-04-01,1899-04-01,32.738429,130.690269,,2021-08-18
21411,熊本県,,託麻郡,田迎村,村,431149,,たむかえむら,1889-04-01,1896-04-01,32.769576,130.717692,,2021-08-18
21412,熊本県,,飽託郡,田迎村,村,431149,,たむかえむら,1896-04-01,1953-04-01,32.769576,130.717692,,2021-08-18
21413,熊本県,,託麻郡,部田村,村,431150,,へたむら,1889-04-01,1896-04-01,32.756368,130.717478,,2021-08-18
21414,熊本県,,飽託郡,部田村,村,431150,,へたむら,1896-04-01,1903-03-12,32.756368,130.717478,,2021-08-18
21415,熊本県,,飽託郡,御幸村,村,431150,,みゆきむら,1903-03-12,1953-04-01,32.756368,130.717478,,2021-08-18
21416,熊本県,,飽託郡,中島村,村,431151,,なかしまむら,1941-01-01,1958-04-01,32.765499,130.631218,,2021-08-18
21417,熊本県,,飽託郡,三和町,町,431152,,さんわまち,1944-02-11,1950-05-01,32.785416,130.656281,,2021-08-18
21418,熊本県,,飽託郡,池上村,村,431153,,いけのうえむら,1949-09-01,1953-07-01,32.792091,130.668039,,2021-08-18
21419,熊本県,,飽託郡,高橋村,村,431154,,たかはしむら,1950-05-01,1953-07-01,32.785416,130.656281,,2021-08-18
21420,熊本県,,飽託郡,城山村,村,431155,,じょうざんむら,1950-05-01,1953-07-01,32.780077,130.655723,,2021-08-18
21421,熊本県,,飽託郡,託麻村,村,431156,43305,たくまむら,1955-01-30,1970-11-01,32.826104,130.777216,,2021-08-18
21422,熊本県,,飽託郡,飽田村,村,431157,43303,あきたむら,1955-04-01,1971-11-01,32.757559,130.652633,,2021-08-18
21423,熊本県,,飽託郡,飽田町,町,431157,43303,あきたまち,1971-11-01,1991-02-01,32.757559,130.652633,,2021-08-18
21424,熊本県,,飽託郡,北部村,村,431158,,ほくぶむら,1955-07-01,1968-04-01,32.870703,130.702286,,2021-08-18
21425,熊本県,,飽託郡,北部町,町,431158,43301,ほくぶまち,1968-04-01,1991-02-01,32.870703,130.702286,,2021-08-18
21426,熊本県,,飽託郡,河内芳野村,村,431159,43302,かわちよしのむら,1956-09-30,1971-04-01,32.830576,130.588346,,2021-08-18
21427,熊本県,,飽託郡,河内町,町,431159,43302,かわちまち,1971-04-01,1991-02-01,32.830576,130.588346,,2021-08-18
21428,熊本県,,飽託郡,天明村,村,431160,43304,てんめいむら,1956-09-30,1971-04-01,32.732256,130.634823,,2021-08-18
21429,熊本県,,飽託郡,天明町,町,431160,43304,てんめいまち,1971-04-01,1991-02-01,32.732256,130.634823,,2021-08-18
21430,熊本県,,宇土郡,郡浦村,村,431201,,こおのうらむら,1899-04-01,1955-02-01,32.622985,130.531869,,2021-08-18
21431,熊本県,,宇土郡,郡浦村,村,431201A,,こおのうらむら,1889-04-01,1899-04-01,32.622985,130.531869,,2021-08-18
21432,熊本県,,宇土郡,中村,村,431201B,,なかむら,1889-04-01,1899-04-01,32.627141,130.521870,,2021-08-18
21433,熊本県,,宇土郡,戸馳村,村,431202,,とばせむら,1889-04-01,1955-02-01,32.600608,130.497580,,2021-08-18
21434,熊本県,,宇土郡,宇土町,町,431203,,うとまち,1889-04-01,1954-04-01,32.685313,130.659242,,2021-08-18
21435,熊本県,,宇土郡,花園村,村,431204,,はなぞのむら,1889-04-01,1954-04-01,32.676282,130.680485,,2021-08-18
21436,熊本県,,宇土郡,轟村,村,431205,,とどろきむら,1889-04-01,1954-04-01,32.678197,130.640445,,2021-08-18
21437,熊本県,,宇土郡,緑川村,村,431206,,みどりかわむら,1889-04-01,1954-04-01,32.695715,130.630231,,2021-08-18
21438,熊本県,,宇土郡,網津村,村,431207,,あみづむら,1889-04-01,1954-04-01,32.697845,130.598903,,2021-08-18
21439,熊本県,,宇土郡,網田村,村,431208,,おうだむら,1889-04-01,1958-10-01,32.668588,130.554013,,2021-08-18
21440,熊本県,,宇土郡,大岳村,村,431209,,おおたけむら,1889-04-01,1955-02-01,32.627286,130.558090,,2021-08-18
21441,熊本県,,宇土郡,松合村,村,431210,,まつあいむら,1889-04-01,1916-05-01,32.631261,130.605168,,2021-08-18
21442,熊本県,,宇土郡,松合町,町,431210,,まつあいまち,1916-05-01,1956-09-30,32.631261,130.605168,,2021-08-18
21443,熊本県,,宇土郡,不知火村,村,431211,,しらぬひむら,1899-03-30,1956-09-30,32.650523,130.668039,,2021-08-18
21444,熊本県,,宇土郡,高良村,村,431211A,,こうらむら,1889-04-01,1899-03-30,32.650523,130.668039,,2021-08-18
21445,熊本県,,宇土郡,長崎村,村,431211B,,ながさきむら,1889-04-01,1899-03-30,32.644488,130.649242,,2021-08-18
21446,熊本県,,宇土郡,不知火村,村,431211C,,しらぬひむら,1889-04-01,1899-03-30,32.657677,130.661559,,2021-08-18
21447,熊本県,,宇土郡,三角村,村,431212,,みすみむら,1899-03-30,1902-09-26,32.609719,130.470800,,2021-08-18
21448,熊本県,,宇土郡,三角町,町,431212,,みすみまち,1902-09-26,1955-02-01,32.609719,130.470800,,2021-08-18
21449,熊本県,,宇土郡,三角浦村,村,431212A,,みすみうらむら,1889-04-01,1899-03-30,32.609719,130.470800,,2021-08-18
21450,熊本県,,宇土郡,大田尾村,村,431212B,,おおたおむら,1889-04-01,1899-03-30,32.635924,130.474620,,2021-08-18
21451,熊本県,,宇土郡,波多村,村,431212C,,はたむら,1889-04-01,1899-03-30,32.616334,130.486894,,2021-08-18
21452,熊本県,,宇土郡,宇土町,町,431213,,うとまち,1954-04-01,1958-10-01,32.685313,130.659242,,2021-08-18
