CODE,POPULATION,POP_INCREASE,AREA,DENSITY,HOUSE,HOU_INCREASE,DID_POPULATION,POP_U15,POP_O15,POP_O65,FOREIGNER,DAYTIME,WORKER,1ST_IND,2ND_IND,3RD_IND,IND_AGRI,IND_FISH,IND_MINI,IND_CONS,IND_MANU,IND_SUPP,IND_INFO,IND_TRAN,IND_SALE,IND_FINA,IND_REAL,IND_ACCO,IND_MEDI,IND_EDUC,IND_COMP,IND_OSERV,IND_GOVE,IND_OTHER
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01573,2154,-116,113.69,18.9,776,-,0,219,1151,776,4,2439,1351,435,86,826,435,0,1,72,13,2,1,26,110,7,2,66,314,72,65,89,72,4
01574,1843,-254,274.03,6.7,635,-,0,147,1031,665,9,2282,1228,131,100,996,131,0,0,70,30,2,3,15,110,6,0,210,402,27,34,124,63,1
01575,3473,-275,205.04,16.9,1294,-,0,349,1906,1218,21,3897,2104,453,133,1511,453,0,0,118,15,3,0,99,218,10,7,376,442,74,39,163,80,7
01578,20748,-914,425.75,48.7,8564,-,6903,2339,12526,5883,28,20623,8701,715,2853,5082,428,287,63,738,2052,28,10,509,1164,109,15,546,889,410,134,699,569,51
01579,5225,-182,154.62,33.8,2078,-,0,685,3264,1276,3,6024,3672,848,815,1975,848,0,1,233,581,109,1,59,237,21,4,115,225,77,81,682,364,34
01580,3906,-125,82.52,47.3,1710,-,0,498,2260,1148,9,3545,1473,327,246,898,327,0,15,142,89,12,0,106,173,12,1,52,131,69,39,194,109,2
01581,5240,-198,404.56,13,2002,-,0,660,3038,1541,18,5739,3450,1181,793,1469,1151,30,29,446,318,150,3,145,212,31,6,53,185,93,133,240,218,7
01582,6765,-467,166.43,40.6,2699,-,0,834,4112,1819,77,6579,3544,1107,677,1736,1047,60,9,442,226,6,0,117,417,16,3,118,221,97,122,479,140,24
01583,3837,-128,546.48,7,1654,-,0,475,2269,1093,15,3862,2047,555,541,949,555,0,10,436,95,3,1,43,154,8,2,54,209,122,94,145,114,2
01601,2095,-211,563.94,3.7,954,-,0,241,1304,550,8,2154,1168,134,179,852,130,4,8,116,55,34,6,45,110,5,0,101,97,72,35,137,210,3
01602,6173,-330,743.16,8.3,2571,-,0,887,3695,1591,85,6217,3256,1158,570,1526,1158,0,39,457,74,7,0,99,221,22,2,81,217,270,149,300,158,2
01603,12635,-842,428.73,29.5,5378,-,0,1632,7945,3058,53,12642,6932,2320,1189,3418,2135,185,27,633,529,29,11,138,811,69,4,273,511,210,186,934,242,5
01604,6034,-170,585.88,10.3,2447,-,0,840,3688,1506,40,5920,3152,1371,556,1224,1291,80,6,456,94,13,0,55,270,13,2,99,214,119,104,220,115,1
01605,22467,-658,801.51,28,9560,-,13826,3234,14130,5103,96,22657,10839,1779,1714,7343,1496,283,33,1301,380,112,21,333,2074,256,35,641,1095,448,217,1385,726,3
01606,4798,-515,346.23,13.9,1869,-,0,585,2715,1498,4,4646,2509,1017,465,1027,825,192,1,358,106,8,2,44,227,24,2,76,143,81,78,226,116,0
01607,15698,-936,694.24,22.6,6782,-,0,2232,10023,3443,73,16168,8791,2155,1280,5353,1635,520,5,898,377,35,31,190,1273,193,25,420,915,313,217,1090,651,3
01608,5711,-499,364.33,15.7,2334,-,0,697,3439,1575,6,5508,2747,757,736,1253,180,577,3,349,384,8,3,125,314,27,3,84,149,106,83,247,104,1
01609,5796,-452,283.93,20.4,2101,-,0,884,3569,1343,24,5785,3401,1627,438,1334,78,1549,0,227,211,12,0,37,250,11,3,97,117,130,129,261,287,2
01631,42452,3251,466.09,91.1,16021,-,27447,6948,26729,8736,41,36733,15709,2898,2953,9702,2898,0,14,1697,1242,67,58,750,2396,131,67,1094,1506,628,411,2145,449,156
01632,6755,-84,259.13,26.1,2409,-,0,940,4119,1696,23,7390,4341,1623,1021,1689,1621,2,1,222,798,3,1,161,277,9,2,108,256,149,180,401,142,8
01633,5229,-405,694.09,7.5,2215,-,0,612,3045,1572,7,5197,2786,887,458,1436,887,0,14,345,99,22,1,87,316,43,4,154,210,111,104,222,162,5
01634,5876,-34,402.86,14.6,2216,-,0,869,3627,1380,11,5971,3351,1188,185,1975,1187,1,2,131,52,9,2,95,261,24,2,183,269,145,112,341,532,3
01635,7243,-414,1063.79,6.8,3280,-,0,848,4355,2040,54,7369,3738,694,588,2431,692,2,5,368,215,50,3,127,323,19,4,441,366,163,140,615,180,25
01636,10464,-524,402.18,26,4122,-,0,1327,6228,2909,10,10673,5462,1608,1165,2672,1606,2,15,475,675,6,4,230,550,47,2,213,493,194,174,569,190,17
01637,18300,714,513.91,35.6,6623,-,12367,3019,11353,3926,18,19032,10247,2461,2029,5669,2459,2,15,750,1264,9,10,1045,1389,42,21,276,644,404,317,1290,222,88
01638,3983,-133,292.69,13.6,1465,-,0,574,2503,906,12,4253,2467,799,428,1236,799,0,5,123,300,19,1,89,242,9,1,60,190,192,134,212,87,4
01639,3326,35,176.45,18.8,1190,-,0,548,1945,833,7,3531,1980,869,290,815,864,5,0,165,125,3,1,60,127,5,1,35,97,92,103,176,115,6
01640,1785,-19,137.54,13,714,-,0,235,1053,497,2,1707,906,390,89,421,390,0,5,75,9,4,1,23,64,0,0,42,32,28,95,50,82,6
01641,6407,-304,816.38,7.8,2560,-,0,839,3840,1728,21,6638,3770,1145,749,1876,1042,103,1,322,426,28,4,99,405,43,4,112,359,121,181,389,131,0
01642,8325,-650,596.16,14,3259,-,5064,1191,4997,2137,7,8231,4143,976,807,2360,436,540,22,464,321,10,5,268,548,64,3,174,285,213,191,383,216,0
01643,25083,807,340.46,73.7,9412,-,13243,3851,15660,5572,19,21633,9414,2066,2143,5062,2048,18,52,1083,1008,14,14,445,1352,70,25,329,653,413,292,1102,353,143
01644,8193,-517,371.91,22,3327,-,0,1026,4633,2534,9,8154,3751,980,738,2016,979,1,0,380,358,24,4,113,489,25,1,160,315,154,129,367,235,17
01645,3732,-432,536.52,7,1417,-,0,459,2140,1133,3,3801,2167,935,331,900,865,70,8,277,46,4,0,69,151,15,3,33,117,68,158,157,125,1
01646,9072,-949,391.99,23.1,3682,-,0,1103,5313,2652,16,9214,4724,1231,1007,2477,1231,0,22,666,319,19,4,278,577,48,5,152,418,224,143,371,238,9
01647,8317,-554,1408.09,5.9,3501,-,0,951,4781,2585,16,8390,4398,1176,820,2395,1175,1,8,540,272,27,1,112,551,48,12,186,380,138,172,488,280,7
01648,2956,-272,608.81,4.9,1245,-,0,320,1664,972,3,2933,1426,432,223,769,432,0,0,178,45,3,0,35,126,10,0,47,202,33,69,147,97,2
01649,6068,-778,729.64,8.3,2379,-,0,749,3486,1833,9,6010,3173,1142,570,1453,1053,89,0,305,265,11,1,104,297,17,3,74,218,126,166,296,140,8
01661,21855,-623,252.6,86.5,8051,-,12108,3558,14866,3428,19,20530,9855,889,1934,6882,188,701,10,1297,627,19,15,905,2193,75,35,440,454,300,99,1420,927,150
01662,11525,-782,739.07,15.6,4325,-,0,1605,6990,2930,53,11444,6452,2045,1416,2987,509,1536,38,436,942,15,7,198,845,66,16,218,376,286,162,544,254,4
01663,7005,-330,423.43,16.5,2337,-,0,1030,4303,1672,9,6995,4339,2259,627,1452,699,1560,19,286,322,6,5,62,268,15,5,101,153,172,229,224,212,1
01664,8936,-452,1099.41,8.1,3460,-,0,1180,5469,2287,15,9078,4849,1468,746,2632,1451,17,14,536,196,17,4,200,623,96,12,190,388,276,168,472,186,3
01665,9023,-470,774.53,11.6,3910,-,0,1098,5509,2416,24,9118,4770,617,711,3442,611,6,9,533,169,34,12,164,714,43,18,934,373,162,162,611,215,0
01666,6330,-466,739.25,8.6,2826,-,0,811,3962,1557,13,6377,3478,397,347,2722,388,9,19,226,102,21,2,175,493,32,12,1006,172,156,99,398,156,12
01667,2672,-56,571.84,4.7,921,-,0,399,1580,693,9,2830,1479,485,170,819,474,11,5,133,32,1,0,11,57,7,10,61,170,73,101,246,82,5
01668,10397,-962,773.75,13.4,4115,-,0,1319,6246,2832,13,10654,5350,691,2286,2362,430,261,12,472,1802,24,3,215,582,80,1,149,291,222,95,442,258,11
01669,2632,-399,401.4,6.6,1023,-,0,311,1637,684,2,2705,1358,206,502,648,205,1,0,138,364,1,0,37,108,5,0,41,143,55,75,98,85,2
01691,16460,-450,1320.22,12.5,5788,-,0,2649,10670,3141,69,16834,9646,3711,1628,4305,3203,508,0,815,813,28,15,241,810,66,14,264,518,429,460,826,634,2
01692,23792,613,684.98,34.7,9744,-,10112,3834,15951,4005,63,23544,12355,1435,2334,8573,1420,15,24,1751,559,74,36,520,2731,258,38,840,889,604,394,1850,339,13
01693,6063,-235,624.49,9.7,2253,-,0,943,3815,1305,17,6242,3451,1100,760,1586,642,458,11,328,421,12,5,131,296,18,1,157,160,176,183,233,214,5
01694,6540,-416,397.87,16.4,2268,-,0,1041,4221,1278,28,6620,3812,1559,723,1526,28,1531,9,216,498,3,3,104,349,34,5,228,149,136,101,228,186,4
01695,0,0,253.33,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01696,0,0,538.56,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01697,0,0,960.27,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01698,0,0,1450.24,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01699,0,0,973.3,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01700,0,0,760.5,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02201,311508,-7224,824.57,377.8,118451,-,237010,42549,205471,63457,962,317006,147353,5683,24008,115319,5146,537,21,15017,8970,783,4059,9050,32016,5525,1421,7758,15284,6566,1585,22139,9133,2343
02202,173221,-3865,273.81,632.6,64901,-,122537,22979,111239,38942,432,186488,92353,12003,16110,62087,12000,3,16,7112,8982,352,711,3859,17869,2212,751,4577,11117,4658,1021,11718,3242,2153
02203,244700,-3908,305.17,801.8,90308,-,166753,36657,160112,47912,681,257584,122438,5007,29587,87348,3546,1461,217,13001,16369,628,1308,8593,25231,3125,1095,6349,12296,4978,1044,15923,6778,496
02204,38455,-604,216.96,177.2,11843,-,18334,5698,23996,8761,51,36534,17713,3365,4467,9759,3365,0,21,1923,2523,61,99,687,2768,316,56,704,1893,671,242,1753,509,122
02205,62181,-1027,404.58,153.7,22067,-,17541,8610,38014,15553,96,63503,28531,4539,5948,17897,4369,170,11,3310,2627,112,66,801,5095,633,163,1423,3364,1251,418,3271,1300,147
02206,68359,-1271,688.6,99.3,25358,-,28067,9801,43971,14586,194,69400,35601,4670,8865,22022,4653,17,20,4570,4275,151,95,1119,6131,733,154,2162,3808,1412,584,4492,1181,44
02207,42425,-70,119.97,353.6,15946,-,24867,7343,27373,7692,393,43865,21967,1663,4198,15958,1518,145,7,2301,1890,94,78,621,2749,386,167,1549,1779,786,265,3694,3790,148
02208,64052,-2970,863.78,74.2,24476,-,24629,9408,40373,14271,123,63641,28160,1901,5712,20274,927,974,16,3346,2350,205,81,938,5105,660,116,1580,2685,1245,395,3284,3980,273
02209,40091,-1229,253.85,157.9,11508,-,0,5050,23991,11038,78,38321,17847,6282,3149,8396,6156,126,12,1728,1409,35,16,284,2768,108,10,396,1400,657,371,1372,979,20
02301,13483,-1045,216.96,62.1,4295,-,0,1538,8339,3599,9,11988,5731,1925,1235,2571,394,1531,1,597,637,8,0,78,551,67,6,143,509,234,161,589,225,0
02303,3816,-308,125.27,30.5,1476,-,0,312,2087,1417,4,3561,1322,299,329,690,151,148,0,225,104,5,0,33,160,13,0,49,111,61,41,94,123,4
02304,3405,-75,80.6,42.2,997,-,0,390,2004,1011,2,2938,1332,569,345,418,413,156,0,111,234,1,0,3,103,0,1,19,88,27,35,55,86,0
02307,8215,-955,229.92,35.7,2969,-,0,773,4618,2824,26,7671,3310,847,792,1666,207,640,0,461,331,8,0,91,384,20,0,104,358,112,119,213,257,5
02321,12662,-889,342.99,36.9,4239,-,0,1464,7217,3981,34,12400,5724,1392,1003,3326,1297,95,0,682,321,13,5,179,785,69,5,364,562,229,156,641,318,3
02323,10910,-889,488.84,22.3,3736,-,0,1207,5986,3717,14,10473,4557,1249,1170,2138,653,596,3,880,287,14,0,42,495,39,1,365,375,159,130,298,220,0
02341,11982,-296,146.25,81.9,3330,-,0,1534,7214,3234,3,10836,5844,2596,978,2260,2596,0,3,484,491,11,1,165,513,23,1,234,558,158,101,346,149,10
02342,3840,-13,103.54,37.1,1020,-,0,538,2279,1023,4,3241,1943,1357,128,455,1357,0,3,81,44,4,1,0,85,1,0,38,98,37,86,43,62,3
02343,1597,-452,246.58,6.5,469,-,0,167,858,572,0,1517,833,290,140,403,288,2,1,107,32,10,0,9,28,0,0,63,43,37,13,106,94,0
02361,16495,-363,37.2,443.4,4844,-,0,2234,10026,4235,49,14510,7165,2317,1579,3259,2317,0,0,770,809,12,14,189,1065,35,3,128,801,210,112,495,195,10
02362,11921,-960,163.4,73,3794,-,0,1340,6988,3593,12,10041,4438,1345,787,2296,1345,0,5,401,381,9,5,87,595,47,3,388,410,136,54,401,161,10
02363,10110,-57,18.87,535.8,2872,-,0,1371,6150,2589,31,8751,4000,1174,1097,1709,1174,0,3,386,708,2,0,73,530,25,5,105,312,157,107,306,87,20
02365,22060,-801,221.61,99.5,6172,-,5908,2992,13686,5382,45,19901,10164,3352,2865,3926,3347,5,2,935,1928,13,9,252,1045,51,12,311,802,332,241,620,238,21
02367,8541,-294,22.31,382.8,2402,-,0,1036,5257,2248,9,6818,3155,1087,994,1071,1087,0,0,323,671,1,10,95,222,15,4,34,130,63,74,317,106,3
02368,3166,-260,105.33,30.1,1030,-,0,308,1718,1140,3,2881,1288,319,187,781,319,0,1,110,76,0,0,20,128,7,0,95,244,34,25,146,82,1
02381,16222,-618,41.81,388,4858,-,0,2116,9896,4210,28,14654,7468,3371,1112,2977,3370,1,1,647,464,10,8,171,1040,78,6,162,540,202,120,427,213,8
02384,15218,-577,46.38,328.1,4394,-,0,2071,9063,4084,12,13774,6690,3029,1458,2195,3029,0,2,611,845,5,2,97,536,58,0,127,549,191,120,344,166,8
02387,14184,-1141,216.25,65.6,4476,-,0,1682,8430,4072,17,13251,5135,1504,1489,2135,1155,349,3,1042,444,10,2,157,538,39,1,114,379,200,141,317,237,7
02401,15218,-794,81.6,186.5,5880,-,6987,1916,9453,3847,72,14598,6413,527,1517,4362,302,225,2,841,674,12,21,265,1252,117,20,389,809,239,102,849,287,7
02402,18471,-886,337.23,54.8,5823,-,0,2317,11261,4893,20,17551,8201,1838,1887,4468,1838,0,11,1020,856,16,6,283,1253,107,8,161,975,398,150,771,340,8
02403,10001,-108,21.44,466.5,3244,-,0,1498,6393,2110,22,9135,4192,790,1513,1885,748,42,5,605,903,0,4,202,461,40,12,83,433,147,86,312,105,4
02405,10430,-51,84.06,124.1,3231,-,0,1375,6306,2749,21,9556,4746,1466,1376,1901,1466,0,11,722,643,7,3,169,441,20,10,74,346,165,101,432,133,3
02406,5097,-411,126.55,40.3,1872,-,0,665,2986,1446,5,4981,2516,787,806,911,524,263,20,223,563,6,1,21,273,13,1,69,149,79,70,105,124,12
02408,20016,-575,326.71,61.3,6020,-,0,2693,12053,5270,77,18051,8765,2706,1944,4108,2379,327,0,1227,717,21,4,215,963,59,7,222,896,234,303,730,454,7
02410,14171,1060,50.44,280.9,4765,-,0,2628,9181,2362,160,12105,5480,611,1562,3275,610,1,3,657,902,5,5,132,1372,39,18,266,458,154,75,596,155,32
02411,11401,-448,253.01,45.1,4729,-,0,1649,7500,2126,26,15434,10455,962,4747,4708,726,236,27,2114,2606,43,39,375,523,42,27,226,274,227,131,2534,267,38
02423,6212,-354,52.02,119.4,2179,-,0,948,3802,1462,11,6364,2719,673,608,1434,34,639,1,528,79,33,1,78,372,46,6,149,200,110,49,248,142,4
02424,8042,67,294.39,27.3,2623,-,0,1014,4969,2059,13,7692,3759,1158,1016,1583,344,814,131,706,179,93,3,55,197,10,6,110,130,105,118,467,289,2
02425,2603,-190,69.6,37.4,931,-,0,312,1481,810,3,2282,975,237,176,560,19,218,0,95,81,1,2,8,115,8,2,89,61,48,36,96,94,2
02426,2843,-167,135.03,21.1,1022,-,0,335,1635,873,3,2693,1081,289,308,484,43,246,1,234,73,0,0,28,86,5,0,37,50,74,56,66,82,0
02441,12261,-962,151.55,80.9,4145,-,0,1546,7050,3665,31,12302,6265,2010,1269,2980,2010,0,1,544,724,0,19,224,951,93,10,149,540,210,150,451,183,6
02442,20138,-1180,177.82,113.2,6347,-,0,2493,12085,5560,50,18249,8936,2609,2646,3675,2609,0,4,972,1670,7,5,341,1019,91,12,140,809,272,175,570,234,6
02443,6883,-405,242.1,28.4,2223,-,0,880,3757,2246,16,6719,3637,1474,808,1352,1474,0,5,420,383,4,11,158,311,22,0,49,256,103,131,176,131,3
02444,8694,-556,83.45,104.2,2736,-,0,1087,4941,2666,11,7642,3434,1405,686,1325,1404,1,2,351,333,0,3,54,372,30,3,33,321,154,54,182,119,18
02445,5834,-270,29.58,197.2,1947,-,0,748,3360,1726,32,5269,2503,892,334,1275,891,1,0,149,185,0,0,50,441,20,1,75,293,85,33,190,87,2
02446,15356,-262,93.87,163.6,5786,-,0,2300,10292,2764,29,10748,3875,669,1252,1937,553,116,3,595,654,0,7,152,500,24,19,178,323,212,65,328,129,17
02447,7024,-218,40.18,174.8,2136,-,0,1050,4338,1636,8,5481,2286,667,658,961,667,0,0,221,437,8,4,6,182,3,3,45,331,87,35,134,123,0
02450,3143,-200,150.85,20.8,909,-,0,337,1657,1149,8,2922,1679,909,199,568,905,4,0,174,25,0,0,33,73,3,0,20,118,71,63,76,111,3
03201,287192,-1651,489.15,587.1,117920,-,229731,40158,191479,52546,1047,304418,156069,4483,21335,129215,4480,3,80,13855,7400,1152,5481,7737,35627,6154,2197,10452,17111,8035,1306,26411,7552,1036
03202,60250,-2973,696.82,86.5,21855,-,18619,8110,36177,15963,106,61410,27614,2799,6971,17798,1338,1461,52,2389,4530,143,92,1092,5214,521,136,1442,3185,1256,559,2905,1253,46
03203,43331,-1829,323.25,134,15138,-,7321,5932,25553,11716,280,44626,21921,2393,6583,12925,826,1567,89,2535,3959,57,91,1037,3813,351,63,811,1952,924,506,2425,895,20
03204,60239,-751,96.92,621.5,21308,-,25265,8909,36973,14299,176,61304,31291,2561,7118,21425,2560,1,8,2978,4132,202,316,1030,6212,861,129,1849,3571,1111,336,4756,1052,187
03205,72407,-588,385.4,187.9,24238,-,12970,10034,45103,17160,235,72286,36047,3552,10042,22229,3546,6,10,3267,6765,125,160,1703,6247,658,128,2629,3576,1499,641,3831,1032,224
03206,94321,2820,437.55,215.6,33623,-,28276,14384,60303,19274,465,98410,53014,4152,20366,28103,4150,2,28,4850,15488,224,335,3063,7784,836,286,2705,3453,1644,594,6170,1009,393
03207,36009,-787,327.65,109.9,13206,-,8065,5798,21998,8213,229,36841,17065,1347,5243,10409,1050,297,23,2499,2721,72,42,613,2885,335,48,753,1726,768,378,1945,844,66
03208,31402,-1706,825.62,38,10142,-,5117,3889,17388,10125,76,30684,15552,3762,4378,7391,3753,9,49,1782,2547,57,39,289,1977,198,18,549,1335,486,418,1319,706,21
03209,125818,-4555,1133.1,111,40772,-,25145,16748,73826,34778,882,127117,64538,9974,21017,33422,9969,5,68,6192,14757,198,301,2691,9015,1103,203,2295,5686,2681,1269,5961,2019,125
03210,24709,-967,232.27,106.4,7807,-,0,3256,13919,7528,80,22546,9577,1749,2771,5053,1050,699,16,992,1763,14,18,157,1507,106,12,371,858,516,311,907,276,4
03211,42987,-3534,441.36,97.4,16994,-,20010,5229,24347,13411,121,44923,20654,1660,6406,12554,449,1211,16,2124,4266,145,132,921,3417,424,128,882,2066,792,367,2401,879,34
03212,32544,-1143,362.5,89.8,9852,-,0,4215,18442,9887,130,30541,16163,4719,4871,6536,4719,0,27,1331,3513,17,29,531,1699,95,23,419,1046,494,372,1428,383,37
03213,26496,-1182,240.61,110.1,9545,-,6086,3751,15969,6774,106,27485,14250,2086,4134,8018,2084,2,16,1552,2566,79,32,588,2304,322,44,496,1176,545,259,1512,661,12
03214,31079,-1406,862.25,36,9892,-,0,3858,18157,9064,136,28984,15290,4074,4123,7086,4059,15,38,1720,2365,43,17,300,1728,76,34,1252,1105,384,317,1346,484,7
03301,19055,-695,609.01,31.3,5574,-,0,2480,11662,4913,48,17625,9481,2316,2251,4899,2312,4,14,999,1238,48,9,237,1008,37,10,1063,813,331,177,919,247,15
03302,8021,-704,434.99,18.4,2733,-,0,881,4313,2827,19,7556,3481,1154,746,1581,1154,0,5,369,372,10,2,81,410,21,5,110,310,153,156,182,141,0
03303,16254,-1118,360.55,45.1,5176,-,0,2140,9456,4658,101,15230,7905,2566,2105,3229,2566,0,5,692,1408,22,10,163,961,67,11,152,530,279,176,578,280,5
03305,53560,2319,182.32,293.8,19096,-,15144,8542,37652,7339,111,47782,19399,1470,5048,12770,1466,4,2,2548,2498,38,85,860,3250,142,72,646,1625,1367,260,2286,2139,111
03307,13554,-460,397.32,34.1,3956,-,0,1770,8153,3631,19,12463,6516,1691,2063,2745,1683,8,6,775,1282,17,11,288,501,44,10,156,674,186,155,449,254,17
03321,33692,654,239.03,141,10077,-,0,5027,21203,7384,58,28472,13631,3146,3605,6864,3146,0,5,1240,2360,38,33,934,2034,119,30,370,874,477,393,1188,374,16
03322,27085,1817,67.28,402.6,8380,-,0,4542,17873,4670,86,26550,13860,1570,2259,10013,1570,0,8,1118,1133,26,55,1551,4192,131,50,348,1082,428,222,1605,323,18
03341,6585,-364,246.84,26.7,1905,-,0,704,3657,2224,13,6012,3154,1066,825,1261,1065,1,0,244,581,8,3,42,285,21,1,75,251,129,76,223,147,2
03342,15982,-539,118.57,134.8,4385,-,0,2142,9391,4449,42,13901,6535,2015,1397,3106,2015,0,11,577,809,12,3,182,823,70,3,173,757,205,111,602,165,17
03361,10054,-656,157.51,63.8,2923,-,0,1156,5651,3247,42,8548,4307,1646,960,1697,1646,0,2,340,618,18,1,65,390,27,5,116,366,156,139,244,170,4
03363,3710,-299,304.56,12.2,1313,-,0,337,1873,1500,12,3895,1960,327,393,1239,323,4,9,195,189,8,2,68,232,21,0,223,217,93,39,203,133,1
03365,3665,-309,286.22,12.8,1080,-,0,401,1863,1401,2,3400,1876,755,428,680,755,0,6,200,222,1,0,3,98,1,0,48,196,64,122,69,78,13
03381,16396,13,179.77,91.2,5240,-,0,2281,10026,4082,86,19717,12370,1953,6077,4294,1952,1,0,648,5429,91,22,540,1202,46,28,289,581,339,136,848,172,46
03382,15131,-307,72.34,209.2,4289,-,0,1945,8721,4465,46,14987,8286,1843,2604,3829,1843,0,2,661,1941,17,16,211,1279,40,7,310,649,391,137,610,162,10
03383,17302,-349,298.02,58.1,4710,-,0,2287,10193,4822,33,14841,7772,2851,2398,2513,2851,0,6,1225,1167,9,4,137,586,21,0,147,390,318,270,475,156,10
03384,4955,-335,163.57,30.3,1339,-,0,642,2841,1472,33,4022,2144,821,474,848,821,0,1,144,329,2,0,20,123,0,0,66,156,84,80,224,93,1
03402,8819,-235,63.39,139.1,2479,-,0,1151,5182,2486,18,7809,3980,788,1082,2109,788,0,0,477,605,7,3,139,596,33,13,250,258,139,70,481,120,1
03422,9904,-548,123.15,80.4,2782,-,0,1203,5457,3244,64,9154,4691,1479,1723,1487,1479,0,8,386,1329,8,0,89,360,14,2,67,388,132,89,222,116,2
03441,6848,-457,334.83,20.5,2173,-,0,690,3661,2497,21,6597,3136,870,1118,1146,866,4,15,366,737,2,1,73,257,15,1,57,207,103,122,175,133,2
03461,16516,-964,200.59,82.3,5824,-,5422,2154,9657,4705,43,14931,5887,528,2113,3225,252,276,49,600,1464,15,2,140,1076,70,19,258,535,225,142,470,273,21
03482,20142,-1072,263.44,76.5,6699,-,0,2811,11680,5651,49,18340,7681,1732,2210,3731,483,1249,9,636,1565,10,5,187,1060,106,26,243,586,267,159,622,460,8
03483,11914,-931,992.92,12,4555,-,0,1399,6431,4084,30,11887,5423,1313,1245,2863,1220,93,14,590,641,19,5,205,711,37,5,203,428,273,204,453,320,2
03484,4241,-288,156.19,27.2,1365,-,0,575,2392,1274,11,4123,1821,460,587,774,276,184,7,301,279,0,0,19,134,2,0,140,130,99,87,67,96,0
03485,3358,-225,69.66,48.2,1055,-,0,420,2002,936,2,3037,1359,321,405,633,106,215,0,156,249,2,0,53,135,6,3,44,86,54,90,81,79,0
03487,3338,-425,563.07,5.9,1222,-,0,316,1660,1362,12,3209,1472,515,312,645,514,1,5,96,211,1,2,32,134,0,0,53,102,93,50,66,112,0
03501,10997,-866,245.74,44.8,3456,-,0,1408,6222,3367,46,10692,5300,1753,1480,2064,1753,0,0,547,933,9,1,126,533,27,1,76,433,216,88,408,146,3
03502,13488,-689,168.55,80,4330,-,0,1853,8006,3629,16,11534,4146,1010,1116,2019,745,265,0,589,527,14,2,47,541,56,1,105,356,234,167,342,154,1
03503,5019,-176,80.83,62.1,1611,-,0,723,2952,1344,28,4429,1692,471,426,794,311,160,4,258,164,5,2,16,238,15,1,52,94,93,76,122,80,1
03504,3132,-250,295.49,10.6,1056,-,0,367,1688,1077,23,3004,1485,612,320,552,611,1,0,224,96,0,1,9,116,2,0,35,96,97,38,52,106,1
03505,6036,-252,134.65,44.8,1891,-,0,882,3578,1576,57,5335,2147,766,556,823,766,0,0,423,133,0,1,20,213,4,2,52,132,117,48,126,108,2
03506,6974,-350,134.05,52,2118,-,0,836,3917,2221,21,6491,3353,1326,874,1152,1326,0,0,292,582,5,0,114,306,16,0,34,199,110,65,191,112,1
03521,4981,-443,179.7,27.7,1507,-,0,563,2713,1705,15,4800,2678,1282,524,872,1281,1,15,321,188,2,2,72,252,19,3,46,156,69,58,97,96,0
03524,15549,-1384,300.11,51.8,5335,-,0,1679,8893,4977,91,15368,7635,1962,1973,3698,1962,0,1,789,1183,5,5,259,906,43,6,156,1042,295,208,508,265,2
04101,281218,3475,302.28,930.3,134878,-,243746,33285,197791,47627,2853,403753,219207,755,25589,189168,747,8,11,18724,6854,2403,11715,5491,46195,12073,5573,17565,16928,14813,2209,43161,11042,3695
04102,182678,3898,58.09,3144.7,79061,-,165710,26138,129827,26695,1133,204338,107284,961,19320,84943,931,30,10,10494,8816,645,3262,13702,25975,1758,1341,3305,7848,3571,698,17318,5520,2060
04103,129942,225,48.38,2685.9,55304,-,120203,17271,91582,20968,617,133375,66499,1241,13145,51256,1222,19,1,7375,5769,167,2622,5825,20789,962,978,2037,4100,2090,551,9107,2028,857
04104,222447,986,228.21,974.7,89944,-,204327,31841,152634,37476,1265,178255,61172,1323,9491,48923,1323,0,21,6479,2991,525,1339,3349,14805,873,988,4642,7555,4276,369,8900,1302,1435
04105,208813,8384,146.58,1424.6,80392,-,171153,31516,146480,29029,688,179260,68166,833,13221,52908,830,3,10,7878,5333,282,1380,3087,17810,1189,1148,3877,6423,4881,565,10990,1276,1204
