CODE,POPULATION,HOUSE,POP_INCREASE,HOU_INCREASE,AREA,POP_U15,POP_O15,POP_O65
dummy,,,,,,,,
37401,1905,827,-311,-68,82.79,157,815,929
37402,11818,4358,-358,188,53.24,1556,6023,4198
37405,3678,1346,-307,-34,58.14,398,1765,1515
38000,1334841,601402,-50421,9430,5676.19,153764,711738,434279
38201,482712,229091,-1605,10847,289.36,58744,272500,128163
38211,25272,10495,-1395,128,102.13,2832,12799,9237
38363,3208,1648,-673,-250,37.28,104,899,2174
38202,105326,47468,-2117,1727,74.84,12831,57021,34370
38341,3970,1613,-283,-1,31.27,396,1898,1662
38342,4564,1921,-355,7,103.9,439,2266,1859
38343,8146,3352,-571,-51,15.67,781,4388,2977
38344,8084,3657,-342,210,18.81,904,4394,2775
38345,5173,2245,-679,-115,36.97,395,2403,2373
38346,3172,1600,-368,-54,27.72,191,1431,1550
38347,2209,958,-318,-100,18.38,182,1062,965
38348,5715,2733,-644,-150,20.85,479,2805,2429
38353,2388,1249,-346,-91,22.31,140,929,1319
38354,2575,1322,-366,-137,43.32,163,970,1442
38355,350,210,-53,-22,5.52,6,88,256
38203,47443,22114,-3735,-673,143.3,5065,24056,17907
38481,8772,3355,-1292,-308,48.14,748,3940,4084
38482,5347,2180,-423,-47,56.91,587,2511,2249
38486,9247,3803,-1206,-252,221,804,4490,3953
38204,22927,10439,-2378,-501,95.91,1988,10867,9932
38441,9060,3974,-586,-81,37.01,1067,4758,3162
38205,115796,51237,-3946,667,161.3,14187,62471,37259
38303,142,73,-19,-10,73,18,58,66
38206,57305,24875,-529,720,229.77,7708,31960,16894
38212,28572,12428,-1331,45,73.89,3254,15077,10054
38321,7915,3253,-653,-118,76.26,875,3955,3082
38323,10999,4637,-870,-49,129.1,1088,5529,4373
38207,32408,13724,-2141,-279,240.99,3935,17065,10857
38421,5808,2588,-799,-212,74.79,449,2471,2878
38424,1807,750,-409,-122,63.3,164,797,846
38425,552,313,-162,-69,53.12,12,167,373
38210,29209,11651,-599,392,56.88,3941,16230,8918
38404,2543,1098,-514,-130,75.42,121,1017,1404
38405,3381,1412,-581,-104,62.17,233,1473,1674
38208,32879,14198,-2336,285,69.25,3375,16437,10514
38209,34108,15126,-1140,614,185.11,3783,17508,10405
38301,845,418,-246,-90,78.82,42,338,464
38302,14922,5996,-937,-70,86.68,1643,7924,5275
38445,6184,2885,-767,-217,41.36,457,2642,3082
38461,2839,1256,-480,-154,25.97,193,1107,1538
38462,16099,6898,-766,-86,132.53,2043,8043,5906
38463,7269,3112,-1090,-312,187.6,673,3163,3432
38464,2997,1323,-428,-122,127.31,205,1172,1620
38361,23811,9987,-123,349,100.59,3063,13623,6799
38362,10092,4344,-587,4,110.86,1084,5482,3417
38349,149,93,-45,-29,3.17,5,68,76
38350,3027,1351,-297,-83,11.76,197,1474,1356
38351,1389,684,-193,-55,3.87,72,530,787
38352,1944,1079,-91,-12,11.49,181,1016,734
38381,5166,2370,-520,-176,164.92,457,2351,2279
38382,445,254,-101,-51,157.81,21,167,248
38383,1203,666,-276,-114,134.38,57,400,746
38384,590,348,-146,-73,126.55,16,192,382
38401,29630,11898,-434,373,20.41,3933,16323,9267
38402,19897,8190,-609,187,57.2,2381,10646,6666
38403,583,287,-150,-66,44.37,44,218,321
38385,1928,911,-434,-164,139.84,107,753,1068
38422,8533,3460,-739,-85,121.17,922,4221,3384
38423,4861,1887,-247,32,38.49,581,2463,1815
38442,4437,2047,-555,-178,28.62,423,2173,1839
38443,1583,795,-277,-87,32.09,109,670,804
38444,2377,1235,-397,-146,33.62,104,937,1336
38484,3674,1603,-398,-72,98.45,303,1635,1733
38483,8572,3803,-797,-203,152.98,821,3862,3889
38485,1110,543,-226,-65,88.89,53,418,639
38501,1484,606,-114,-37,19.73,155,658,671
38502,6705,3040,-753,-136,50.33,568,3327,2790
38503,6427,3080,-787,-186,75.36,524,2895,2997
38504,3322,1293,-252,-39,72.29,275,1561,1480
38505,1663,870,-395,-123,21.8,63,596,1004
39000,691527,315272,-36749,-3739,7103.63,74946,362200,241787
39201,310883,147979,-9244,760,144.95,36517,175013,89885
39361,1099,459,-186,-44,60.06,96,511,482
39362,855,336,-52,-26,59.22,108,409,336
39383,13708,5397,-1163,-113,44.94,1404,7029,5206
39202,11742,5933,-1782,-579,248.22,801,4850,6040
39203,16243,7307,-1334,-297,317.21,1490,7941,6638
39204,46664,19755,-1318,274,125.3,5633,25521,14850
39205,25732,10196,-1306,-59,91.5,2842,13332,9463
39206,20590,8710,-2016,-411,135.34,1940,10177,8356
39208,19033,8508,-1874,-417,286.2,1980,9209,7367
39209,12388,6179,-1390,-407,266.34,895,5220,6259
39207,30233,13759,-1203,174,384.5,3457,15532,10782
39426,2461,1085,-416,-101,248,187,1038,1236
39321,2504,1169,-249,-57,1.64,225,1266,1003
39322,5833,2162,-266,-28,58.89,631,3205,1985
39324,19083,7702,146,358,22.9,2699,10780,5421
39325,3244,1401,-227,-18,39.04,288,1553,1400
39327,1543,712,-158,-62,4.25,106,781,643
39323,20844,9419,-226,288,116.46,2223,11131,7105
39326,4182,1801,-410,-95,130.37,343,1723,2095
39328,1487,813,-364,-139,291.12,66,498,923
39301,2194,1236,-390,-146,74.02,133,945,1116
39302,3034,1409,-292,-65,28.37,254,1353,1418
39303,2498,1170,-235,-18,6.53,235,1182,1060
39304,2370,1064,-261,-82,52.36,210,1069,1081
39305,1146,549,-148,-33,196.73,102,539,505
39306,745,376,-78,-15,165.48,82,358,305
39307,3694,1511,-164,23,39.6,399,1806,1489
39341,3261,1504,-312,-184,134.22,280,1419,1560
39344,3252,1788,-710,-262,315.06,183,1160,1907
39363,3753,1618,-244,-116,212.13,363,1588,1801
39364,366,200,-30,-10,95.27,45,171,150
39365,395,228,-71,-40,208.7,33,151,211
39381,19103,7934,-989,47,100.58,1922,9862,7116
39385,1876,949,-333,-94,161.43,87,712,1077
39382,1431,738,-223,-108,142.68,90,498,839
39384,1810,922,-289,-124,84.12,108,629,1073
39409,1586,800,-212,-86,106.16,149,663,773
39401,4992,2237,-661,-167,92.78,422,2215,2352
39406,1010,465,-177,-47,100.41,80,387,543
39402,12323,5141,-791,-96,100.8,1327,5916,5058
39403,5187,2335,-608,-183,111.95,421,2323,2441
39405,3307,1513,-301,-47,236.45,320,1456,1531
39410,4812,1984,-218,16,44.85,432,2307,2073
39407,1884,831,-266,-68,131.47,180,792,912
39408,3407,1375,-237,-23,66.75,372,1559,1476
39404,11080,5101,-1070,-153,278.08,1128,5151,4716
39422,2183,993,-302,-79,199.32,169,976,1035
39425,2344,1056,-346,-72,164.66,182,934,1228
39424,4434,2198,-661,-171,102.94,312,1946,2176
39427,1437,658,-137,-45,85.37,104,657,676
39421,2929,1330,-363,-111,75.84,232,1345,1352
39423,7333,3277,-592,-181,112.52,659,3412,3262
40000,5135214,2323325,33658,122288,4986.51,662179,2911353,1395142
40100,939029,436245,-22257,9920,491.69,109590,503800,286177
40101,93842,43268,-5795,186,73.67,9328,44413,34408
40103,80533,34128,-2344,426,71.31,10206,43336,26158
40105,57494,28541,-1622,744,16.61,6286,32015,17824
40106,183407,96175,1529,4922,39.23,19473,99389,51082
40107,209028,91065,-3822,2568,171.48,26857,116317,59717
40108,64792,30394,-4052,-1048,36.26,6988,33385,23284
40109,249933,112674,-6151,2122,83.13,30452,134945,73704
40130,1612392,831124,73711,66304,343.46,204973,990298,338930
40131,322503,156362,16488,14680,69.45,44624,198366,69637
40132,252034,154640,23593,15808,31.62,24119,163022,41730
40133,205501,127391,12813,11205,15.39,20432,132168,34976
40134,265583,129031,9786,9394,30.98,36103,163020,60079
40135,212579,95698,5711,7556,84.15,30334,123786,49317
40136,132864,67367,1869,2761,15.99,16709,78051,31170
40137,221328,100635,3451,4900,95.87,32652,131885,52021
40202,111281,49231,-6079,-167,81.45,12194,56397,41290
40203,239576,106092,-66,5432,124.68,29232,126635,59740
40482,18363,6428,-904,298,50.99,2253,9504,6196
40501,17015,6265,-129,478,20.49,2256,9351,5278
40521,11135,3949,-986,-3,17.58,1216,5984,3893
40523,17227,5982,849,598,16.1,2920,9326,4944
40204,56212,23675,-934,394,61.76,7336,29633,19005
40205,76307,34987,-1978,392,71.8,9690,42528,22886
40425,9135,3591,-726,-41,74.81,997,4614,3501
40426,24970,10410,138,380,25.23,3570,13449,7745
40427,10596,4538,179,306,25.69,1430,5659,3306
40428,5356,2236,-395,-7,16.6,528,2532,2289
40206,46203,20588,-2238,-367,54.55,5711,23890,15939
40207,33410,12315,-2407,25,37.23,3847,17763,11634
40562,13826,4919,-1024,61,22.78,1526,7228,5035
40563,17239,6880,129,575,16.89,2259,9839,4911
40210,37289,13739,9,803,39.34,5012,20095,11579
40541,9388,3361,-1402,-188,135.49,865,4338,4184
40542,2495,960,-564,-93,59.32,209,1162,1124
40543,8205,3000,-1229,-182,86.64,658,4010,3537
40545,912,405,-246,-68,80.46,83,332,497
40546,2319,831,-368,-85,81.28,197,1005,1116
40211,48827,18752,488,1373,41.78,7103,28176,13329
40212,32988,12941,-1850,232,33.62,3451,17544,11791
40213,71426,30477,840,1829,70.06,9417,39439,21649
40214,24391,9910,-1549,-160,111.01,2818,12298,9127
40215,40362,17369,-1434,-45,15.96,4405,20583,15106
40216,59360,22746,1377,1782,45.51,8115,33967,16834
40217,103311,41861,2230,2511,87.73,14813,60682,26417
40218,111023,46442,280,2722,14.15,16905,67730,24377
40219,102085,42781,2560,2896,26.89,15654,61537,22374
40220,88344,37510,1046,1995,76.82,12418,49135,24961
40364,8211,3250,-398,60,34.68,861,4253,3053
40365,540,278,-69,-12,8.12,59,213,262
40221,73164,30945,996,1838,29.6,10355,41044,20332
40223,58786,23618,827,1298,42.07,8364,34049,16247
40362,49922,19761,6830,3332,29.43,8244,27075,14095
40363,17111,6773,1422,930,23.28,2740,9403,4792
40481,15197,5601,-464,219,28.29,1985,7784,4962
40483,12784,4527,-1064,-31,89.26,1392,6215,4914
40403,17900,7255,-1271,-193,52.49,2142,9046,6639
40404,8398,3285,-543,-4,87.5,999,4347,3005
40208,7660,3514,-1275,-362,22.05,698,3452,3505
40422,15441,6554,-953,-177,17.34,1850,7609,5958
40423,4957,2054,-351,-69,8.45,554,2519,1880
40424,7415,2908,-691,1,87.34,791,3575,2997
40209,37521,14765,-352,662,167.19,4800,19832,12379
40441,5595,2253,-1198,-266,44.98,534,2768,2246
40442,7157,2438,-621,-28,34.56,737,3515,2898
40561,19722,7150,-1202,74,37.73,2246,10132,7273
40564,4100,1492,-436,-11,26.38,422,1934,1744
40581,12039,4418,-640,56,41.01,1324,5958,4732
40222,70673,27588,2590,2421,104.5,10323,40821,19281
40462,12100,4656,12,358,57.07,1367,6125,4572
40463,16104,5548,-200,274,54.52,1979,8334,5725
40231,50112,19078,108,787,74.95,8136,29916,11704
40341,37671,14093,-256,974,30.21,5331,21789,10408
40342,31209,12228,-1,689,38.93,4654,18481,7985
40343,46377,19005,1121,1414,8.69,7487,27314,11034
40344,28628,10942,1365,1023,16.31,4777,15750,7847
40345,32927,12469,2583,1523,18.93,6820,19912,6024
40348,9068,3279,843,454,37.44,1511,5048,2471
40349,48190,19899,2830,1894,14.13,8617,30431,8514
40381,13545,5599,-663,26,11.6,1645,7531,4363
40382,28114,12315,-883,95,11.01,3500,15191,9305
40383,31007,12120,-573,336,48.64,4075,16217,10309
40384,18723,7561,-154,292,22.15,2387,9789,6497
40401,7151,3210,-659,-121,14.28,605,3523,3021
40402,15080,6263,-927,-130,35.6,1653,7501,5915
40421,12878,5132,-618,-94,20.14,1618,6690,4523
40443,13720,4850,168,421,21.71,1817,7481,4399
40444,15871,5777,117,439,45.47,2311,8675,4839
40445,765,276,-101,-15,29.37,75,333,357
40446,1134,420,-174,-31,22.56,109,513,512
40503,15521,5616,383,608,22.84,2339,8798,4351
40522,13820,4772,-356,216,18.44,2097,7666,4036
40544,19969,7486,-214,479,37.94,2671,10991,6002
40601,10191,4337,-670,-92,44.5,1135,4795,4238
40602,8801,3724,-1123,-305,132.2,856,4018,3926
40604,8407,3656,-613,-158,8.04,1135,4055,3215
40605,15176,6921,-1613,-428,36.14,1787,7456,5932
40608,5008,2040,-168,-12,14.26,731,2327,1948
40609,2774,1072,-248,-55,31.98,352,1301,1119
40603,6795,2733,-391,-60,7.46,979,3429,2386
40606,7869,3280,-616,-68,16.2,907,3918,3042
40607,6734,2506,-466,-80,18.38,805,3290,2638
40621,37684,17722,2721,2381,49.24,5185,21919,8879
40622,5301,2164,-605,-91,98,451,2393,2455
40623,6268,2312,-363,-31,33.94,723,2963,2579
40624,7256,2870,-450,-59,19.34,733,3642,2881
40642,6536,2667,-91,78,5.72,853,3540,2115
40644,3962,1511,-21,28,13.44,610,2051,1300
40645,3289,1286,-186,-22,48.96,374,1600,1315
40641,10050,3913,-635,-140,51.7,1164,5148,3708
40643,7139,3050,-763,-147,67.64,747,3502,2858
41000,811442,312680,-21390,10571,2440.69,108241,443579,246061
41201,164759,72333,-477,2702,103.76,21452,92823,42915
41301,10167,3755,-611,57,12.02,1185,5301,3621
41302,15223,5330,-1351,11,46.49,1539,7767,5408
41303,8007,2646,-444,-43,15.39,1132,4671,2170
41304,7553,2655,-511,44,14.39,983,4155,2217
41305,22881,8567,896,904,55.42,3322,12323,6334
41306,3529,1177,-450,-85,143.25,312,1565,1631
41326,1182,411,-123,-22,40.7,139,537,506
41202,74749,29120,-1700,607,127.49,10775,41506,22106
41381,11140,3770,280,333,52.13,1897,6077,3149
41382,1851,572,-261,-35,62.89,224,818,809
41383,3745,1443,-586,-117,61.15,336,1682,1727
41384,6948,2507,-698,-86,65.08,724,3365,2858
41385,4130,1457,-233,-28,26.58,552,1929,1647
41386,5943,2055,-1039,-165,46.64,559,2892,2484
41388,4974,1784,-468,-43,37.9,550,2436,1980
41389,3893,1484,-707,-146,7.28,399,1889,1603
41203,74196,29816,1294,2186,71.72,11203,43865,17938
41204,18295,6773,-1454,-74,96.96,2110,9416,6753
41205,52629,19984,-2609,286,255.25,7293,28119,16919
41206,32823,12342,-86,694,127.28,4688,18189,9650
41421,8214,2685,-518,-1,40.91,1080,4127,2999
41422,6877,2597,-544,-1,27.25,779,3624,2415
41207,27892,10046,-1792,-78,112.12,3784,14918,9141
41361,15239,5669,-260,360,45.39,1900,8276,4910
41362,13985,4874,467,506,20.53,2337,8342,3114
41363,9599,3610,-213,214,13.26,1315,5308,2825
41364,5129,1754,-301,58,16.67,572,2697,1750
41442,9769,3139,-605,75,46.05,1276,5122,3363
41443,16079,6018,-883,-132,80.46,1949,8212,5856
41321,19124,7274,60,472,39.31,2530,10502,5787
41322,10534,3712,-717,109,24.77,1299,5723,3381
41325,1364,466,-163,-42,60.93,105,665,594
41323,10531,4166,293,294,10.85,1545,6406,2430
41324,5792,1971,-381,-48,33.09,885,3353,1540
41341,17250,6756,-251,435,22.15,2169,9595,5344
41345,9286,3598,3,338,12.8,1391,5258,2422
41342,8101,3033,141,180,18.9,1094,4277,2714
41343,10798,3985,156,309,16.62,1362,5598,3791
41344,6612,2211,-64,102,16.37,881,3383,2337
41387,5609,2231,-293,313,35.92,610,3081,1774
41401,10802,4244,-497,33,27.09,1345,5579,3859
41402,8208,2737,-641,48,38.71,1088,4262,2858
41423,6293,2455,-484,-105,11.5,643,3072,2566
41424,9566,3433,-17,208,24.49,1434,5366,2723
41425,10559,3532,-745,39,46.15,1166,5517,3861
41426,4386,1411,-461,-53,20.55,571,2247,1565
41427,7106,2304,-684,8,32.76,868,3672,2558
41441,8121,2788,-658,-50,74.3,889,4072,3159
42000,1312317,558230,-64870,-2490,4130.98,164303,706077,430353
42201,375586,173199,-17568,-1622,241.2,43668,207794,118069
42301,3201,1438,-400,-103,4.49,350,1551,1294
42302,617,350,-72,-49,2.25,39,223,349
42303,324,205,-58,-40,1.27,30,133,159
42304,4578,2246,-671,-169,20.91,261,1925,2389
42305,9906,3785,-656,-98,21.74,946,4543,4396
42309,11488,4685,-431,233,67.62,1328,5987,4072
42315,3418,1515,-534,-148,46.73,149,1379,1876
42202,218147,94032,-10111,-685,248.32,28560,119435,67359
42384,1888,1070,-299,-120,26.38,91,696,1101
42388,5004,1984,-421,-34,32.07,636,2434,1929
42389,4290,1646,-263,-42,30.22,446,2095,1742
42390,5793,2203,-362,-15,29.92,833,3028,1927
42392,5057,1950,-364,-5,27.09,639,2662,1739
42393,3044,1168,-396,-57,32.02,302,1360,1376
42203,33578,13769,-1388,47,59.23,4227,17040,12159
42361,9760,3326,-710,-20,23.48,1235,5154,3364
42204,91942,37406,-2069,1032,145.48,12921,52792,26216
42306,15835,6286,-372,280,37.69,2014,8491,5329
42341,5094,1799,-325,9,23.26,621,2605,1868
42342,6766,2521,-350,35,24.83,875,3563,2328
42343,9336,3425,-527,19,49.76,1060,4954,3321
42344,4879,1798,-583,-37,30.93,433,2608,1838
42205,95397,39002,2640,2932,126.73,14964,55134,24034
42207,16881,6903,-1540,-270,168.73,2013,7990,6853
42381,933,428,-144,-68,15.5,84,401,448
42382,4852,2114,-606,-65,16.57,372,2164,2316
42385,6699,2564,-265,-9,34.61,913,3223,2534
42208,17191,7140,-1446,-81,95.73,2125,8773,6018
42386,2379,889,-256,-28,17.22,272,1072,1032
42387,1701,760,-336,-96,17.08,178,728,793
42441,10349,4908,-1260,-366,175.59,1195,5411,3714
42442,7024,2782,-504,-50,119.98,1006,3595,2416
42443,3043,1331,-341,-72,75.21,313,1456,1274
42444,1828,805,-185,-41,72.41,185,764,879
42445,2779,1291,-323,-90,157.71,267,1257,1255
42446,3479,1564,-342,-93,107.57,345,1683,1451
42421,9367,3861,-830,-85,47.31,1270,4700,3376
42422,5021,1865,-521,-84,29.51,562,2213,2244
42423,6643,2583,-588,-92,45.11,822,3147,2668
42424,3917,1417,-216,-15,16.51,559,2002,1352
42206,21885,10267,-1379,-330,158.14,2611,11224,7955
42401,4165,2069,-385,-119,49.45,402,1788,1973
42402,1175,603,-180,-86,68.37,65,421,689
42403,2269,1123,-328,-111,33.8,172,1079,1015
42404,2947,1373,-345,-106,85.27,278,1369,1300
42405,1950,1091,-319,-147,25.26,83,796,1070
42310,8163,2836,-407,-11,68.49,1024,4006,3132
42311,6611,2499,-650,-79,67.23,733,3272,2604
42312,4956,2817,-432,-37,13.31,509,2734,1647
42313,1220,647,-229,-90,14.11,62,550,606
42314,5325,2381,-698,-97,78.7,508,2522,2193
42362,9294,3220,-608,-19,38.2,1234,4822,3229
42363,4709,1623,-415,-35,26.26,496,2410,1803
42364,6107,2243,-367,49,32.55,744,3223,2133
42365,5901,2131,228,211,11.72,1020,3352,1501
42366,4235,1614,-379,-21,32.43,468,2226,1535
42367,7398,3135,-1174,-393,50.84,619,3609,3152
42368,3452,1175,-304,-27,14.84,333,1795,1324
42369,5776,2358,-657,-136,24.37,435,2580,2761
42370,4840,2119,-527,-82,9.96,400,2092,2348
42371,4535,1795,-510,-79,23.24,442,2050,2043
42372,2971,1092,-408,-57,26.13,282,1445,1243
42373,6338,2322,-642,-103,28.8,800,3158,2374
42374,6964,2525,-724,-109,23.34,913,3532,2512
42375,3903,1345,-284,-32,10.51,504,1917,1479
42376,7003,2504,-453,-6,23.44,959,3695,2349
42307,40780,16011,-1768,-226,28.73,5932,23607,11105
42308,29339,11435,-465,298,20.94,4532,16883,7859
42321,7721,2705,-577,-39,74.29,853,3855,2991
42322,13377,5195,-690,92,37.25,1723,7195,4411
42323,14291,5005,-600,48,56,1968,7676,4598
42383,2288,1126,-272,-84,25.5,196,930,1162
42391,13912,5436,286,334,32.26,2321,7650,3922
42406,2453,1223,-357,-125,60.22,174,1092,1187
42407,5069,2403,-572,-85,55.73,519,2626,1921
42408,3195,1512,-472,-135,25.31,270,1545,1380
42409,5037,2356,-513,-118,56.99,524,2483,2030
42410,1749,903,-301,-136,15.36,86,703,960
43000,1738301,719154,-47869,14424,7409.46,228366,944198,540538
43101,187502,99897,1202,4143,25.45,20774,114452,42812
43102,189524,80454,-927,2048,50.19,28048,112036,45768
43103,91177,39781,-1994,837,89.33,10822,50806,27524
43104,99030,38742,2565,2217,53.54,15729,56592,25281
43341,21693,7870,183,457,36.88,3238,11642,6542
43342,10106,3355,312,149,19.59,1845,5392,2777
43105,111910,46354,-2043,1390,49.53,15214,63555,31037
43385,27923,10467,-1255,223,65.81,3529,14712,9325
43202,96597,39293,-1729,1444,146.71,11593,51932,31983
43461,2307,1041,-1364,-464,162.82,80,839,1388
43462,7157,2447,230,249,11.18,1041,3865,2214
43463,13591,5051,-918,105,28.24,1728,6970,4809
43466,1864,708,-298,-33,64.56,144,834,886
43467,1551,664,-326,-69,266.59,93,606,851
43203,31108,13288,-2772,-561,210.55,3709,15261,11649
43204,50832,20783,-2575,-127,57.37,6383,26066,18248
43205,23557,10123,-1854,-516,163.29,2673,11219,9624
43206,40727,16571,-1418,447,91.29,5200,21836,13422
43361,13163,5046,-394,158,22.81,1625,6796,4717
43362,4822,1736,-199,157,16.95,564,2596,1662
43363,5580,1925,-479,42,21.48,571,2822,2182
43208,28650,11640,-1370,59,87.02,3670,14696,10174
43381,3387,1251,-563,-84,86.17,283,1494,1604
43382,5303,1922,-700,-72,77.38,469,2461,2369
43383,7695,2875,-171,76,17.63,1031,3862,2781
43384,3990,1397,-435,-39,31.47,414,1903,1673
43210,23045,9111,-866,335,182.6,2856,11934,8134
43401,4907,1698,-265,55,20.5,634,2487,1786
43402,4092,1362,-470,-31,46.59,538,1994,1559
