CODE,POPULATION,HOUSE,MOVEIN1,BIRTH1,ADD1,MOVEOUT1,DEATH1,DELETE1,INCR1,SOC_INCR1,NAT_INCR1,INCR5,SOC_INCR5,NAT_INCR5,BIRTH5,DEATH5,INCR10,SOC_INCR10,NAT_INCR10,BIRTH10,DEATH10,FOREIGNER,POP_U15,POP_O15,POP_O65,AREA
dummy,,,,,,,,,,,,,,,,,,,,,,,,,,
21204,109453,47673,3168,645,3864,3442,1219,4719,-855,-274,-574,-3966,-1279,-2496,3362,5858,-5539,-2677,-3701,7327,11028,2180,12504,63441,33508,91.25
21205,87245,35930,2456,485,2951,2758,1063,3978,-1027,-302,-578,-3634,-123,-2442,2758,5200,-4536,-482,-3414,6276,9690,2328,10662,50394,26189,472.33
21206,77320,31253,2019,436,2490,2369,1021,3474,-984,-350,-585,-3574,-739,-2555,2589,5144,-5698,-1861,-4420,5732,10152,1798,9219,42810,25291,676.45
21207,20162,8172,567,97,671,643,285,970,-299,-76,-188,-1491,-373,-867,546,1413,-2679,-981,-1673,1211,2884,524,2157,10756,7249,117.01
21208,36985,15451,1323,241,1584,1343,444,1839,-255,-20,-203,-1983,-678,-1185,1254,2439,-2831,-1507,-1997,2721,4718,1069,4186,21220,11579,174.86
21209,67595,27068,2698,393,3119,2526,684,3331,-212,172,-291,-1025,645,-1161,2217,3378,-534,1198,-1642,4845,6487,1417,8647,40361,18587,53.66
21210,49096,19894,1137,256,1393,1385,679,2118,-725,-248,-423,-3243,-709,-2276,1391,3667,-5651,-1863,-3995,3228,7223,929,5563,26431,17102,504.24
21211,57304,23140,2671,472,3203,2654,513,3229,-26,17,-41,1496,1513,38,2505,2467,6509,1399,470,5191,4721,5266,8768,35355,13181,74.81
21212,57294,24702,1525,291,1879,1704,781,2564,-685,-179,-490,-2573,-389,-2052,1746,3798,-3591,-1195,-3560,3783,7343,1914,6639,32327,18328,116.02
21213,146961,60836,4951,954,5962,5084,1400,6652,-690,-133,-446,-1448,745,-1427,5534,6961,490,1048,-1726,11696,13422,3316,19094,86185,41682,87.81
21214,101557,42998,3754,691,4526,4152,913,5296,-770,-398,-222,409,1818,-676,3749,4425,5341,1737,-159,8075,8234,7841,13186,60067,28304,87.57
21215,26484,10896,604,109,719,797,353,1206,-487,-193,-244,-1816,-287,-1074,634,1708,-3021,-755,-1965,1386,3351,686,2682,14478,9324,221.98
21216,55325,22089,2722,527,3285,2418,424,3015,270,304,103,1749,1695,740,2794,2054,5594,2674,2073,5906,3833,2391,8636,34825,11864,28.19
21217,23467,8893,551,102,662,590,343,940,-278,-39,-241,-2094,-787,-1286,605,1891,-3988,-1657,-2429,1388,3817,176,2407,11860,9200,792.53
21218,33764,12770,1122,165,1299,1252,376,1718,-419,-130,-211,-1411,-123,-915,964,1879,-1799,-205,-1429,2213,3642,687,4263,19261,10240,374.65
21219,40573,15541,874,226,1122,1119,642,1813,-691,-245,-416,-3367,-1126,-2029,1242,3271,-5771,-2023,-3776,2756,6532,587,4594,21226,14753,1030.75
21220,31385,12155,760,151,920,985,501,1543,-623,-225,-350,-2966,-923,-1766,867,2633,-5502,-2169,-3223,1952,5175,550,3256,15653,12476,851.21
21221,33576,12333,640,125,779,1010,417,1457,-678,-370,-292,-2737,-1237,-1418,748,2166,-4834,-2738,-2522,1793,4315,801,3332,18889,11355,112.03
21302,26123,11145,1579,276,1868,1444,190,1668,200,135,86,1220,844,480,1450,970,2830,1572,1029,2890,1861,687,3872,16424,5827,7.91
21303,22096,9143,1021,166,1205,1066,233,1336,-131,-45,-67,-454,46,-249,985,1234,-54,392,-212,2069,2281,393,2763,13255,6078,10.3
21341,28021,10434,600,102,717,873,364,1283,-566,-273,-262,-2527,-1223,-1234,643,1877,-4153,-2408,-2073,1618,3691,648,2879,15754,9388,72.29
21361,26903,10596,772,144,922,814,306,1149,-227,-42,-162,-1171,-124,-750,801,1551,-1096,-434,-1154,1792,2946,896,3282,15420,8201,57.09
21362,6841,2708,131,18,150,191,107,309,-159,-60,-89,-728,-216,-446,124,570,-1322,-540,-802,295,1097,164,591,3525,2725,49.28
21381,18888,7054,510,101,622,661,229,917,-295,-151,-128,-850,-136,-520,563,1083,-1351,-516,-837,1237,2074,392,2179,10610,6099,18.78
21382,9594,3445,318,67,390,339,95,460,-70,-21,-28,-349,-116,-101,357,458,-138,-59,-45,869,914,442,1278,5795,2521,22.33
21383,14774,5446,422,65,494,526,147,691,-197,-104,-82,-477,-76,-323,457,780,-576,-218,-413,1064,1477,338,1893,8687,4194,18.16
21401,20459,8057,390,87,484,542,336,887,-403,-152,-249,-2017,-694,-1282,483,1765,-3957,-1641,-2402,1109,3511,264,2007,10596,7856,803.44
21403,22695,8225,517,118,644,634,239,901,-257,-117,-121,-1097,-497,-482,659,1141,-1380,-515,-827,1505,2332,370,2863,13223,6609,34.2
21404,23563,8478,649,110,765,682,269,981,-216,-33,-159,-1009,-257,-671,627,1298,-1190,-323,-948,1560,2508,533,2953,13890,6720,38.8
21421,18495,7691,987,132,1126,849,157,1059,67,138,-25,151,411,-56,739,795,476,284,113,1631,1518,534,2550,11400,4545,5.18
21501,8166,3352,378,56,438,481,77,563,-125,-103,-21,-72,9,-36,336,372,246,-246,-47,693,740,546,1073,4851,2242,12.87
21502,5751,2058,177,42,220,166,62,238,-18,11,-20,31,153,-85,207,292,160,258,-131,434,565,171,817,3182,1752,16.82
21503,10110,3920,325,55,391,362,128,503,-112,-37,-73,-433,-72,-308,338,646,-584,-61,-593,692,1285,211,1250,5617,3243,41.16
21504,3617,1438,70,10,80,101,83,184,-104,-31,-73,-518,-211,-319,69,388,-1077,-460,-644,146,790,31,281,1644,1661,90.47
21505,10663,4325,210,39,252,276,194,478,-226,-66,-155,-955,-219,-721,242,963,-1807,-536,-1334,570,1904,150,1017,5443,4203,128.79
21506,7816,3099,151,21,179,236,153,396,-217,-85,-132,-1100,-343,-716,147,863,-2172,-852,-1324,351,1675,116,593,3718,3505,237.9
21507,2178,826,58,10,68,63,37,104,-36,-5,-27,-254,-87,-153,45,198,-546,-227,-321,102,423,19,186,1033,940,87.09
21521,18133,7480,530,103,643,634,200,858,-215,-104,-97,-633,-96,-506,586,1092,-911,-329,-914,1227,2141,632,2114,10253,5766,56.69
21604,1572,603,56,9,70,86,18,106,-36,-30,-9,-122,-82,-33,72,105,-238,-158,-91,145,236,27,199,839,507,356.64
22101,251592,116640,9405,1507,10995,9054,3047,12113,-1118,351,-1540,-5853,633,-6746,8248,14994,-5801,2709,-10873,17809,28682,3040,29350,144315,77927,1073.75
22102,209507,98795,9875,1589,11533,9663,2194,12081,-548,212,-605,-2308,969,-2552,8287,10839,-1182,226,-3040,17522,20562,4839,24830,127549,57128,73.06
22103,233197,104708,6076,1227,7369,6465,3065,9682,-2313,-389,-1838,-9727,-1547,-7674,7025,14699,-16653,-4835,-13148,15530,28678,3079,24755,132225,76217,265.02
22131,236837,112520,13004,1734,14829,12725,2472,15336,-507,279,-738,-2946,256,-2527,9357,11884,3243,-349,-2923,19707,22630,9485,29120,144625,63092,44.34
22132,130485,55548,5905,1101,7036,5876,1251,7162,-126,29,-150,638,959,-69,5895,5964,4938,1291,1401,12512,11111,3461,17794,79000,33691,46.29
22133,109396,44590,4499,636,5183,4843,1136,6079,-896,-344,-500,-3573,-1278,-1970,3897,5867,-4474,-3481,-2343,8884,11227,2983,14075,64447,30874,114.71
22134,102534,44241,5084,767,5907,5072,993,6118,-211,12,-226,-972,137,-897,4108,5005,560,-1321,-1052,8510,9562,4768,12868,61644,28022,46.84
22135,93281,37748,3708,541,4265,3418,1153,4646,-381,290,-612,-1135,1546,-2432,3148,5580,-605,2762,-3919,6919,10838,2014,11949,53286,28046,295.54
22136,100004,38188,3564,768,4380,3145,934,4090,290,419,-166,2548,3238,-574,3981,4555,8635,7733,-264,8483,8747,2431,15073,58428,26503,66.5
22137,27429,12238,659,81,750,886,579,1480,-730,-227,-498,-3621,-1244,-2316,493,2809,-7356,-3129,-4463,1149,5612,408,2040,12915,12474,943.84
22203,193375,92744,6789,1082,8011,6794,2451,9505,-1494,-5,-1369,-7329,-298,-6299,5697,11996,-14368,-5825,-10742,12519,23261,4459,19721,112547,61107,186.96
22205,36036,21487,2066,91,2166,1999,728,2737,-571,67,-637,-2019,910,-2954,562,3516,-3996,1458,-5839,1354,7193,658,2121,16560,17355,61.78
22206,109051,49622,4457,655,5198,4307,1214,5592,-394,150,-559,-2550,-223,-2265,3622,5887,-3086,-928,-3343,7917,11260,1372,13304,63534,32213,62.02
22207,131223,57319,3791,731,4566,4003,1488,5642,-1076,-212,-757,-3303,82,-2919,4331,7250,-2949,409,-4097,9629,13726,2360,15964,76658,38601,389.08
22208,67718,35431,2277,242,2560,2205,1091,3329,-769,72,-849,-3755,227,-4029,1442,5471,-6383,319,-7187,3377,10564,669,5619,33245,28854,124.1
22209,97748,38549,2436,613,3088,2382,1198,3622,-534,54,-585,-2693,-46,-2662,3320,5982,-4412,-1056,-4394,7162,11556,1479,12164,54992,30592,315.7
22210,252243,108163,6935,1596,8583,6750,2691,9694,-1111,185,-1095,-4488,939,-4273,8743,13016,-4825,-1835,-5832,19081,24913,5903,30962,150938,70343,244.95
22211,169274,69087,6213,1105,7356,5718,1784,7900,-544,495,-679,-1285,3006,-2395,6179,8574,2284,3622,-3246,13253,16499,8437,21897,99222,48155,163.45
22212,138921,58494,4271,855,5209,4074,1556,5723,-514,197,-701,-3095,177,-3303,4551,7854,-5069,-3448,-4797,10201,14998,4709,16691,81197,41033,70.31
22213,116907,45794,3827,843,4708,4107,1207,5605,-897,-280,-364,-702,2046,-1269,4690,5959,1009,2122,-1754,9897,11651,4450,15831,68855,32221,265.69
22214,144096,60211,4401,851,5303,4235,1570,5869,-566,166,-719,-2513,337,-2695,4893,7588,668,3531,-3968,10622,14590,1768,18263,82538,43295,194.06
22215,87687,38009,4286,644,5006,4647,835,5571,-565,-361,-191,-1651,-1054,-432,3563,3995,-668,-2291,201,7836,7635,2394,11556,54078,22053,194.9
22216,88286,35321,3472,713,4222,3507,798,4457,-235,-35,-85,1032,1365,146,4090,3944,4888,1921,1026,8792,7766,4694,12882,53919,21485,108.33
22219,20898,10711,754,69,837,808,356,1169,-332,-54,-287,-2274,-861,-1437,462,1899,-4229,-1748,-2728,1108,3836,234,1713,10443,8742,104.38
22220,51085,21789,2153,389,2571,2517,480,3038,-467,-364,-91,-1995,-1269,-274,2170,2444,-2541,-2812,423,4957,4534,758,6763,30490,13832,138.12
22221,59057,24284,2480,356,2887,2813,588,3486,-599,-333,-232,-1848,-527,-991,1923,2914,-72,-663,-1368,4333,5701,3448,7009,35556,16492,86.56
22222,29784,13435,944,118,1085,1185,472,1661,-576,-241,-354,-2592,-778,-1824,599,2423,-5362,-1977,-3527,1378,4905,287,2435,15143,12206,363.97
22223,31714,12035,900,176,1095,1244,401,1686,-591,-344,-225,-1881,-878,-828,1088,1916,-3063,-2257,-1367,2477,3844,1059,3724,18305,9685,65.56
22224,48290,18268,1946,375,2357,2107,490,2665,-308,-161,-115,511,1075,-324,2079,2403,2737,1487,-655,4174,4829,3604,6728,28446,13116,94.19
22225,48016,21313,1593,243,1865,1683,609,2325,-460,-90,-366,-1813,-154,-1588,1412,3000,-1954,272,-2583,3085,5668,638,5383,26639,15994,94.62
22226,44775,17048,1728,227,1975,2121,614,2823,-848,-393,-387,-2272,-240,-1604,1329,2933,-4500,-1905,-2741,3131,5872,2165,5091,25612,14072,111.69
22301,11817,6221,504,26,547,539,269,816,-269,-35,-243,-1211,-232,-993,177,1170,-2348,-631,-1788,465,2253,200,794,5583,5440,77.81
22302,7029,3337,221,29,254,278,134,414,-160,-57,-105,-579,-52,-543,152,695,-1094,-227,-917,393,1310,55,648,3415,2966,100.69
22304,8022,3905,205,31,242,218,169,387,-145,-13,-138,-759,-69,-703,172,875,-1557,-279,-1339,383,1722,47,668,3546,3761,109.94
22305,6302,2939,110,14,130,215,117,335,-205,-105,-103,-869,-346,-527,117,644,-1742,-682,-1092,280,1372,28,448,2795,3031,85.19
22306,7519,3730,206,19,228,255,191,450,-222,-49,-172,-1122,-254,-837,104,941,-2249,-647,-1605,251,1856,118,438,3285,3796,105.54
22325,37540,16570,1502,235,1748,1480,454,1947,-199,22,-219,-950,-55,-862,1260,2122,-1090,41,-1325,2751,4076,370,4333,21299,11908,65.16
22341,32107,14153,1544,222,1787,1535,381,1967,-180,9,-159,-371,126,-386,1219,1605,258,-223,-229,2725,2954,1275,4064,19712,8331,8.81
22342,43601,18466,2323,414,2759,2338,398,2759,0,-15,16,809,371,444,2276,1832,2529,829,1365,4777,3412,459,6893,27069,9639,26.63
22344,18083,7557,997,94,1103,1104,214,1326,-223,-107,-120,-1238,-680,-561,568,1129,-2642,-1802,-992,1278,2270,237,2175,10369,5539,135.74
22424,29421,11610,1262,196,1474,1286,306,1657,-183,-24,-110,-398,238,-380,1089,1469,-323,-358,-355,2450,2805,1703,3715,18201,7505,20.73
22429,6469,2837,156,16,180,211,142,360,-180,-55,-126,-1021,-359,-667,82,749,-1933,-817,-1196,245,1441,90,392,2892,3185,496.88
22461,17979,6652,405,76,491,504,239,755,-264,-99,-163,-1111,-344,-795,482,1277,-1928,-813,-1346,1095,2441,385,2023,9750,6206,133.91
23101,159793,82082,13132,1172,14519,12393,1485,14475,44,739,-313,1200,4080,-1108,6282,7390,9647,9058,-1165,12998,14163,6304,19675,100189,39929,18.18
23102,81353,43891,8641,717,9476,7379,693,8358,1118,1262,24,6273,7152,-53,3449,3502,11745,10391,-146,6700,6846,3724,9885,53169,18299,7.71
23103,163264,83203,10274,1187,11617,9306,1998,11586,31,968,-811,-78,3709,-3245,6262,9507,1585,3315,-5059,12852,17911,5794,17583,98831,46850,17.53
23104,146871,73536,9831,1134,11057,9651,1556,11527,-470,180,-422,530,2498,-1151,6278,7429,6305,6050,-1491,12821,14312,4055,17074,93812,35985,17.93
23105,134305,75260,12233,1066,13409,11560,1699,13784,-375,673,-633,1364,5722,-2758,5428,8186,5802,9237,-5294,10719,16013,5878,13126,85168,36011,16.3
23106,88934,59280,13954,755,14875,13000,777,14624,251,954,-22,8276,10553,174,3781,3607,20838,17428,316,7115,6799,9390,6886,65068,16979,9.38
23107,105550,54081,9390,872,10371,8674,1075,10107,264,716,-203,3751,5999,-647,4512,5159,8538,8726,-1392,8615,10007,4329,13445,66621,25483,10.94
23108,108080,52099,7035,842,7953,6145,1176,7442,511,890,-334,2703,3906,-1044,4577,5621,4640,5227,-1922,8907,10829,2162,13768,65758,28554,11.22
23109,65236,33448,4932,487,5504,4748,717,5611,-107,184,-230,388,1872,-1147,2517,3664,2446,3646,-2098,5021,7119,2286,6939,40988,17309,8.2
23110,219318,105461,12646,1868,14681,12898,2357,15590,-909,-252,-489,-43,2528,-1593,9555,11148,3252,992,-1235,20073,21308,7156,26456,138443,54419,32.02
23111,144968,69725,7374,945,8452,7005,1609,9004,-552,369,-664,-3343,1149,-3064,4954,8018,-1258,-1091,-4544,10636,15180,9410,16603,88638,39727,45.69
23112,135818,68442,8289,951,9378,8191,1759,10213,-835,98,-808,-1838,2448,-3375,5029,8404,-2079,945,-6077,10192,16269,6557,14535,80927,40354,18.46
23113,176342,79958,8703,1494,10328,8106,1791,10088,240,597,-297,3916,4870,-568,7689,8257,10685,6932,940,16356,15416,4322,25541,107549,43252,34.01
23114,250280,106566,11246,2200,13694,10742,2011,13010,684,504,189,5975,4226,2168,11818,9650,20912,11795,5894,23947,18053,5514,37869,155568,56843,37.91
23115,161943,74884,10666,1256,12117,11278,1435,12950,-833,-612,-179,196,45,460,7049,6589,6388,1461,2278,14629,12351,3730,23731,102156,36055,19.45
23116,158894,75517,9627,1293,11047,9291,1331,10799,248,336,-38,2235,2353,361,7080,6719,7520,3962,1902,14436,12534,3498,20663,101762,36469,21.58
23201,375329,161631,11569,2691,14698,12390,3733,16798,-2100,-821,-1042,-3156,2042,-3333,14712,18045,8559,1874,-2897,31538,34435,18759,49404,229571,96354,261.91
23202,386252,164915,13608,2933,16836,14805,3142,18375,-1539,-1197,-209,3468,3128,1558,16886,15328,19856,6598,6711,35960,29249,11933,54650,240486,91116,387.2
23203,384233,163629,11043,2654,13853,10595,3855,14848,-995,448,-1201,-2110,4185,-4482,14145,18627,2824,6523,-5439,30079,35518,6952,49996,230712,103525,113.82
23204,129166,56994,4202,738,5037,3976,1354,5398,-361,226,-616,-1742,924,-2746,3991,6737,-625,325,-4327,8510,12837,4363,15920,74852,38394,111.4
23205,119418,52229,4521,899,5501,4915,1144,6161,-660,-394,-245,685,1893,-929,4643,5572,1824,858,-911,9740,10651,4252,15407,74844,29167,47.42
23206,310991,138491,11780,2451,14438,11547,2812,14785,-347,233,-361,-336,927,-28,13271,13299,9065,2837,2921,28221,25300,7817,41781,188923,80287,92.78
23207,186783,78495,6275,1525,7884,5699,1876,7903,-19,576,-351,1510,4227,-1481,7678,9159,6725,5495,-1446,16106,17552,6796,25553,112692,48538,161.14
23208,61724,26659,2220,299,2578,2331,781,3200,-622,-111,-482,-2350,-504,-1751,1662,3413,-3975,-1790,-2898,3693,6591,1746,6635,36965,18124,25.09
23209,72822,29304,2890,564,3495,3069,689,3950,-455,-179,-125,1149,2839,-523,2937,3460,2660,2414,-568,6104,6672,5399,9939,45539,17344,36.68
23210,152598,67234,8588,1441,10081,8703,1153,10148,-67,-115,288,3336,2177,2259,7838,5579,11013,3306,6206,16572,10366,5044,21574,99970,31054,50.39
23211,422225,182282,14863,3250,18383,17602,3197,21303,-2920,-2739,53,-346,-1041,2187,17974,15787,13486,-4671,8274,38393,30119,17636,55979,266037,100209,918.32
23212,190143,76984,8533,1703,10369,8894,1436,10454,-85,-361,267,4325,2479,2122,9029,6907,14679,4765,5810,19000,13190,7738,27955,121881,40307,86.05
23213,171423,65843,5584,1259,6935,6067,1616,7862,-927,-483,-357,689,2762,-1536,6757,8293,7518,4581,-2112,14134,16246,9833,23862,103900,43661,161.22
23214,79621,32967,2405,500,2973,2501,944,3591,-618,-96,-444,-1670,789,-1974,2649,4623,-1439,635,-3282,5616,8898,3209,9499,46557,23565,56.96
23215,73398,31358,2678,435,3189,2703,788,3675,-486,-25,-353,-1392,671,-1569,2247,3816,-731,998,-2481,4880,7361,2466,8889,43132,21377,74.9
23216,59010,25028,2550,410,2999,2640,600,3302,-303,-90,-190,770,1645,-582,2327,2909,4148,4711,-849,4932,5781,1461,8598,35211,15201,55.9
23217,100239,41779,3340,598,3978,3228,1028,4354,-376,112,-430,-814,1081,-1565,3414,4979,76,1429,-2204,7273,9477,1995,12675,59802,27762,30.2
23219,152249,68664,6779,996,7963,7095,1303,8740,-777,-316,-307,-1406,645,-792,5589,6381,6646,1646,460,12557,12097,9909,19759,94736,37754,62.81
23220,136237,55557,4830,954,5889,4809,1343,6354,-465,21,-389,-1852,387,-1407,5152,6559,868,1716,-1591,10957,12548,3443,17407,81375,37455,79.35
23221,45245,17679,1174,195,1405,1513,647,2189,-784,-339,-452,-3308,-1151,-2076,1152,3228,-5481,-2203,-3673,2630,6303,1027,4771,24218,16256,499.23
23222,114672,51289,4549,967,5581,4905,934,5967,-386,-356,33,1137,362,1048,5493,4445,6976,2938,3158,11655,8497,2113,16818,72230,25624,43.43
23223,92986,39727,4520,904,5483,4409,682,5258,225,111,222,3198,2447,1537,4823,3286,9222,4921,3875,10079,6204,3062,14442,58508,20036,33.66
23224,85302,36337,3321,589,3949,3062,832,3978,-29,259,-243,-782,317,-685,3123,3808,352,306,-685,6608,7293,2149,11088,50596,23618,45.9
23225,72322,32632,4722,653,5399,4673,565,5440,-41,49,88,1312,1314,974,3618,2644,6556,1881,2591,7521,4930,5142,9944,47888,14490,16.31
23226,84054,36098,3498,598,4149,3163,709,3917,232,335,-111,1449,1781,-272,3119,3391,3539,2464,60,6484,6424,1516,11456,50891,21707,21.03
23227,49088,20575,2584,399,3003,2646,375,3070,-67,-62,24,2332,2447,271,2167,1896,5982,4099,829,4512,3683,3873,7471,32206,9411,13.11
23228,48075,22103,2714,450,3219,2692,457,3236,-17,22,-7,317,-1,117,2345,2228,2080,-497,498,4634,4136,2691,6017,29876,12182,10.47
23229,68827,30319,3155,580,3760,3253,555,3942,-182,-98,25,121,821,-62,2843,2905,2635,1041,311,5824,5513,3252,8659,42233,17935,23.22
23230,92390,37967,5183,883,6138,4561,601,5287,851,622,282,4366,2805,1863,4816,2953,10796,5791,4284,9890,5606,1634,15160,58665,18565,34.91
23231,60895,22413,1364,355,1743,1781,705,2708,-965,-417,-350,-3183,-696,-1398,2116,3514,-4154,-1339,-2051,4775,6826,1567,7611,35994,17290,191.11
23232,62648,23762,1967,273,2258,1840,765,2650,-392,127,-492,-2051,28,-1953,1592,3545,-3588,-665,-3349,3478,6827,1059,6979,36095,19574,66.68
23233,69422,29912,3764,746,4568,3844,648,4599,-31,-80,98,2304,2078,668,3780,3112,4754,2622,1610,7410,5800,1803,10173,43032,16217,17.35
23234,86295,37391,4063,713,4826,3974,707,4828,-2,89,6,1862,1653,761,4226,3465,6001,3523,2140,8733,6593,2028,12195,53392,20708,18.37
23235,44300,18267,1845,339,2216,2015,436,2532,-316,-170,-97,-99,382,-361,1715,2076,986,362,-251,3650,3901,2051,5503,27319,11478,49.11
23236,61277,24688,3184,496,3731,3128,369,3599,132,56,127,894,253,1066,2843,1777,4653,1115,2777,6102,3325,2237,9208,40903,11166,32.19
23237,89092,37642,3715,702,4460,3640,847,4593,-133,75,-145,565,1348,-542,3499,4041,2678,1788,-260,7319,7579,2534,11888,54005,23199,27.49
23238,60183,24680,3707,644,4386,3303,317,3683,703,404,327,4628,3043,1790,3351,1561,11697,7478,3896,6801,2905,1092,10948,39251,9984,21.55
23302,44014,17938,1793,330,2158,1807,353,2229,-71,-14,-23,1212,1273,185,1805,1620,3170,2057,801,3788,2987,1382,6719,27396,9899,18.03
23342,15839,6857,962,132,1105,878,125,1028,77,84,7,479,441,115,727,612,1923,1241,323,1519,1196,510,2488,9815,3536,6.18
23361,24322,9698,1160,204,1367,1047,189,1262,105,113,15,900,826,199,1150,951,2152,1594,439,2265,1826,664,3727,15006,5589,13.61
23362,34924,14426,1534,257,1807,1285,362,1681,126,249,-105,413,741,-249,1365,1614,1175,1049,-25,2993,3018,546,4724,21026,9174,11.19
23424,33024,13986,1674,277,1967,1402,273,1711,256,272,4,1488,1388,323,1537,1214,3497,2390,938,3209,2271,821,5112,21015,6897,6.59
23425,37433,16773,1772,245,2057,2001,356,2435,-378,-229,-111,-322,74,-290,1500,1790,959,88,-186,3077,3263,1592,4578,23336,9519,11.09
23427,4791,1771,174,35,216,168,54,249,-33,6,-19,212,424,-148,148,296,256,520,-315,324,639,380,651,2753,1387,22.42
23441,28597,10812,859,209,1071,896,266,1172,-101,-37,-57,366,349,21,1318,1297,2815,2160,459,2871,2412,430,4851,16321,7425,23.8
23442,50342,20917,2270,357,2658,1939,507,2484,174,331,-150,108,617,-421,1870,2291,1469,758,-328,3907,4235,1521,6818,30704,12820,31.14
23445,17126,7064,782,56,845,1123,262,1412,-567,-341,-206,-1871,-754,-1027,359,1386,-3421,-1553,-1990,874,2864,448,1490,9050,6586,38.37
23446,21681,8913,719,97,831,697,274,991,-160,22,-177,-1076,-305,-761,549,1310,-1782,-778,-1241,1270,2511,335,2245,12613,6823,46.2
23447,43588,18495,1718,308,2060,1700,393,2111,-51,18,-85,546,775,-280,1623,1903,1677,1118,-165,3486,3651,1213,5955,26712,10921,26.38
23501,42581,16512,1880,394,2300,1742,308,2097,203,138,86,2729,2293,627,2122,1495,5642,3720,1554,4376,2822,1365,7054,26426,9101,56.72
23561,4618,2097,105,10,123,117,115,232,-109,-12,-105,-656,-202,-464,75,539,-1417,-535,-915,175,1090,29,327,1944,2318,273.94
23562,3052,1428,68,12,83,81,80,165,-82,-13,-68,-487,-95,-367,67,434,-888,-144,-759,136,895,17,259,1265,1511,123.38
23563,1057,493,35,2,38,41,30,71,-33,-6,-28,-130,-29,-108,24,132,-327,-99,-241,39,280,19,66,444,528,155.88
23999X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57
24201,276072,126863,9364,1802,11274,9662,3236,13307,-2033,-298,-1434,-6959,1177,-6121,9874,15995,-6259,727,-9911,21100,31011,8894,33699,160863,81509,711.19
24202,311347,141804,12145,2197,14475,10911,3177,14679,-204,1234,-980,-1110,4258,-3563,12001,15564,4701,4326,-4528,25599,30127,10614,38806,191991,80550,206.52
24203,124426,55827,3397,766,4204,3709,1520,5240,-1036,-312,-754,-5338,-1842,-3601,4154,7755,-7983,-3527,-6125,9109,15234,1155,14401,70378,39647,208.35
24204,161998,74082,4320,1102,5534,4904,1932,7013,-1479,-584,-830,-5445,-1960,-3639,5948,9587,-4883,-2663,-6025,12899,18924,4556,19883,93827,48288,623.58
24205,141291,60017,5052,941,6046,5208,1375,6774,-728,-156,-434,-1858,554,-1541,5257,6798,2155,2621,-1885,11301,13186,4699,18236,85440,37615,136.68
24207,199091,87462,7110,1421,8591,7236,1846,9384,-793,-126,-425,-1460,1373,-1391,7665,9056,4285,474,-766,16514,17280,8764,25700,123246,50145,194.46
24208,77584,34524,2087,432,2563,2488,817,3377,-814,-401,-385,-2898,-1221,-1573,2528,4101,-4704,-2845,-2118,5703,7821,1051,8693,42960,25931,129.77
24209,17216,9259,440,62,508,551,310,868,-360,-111,-248,-1902,-653,-1246,380,1626,-3887,-1548,-2487,878,3365,217,1452,8161,7603,192.71
24210,49564,21673,2230,361,2631,2115,569,2787,-156,115,-208,-240,705,-844,1922,2766,1710,1456,-1084,4163,5247,2032,6889,29373,13302,191.04
24211,18036,8391,597,70,710,874,295,1197,-487,-277,-225,-2029,-1020,-1047,471,1518,-4094,-2348,-1972,1033,3005,268,1614,9411,7011,107.34
24212,16396,8764,446,82,540,539,284,838,-298,-93,-202,-1578,-421,-1155,416,1571,-3344,-1150,-2286,925,3211,108,1532,7695,7169,373.35
24214,45401,18725,2033,291,2347,2011,505,2659,-312,22,-214,-564,996,-962,1567,2529,-13,1430,-1687,3302,4989,2138,5583,27422,12395,219.83
24215,48370,22777,893,173,1085,1198,801,2010,-925,-305,-628,-4573,-1614,-3021,1091,4112,-9046,-3860,-5608,2469,8077,435,4144,24902,19324,178.95
24216,89763,40604,2739,532,3338,3309,1266,4805,-1467,-570,-734,-4969,-834,-3389,2892,6281,-5829,-2385,-5993,6346,12339,5551,9787,50295,29681,558.23
24303,6195,2525,289,24,315,276,69,377,-62,13,-45,-244,80,-206,142,348,-402,-95,-330,290,620,525,593,3590,2012,15.74
24324,25942,9980,863,200,1070,796,226,1046,24,67,-26,417,808,-262,912,1174,618,803,-395,1817,2212,674,3548,14602,7792,22.68
24341,41643,16782,1563,313,1890,1462,419,1944,-54,101,-106,83,860,-466,1589,2055,1488,2099,-829,3242,4071,1013,5747,25125,10771,107.01
24343,10984,4194,498,100,604,440,94,541,63,58,6,504,341,149,546,397,1396,786,458,1160,702,170,2050,6886,2048,5.99
24344,15233,6847,992,153,1158,991,122,1151,7,1,31,311,203,248,842,594,1486,734,571,1760,1189,620,2211,10117,2905,8.73
24441,14346,5741,314,63,382,362,194,556,-174,-48,-131,-754,-138,-630,403,1033,-1152,-116,-1145,878,2023,150,1800,7748,4798,103.06
24442,23083,9253,651,164,828,600,261,884,-56,51,-97,-77,367,-372,904,1276,-216,424,-682,1790,2472,216,3024,13178,6881,41.04
24443,8956,4139,201,40,244,275,182,463,-219,-74,-142,-938,-265,-640,236,876,-1620,-429,-1192,505,1697,99,826,4309,3821,362.86
24461,15378,5823,466,92,568,480,151,642,-74,-14,-59,-368,-119,-259,553,812,-64,53,-312,1195,1507,170,2145,9017,4216,40.91
